Frame,C009,C013,C005,C004,C012,C003,C023,C002,C001,C016,C000,C007,C011,C010,C006
37.111239,0.969842,1.011331,-0.07708812,0.6027573,-0.05092883,0.6804184,-0.4042429,-0.6865266,-0.09519526,0.1095894,-0.3540654,1.866204,0.8646803,0.4249838,-0.6714885
37.177866,0.3576297,-0.0977594,0.07191458,-0.2343646,0.6273156,0.04444455,0.2050332,-0.2976286,-0.05960499,0.501381,0.04219732,1.847695,1.069655,0.6244449,-0.4105054
37.244493,0.6151129,-1.359811,0.2453291,0.3972646,-0.115605,-0.8034437,-0.4841686,-0.9067727,-0.3636539,0.0953267,-0.03206015,1.986374,1.111165,-0.05668949,0.09525769
37.31112,-0.4290636,-1.221281,-0.1436743,-0.2610661,-0.99535,-1.157369,-0.07153638,-0.2199653,0.2688523,-0.0427309,-0.4529475,1.829701,0.1239371,1.078085,0.05381592
37.377747,-0.09829463,-1.547111,0.001167871,-0.5481954,-0.6569988,-1.589644,-0.5131812,-0.422799,0.07847725,-0.2992241,-0.2542399,1.70997,-0.825707,0.4257887,0.05912467
37.444374,-0.3670565,-1.174495,0.1986256,-0.855691,0.3602164,-0.4592735,0.05841656,0.08722267,0.6254841,0.3701231,-0.007220425,1.871005,-0.08561867,0.8572611,0.05236768
37.511001,0.1814164,-0.5794167,0.04969046,-0.2948469,0.06124661,-0.4136794,0.0724573,-1.100616,-0.3288981,0.4888716,0.05418475,1.747498,-0.01302119,-0.04616919,-0.1865992
37.577628,-1.051877,-0.6065238,0.1705937,-0.4635084,0.3869022,-0.9351051,-0.3805434,-0.816538,0.06091755,0.3400225,0.08014686,2.104661,-0.2738082,0.3494155,0.1166698
37.644255,-0.5955926,-0.4063509,0.2540937,-0.1467014,0.1104645,-0.2157833,-0.045426,-0.08962132,-0.3819492,0.314576,0.09201051,1.693388,-0.7510774,0.1528272,-0.2434416
37.710882,-0.5655406,-1.459074,-0.08792593,0.6870932,-0.6077895,-1.531205,-0.2388715,-0.6761732,-0.2539246,0.3236088,-0.2387582,1.025899,0.1391142,0.05694913,0.2503909
37.777509,0.5445635,0.7230102,-0.1371602,-0.4335487,-0.453922,-1.116538,-0.2075476,0.6093318,0.4067452,0.1554924,-0.1751135,1.153328,0.1447705,0.1329533,0.1440779
37.844136,1.966953,-0.6986055,0.187479,-0.4579991,-0.3373589,-0.02845339,-0.4720744,-0.3742234,0.1535303,0.7201242,-0.1010174,0.7611132,-0.1284688,-0.2851211,0.9376037
37.910763,-0.4678945,-0.1705194,0.3639254,0.3662426,-0.004623267,-0.7207006,-0.2806249,-0.6037121,0.1221629,0.8507693,0.1500072,0.8287908,0.03369011,0.4329876,-0.256012
37.97739,0.09741649,0.3405004,-0.2374058,0.3745371,-0.08312126,-0.8626981,0.01902524,-0.4568762,0.2606341,-0.03117201,-0.02255609,0.1643572,0.6044629,0.3606373,-0.3699964
38.044017,0.1520757,-1.164794,-0.1774234,0.3982008,-0.1068499,-0.4779067,-0.8175976,-0.6052773,-0.5367556,0.2427468,-0.1132544,0.5312133,-0.4234365,-0.2162549,0.01595274
38.110644,-0.7296097,-0.09396726,-0.225204,0.287142,0.07332042,-1.048861,-0.5427093,-0.0524572,0.1387046,0.0570739,-0.1399429,0.0603276,-1.462501,0.1110749,-0.2490797
38.177271,-0.203312,-0.01593994,-0.006945902,0.05886512,-1.160432,-0.5080507,-0.1975484,-0.488727,0.04038764,0.1144266,-0.1092604,0.1411743,1.47025,0.06800265,-0.2170875
38.243898,-0.5630004,-0.87641,0.2399293,-0.20946,0.2078924,-1.118174,-0.3643523,0.3078527,-0.2488984,0.3868271,0.2354987,0.009144167,0.4509024,0.2485834,-0.2715438
38.310525,0.6354181,-0.4447276,0.0281071,-0.8131747,-0.4190101,-1.437839,0.1733494,0.6986182,-0.4475931,0.4409086,0.5656762,0.3177068,-0.305586,-0.05876267,-0.2692157
38.377152,1.893021,-0.7635089,0.2635907,-0.4932923,0.1379326,-1.098283,-0.3208972,0.05077875,-0.7045919,0.06389523,0.09933659,-0.08785238,-0.003094541,-0.8746082,-0.01172416
38.443779,0.6324377,0.2688442,0.16496,0.05303136,0.0003555666,-1.507785,-0.2435438,-0.4639734,0.02501692,-0.1226624,0.5260726,-0.1861104,0.9599354,-1.086457,0.07733831
38.510406,0.6357088,-0.8015379,-0.07601705,0.1756793,-0.06705358,-0.5723102,-0.5656019,-0.2433528,-0.1576551,-0.7506384,-0.08108964,-0.07053724,0.2531112,-0.399163,0.2289514
38.577033,-0.4474915,-1.562265,0.6758474,0.007390259,-0.8366386,-0.4985488,-0.7550917,-0.7832533,-0.3375381,-1.129103,0.2204518,0.1505064,0.4987671,-0.5076473,0.2102576
38.64366,-0.9000885,-1.254745,0.6967171,-1.009608,-0.2057173,-0.1514296,-0.5932302,-0.3129108,-0.4492062,-0.5953211,0.0560942,-0.3001027,-0.02405165,-0.1119932,-0.136604
38.710287,-0.6805896,-0.1726123,0.5847343,-0.926315,-0.8230351,-0.3042404,-0.2663268,-0.4402845,0.5592285,-0.1556992,0.2959117,-0.2092685,0.09877427,0.03661317,-0.3382448
38.776914,-1.223017,0.1544464,0.1045005,-0.8201306,0.05970147,-0.7396804,-0.09146166,-0.52279,0.5722104,-0.09488305,-0.5157585,-0.4032654,0.8722131,-0.5473067,0.2306629
38.843541,0.1330941,-0.3764105,0.2735013,0.3473696,-0.1598668,-0.3787116,-0.2139746,-0.8147453,-0.1445145,-0.2990813,0.3989952,-0.1812416,-0.4158511,-0.003560803,-0.3699047
38.910168,-0.09377152,0.5540078,0.2295977,0.196826,-0.1574029,-0.7441558,-0.344891,-0.3422491,0.3309469,-0.3926594,-0.1908905,-0.4213696,0.8711402,-0.5715062,-0.1573471
38.976795,0.09810256,1.002897,0.2303952,-0.2510891,-0.17483,0.4793209,0.04302732,-0.08492215,-0.09453188,0.1047889,0.357257,0.04448737,-0.4594986,0.01083707,0.04971175
39.043422,0.5303173,-0.2104694,0.1405159,0.2317673,0.107719,-0.2664391,-0.5375994,0.417695,0.02404591,-0.08720739,0.09378495,0.3949797,-0.1047799,0.01188706,-0.3880836
39.110049,-0.6447587,-0.700465,0.3315342,-0.07875958,-0.7659365,-0.3347503,-0.5385624,0.01864906,-0.3616282,-0.3610315,-0.3208199,0.3182604,-0.2176055,0.01991696,0.3452245
39.176676,0.6204787,-0.5174569,0.1608887,-0.4807409,-0.2481125,-0.1668493,0.05949664,0.0502848,0.09636554,0.002783899,0.1948431,0.3641308,-0.4448768,-0.4390735,0.1408486
39.243303,-0.1471121,-0.6712684,-0.146668,0.4221833,0.8187448,-0.2939136,-0.5184073,-0.4442734,0.08049064,-0.2273319,0.1092691,0.4777935,-0.4593622,-0.3149518,-0.4912395
39.30993,-0.6956239,-0.3447053,-0.04109037,-0.4354332,-0.534379,-0.4791998,-0.04459596,0.8718342,0.2962987,0.2144081,0.1563028,0.2751116,-0.2181051,0.1114835,-0.1821891
39.376557,1.372583,-0.5998077,0.1419726,-1.324235,-0.31016,-0.992815,0.6981922,-0.02658145,0.618654,-0.3189209,0.1552745,0.3759375,1.173052,0.1438384,-0.5645381
39.443184,-0.2080262,-0.4635713,0.5554743,-0.1418647,-0.3846483,-0.5966297,0.6117817,-0.7920181,0.2831434,0.3446076,-0.1215157,0.7474437,1.200042,0.10338,-0.2049107
39.509811,-0.2946945,-1.470669,0.5112705,0.3080886,0.6876693,0.2991946,0.09934282,-1.097557,-0.2899898,0.1677118,0.3570511,0.8669624,-0.8610314,1.067487,-0.6855926
39.576438,0.02048244,-0.3136833,0.5736246,-0.3991631,0.191165,0.4665177,0.2337441,-0.2443383,0.2066947,-0.4573805,0.1542442,0.01071259,-0.03848917,0.2966401,-0.4698501
39.643065,-0.0886893,0.7966952,0.9076191,-0.2064403,0.45322,-0.4775956,0.06060686,0.1883134,0.7220382,0.5678619,0.1182751,0.1709499,0.4059592,0.628915,0.3229868
39.709692,0.6442882,0.04078333,0.01843459,-0.1975849,0.1109475,-1.696051,0.05212282,-0.2503049,0.4784366,-0.02521923,-0.04418792,0.2614161,1.281104,0.3313755,-0.3652105
39.776319,-0.8605784,-0.6983088,0.5877737,-0.03342141,-0.627911,0.306673,0.1928282,-0.9177162,0.4356071,0.09450059,0.3889039,-0.01163524,0.5798903,0.0948078,-0.2022659
39.842946,0.5005888,-0.2936694,0.2442444,-0.5920237,-0.9834322,-1.007917,-0.1213547,0.7790156,0.2366183,-0.06599694,-0.1301229,0.07934725,0.4344362,0.2243849,-0.5318254
39.909573,-0.08013262,0.7554807,0.3825088,0.4944736,-0.1456844,0.05505882,0.05129952,0.2230182,0.05814255,0.434727,-0.121798,-0.01518097,0.05638712,0.1441952,0.1457379
39.9762,-0.6437061,-1.339957,0.4289887,0.003976796,0.03967215,0.2085792,0.01908649,-0.7002602,0.3593672,-0.04752031,-0.01815047,0.09100435,0.2143492,0.747232,0.03089185
40.042827,1.080458,0.5252515,0.3503973,0.6565729,0.06680159,0.6935567,0.3971611,0.1680239,0.2328803,0.4313429,-0.1261508,0.414681,-0.2284344,0.6388094,0.1271873
40.109454,-0.03804523,-0.9305075,0.4481189,-0.4755083,-0.134703,0.1928968,0.5675263,-0.7457154,-0.2093034,0.274194,0.2674244,0.9326289,-0.1437516,0.2179367,-0.009556624
40.176081,0.7997559,0.1491671,0.02831347,-0.3417562,0.1101412,0.7812963,0.08216725,0.08822913,-0.5420398,0.260297,-0.1804543,0.7482709,0.06083708,-0.1389786,-0.762537
40.242708,0.01103081,-0.006822293,0.2995944,-0.219922,-0.3311244,-0.285436,0.2133701,0.692347,0.1255433,0.6995741,0.01996941,0.5254426,1.280752,0.6460335,0.4268102
40.309335,-0.003221953,0.8814841,0.3093705,-0.01676438,0.6926191,-0.9291322,-0.3468286,0.5929742,-0.4715202,0.4551201,0.2038174,0.7795056,-1.359105,-0.2133763,0.1654835
40.375962,0.5876203,1.491493,-0.368133,0.4632946,0.4613834,-0.3121899,0.2869316,0.7894242,0.114295,0.8008866,-0.1107354,1.022024,-0.9682515,0.172809,0.2285322
40.442589,-0.0880749,-0.6458061,0.2873046,0.42063,-0.08878118,-0.2362017,-0.3320089,0.3934598,-0.100409,0.378292,0.2479659,0.4523113,-0.7905186,0.5901126,0.3197348
40.509216,0.3553812,-0.2163077,-0.2301223,-0.2227063,-0.3640369,-0.9143735,-0.3017053,0.8317992,-0.03124586,0.4430778,-0.3828406,0.5218186,-0.09882276,0.06402321,0.2131606
40.575843,-0.53606,-1.203948,-0.1700864,0.2353616,0.2476027,-0.9524711,-0.2472556,0.4100321,0.2450163,1.062399,-0.1478136,0.7239783,0.5437232,0.04012726,-0.1337215
40.64247,1.458542,0.3065172,-0.01228247,-0.1594727,-0.3745625,-0.5525758,0.1132895,0.5103316,0.03243576,0.7263205,0.0153188,0.6852475,-0.2665172,0.5250535,-0.06319926
40.709097,0.9578108,0.4782065,0.002670945,-0.0254505,-0.5870606,-0.3999719,0.188802,0.5073205,-0.007439805,0.9002811,0.101289,1.150031,0.4475818,-0.02720767,0.223599
40.775724,-0.0852413,-1.614365,0.2219451,-0.3689507,-0.7985363,-0.7685671,-0.2100115,-0.06309916,-0.2636503,0.5441017,0.05852577,0.5276878,-0.5126194,0.256116,0.1882352
40.842351,0.05710655,-0.6419609,0.537914,0.3385218,0.456881,-1.68454,-0.9330942,0.452786,-0.228275,0.6282055,-0.03059056,0.7356253,1.520934,0.6079642,0.6265292
40.908978,0.07327199,0.6773645,0.4596285,-0.3525131,-0.2848562,-0.7658288,0.1126392,-0.04641668,-0.1558584,0.08038668,-0.03087933,0.3177662,0.384842,0.2409366,0.1551453
40.975605,-0.2638991,-1.31775,0.6784528,-0.1548765,-1.203787,-0.644342,-0.5050855,-0.221778,0.4941638,-0.1633197,0.5976501,0.1155249,0.7008442,-0.3052306,0.2665662
41.042232,-0.04383403,-0.998679,0.0311414,0.1089403,-0.400968,-1.507722,-0.5466557,0.3569746,-0.4093388,0.706817,-0.242306,0.141938,-0.4791809,0.3051411,0.1892197
41.108859,0.8961136,-1.236311,-0.3114462,-0.5186792,0.07910679,-2.23015,-0.806608,0.333788,-0.5141763,-0.7239389,0.07415745,0.3353691,0.03861671,0.6141988,0.2691319
41.175486,-0.01448664,-1.209326,0.1256451,-0.3048695,0.2535964,-1.486718,-0.4012761,0.1104412,0.06792362,-0.1415785,-0.2324779,-0.3926286,0.1502964,0.08750831,-0.238761
41.242113,-0.1526468,-0.8740686,0.3282674,-0.7972069,-0.005517016,-0.7816438,-0.01883623,-0.1878539,-0.3930743,0.2012666,0.488011,-0.01244653,0.2669193,0.230564,0.3019142
41.30874,0.6820058,-0.5645431,-0.02512244,0.3254606,0.1842429,-0.8807583,-0.460042,0.4097591,0.05959115,0.09216683,-0.1737632,-0.2750094,-0.2601657,-0.3996467,0.199975
41.375367,1.001393,-0.7921459,0.2597513,-0.412746,-0.4887784,1.224266,-0.2669565,-1.244886,-0.3939046,-0.4863415,0.07764655,0.2483186,-0.3194591,-0.1922361,-0.1486067
41.441994,1.284498,-0.7023388,-0.0465798,-1.817726,-0.6351935,1.556897,1.505307,0.07333461,-0.2021807,1.111198,0.1093185,0.4426948,0.3212485,-0.1831842,-0.4064797
41.508621,1.030117,0.9229033,-0.2524306,0.2451835,-0.2227489,1.197111,-0.613197,1.030421,-0.511634,0.4470869,-0.03766057,0.2063408,0.1081357,-0.2230672,-0.2125329
41.575248,-1.231836,-1.259183,-0.04369236,1.074137,-0.694895,-0.5907269,-0.4789021,0.2107797,-0.2029416,0.02664059,0.1095227,0.6126359,-3.676261,-0.2701643,0.05290662
41.641875,0.3129768,-0.5682444,0.2669522,0.2378965,-0.1954586,-0.8482966,0.2413439,0.1233883,0.03470994,0.3283785,0.2721744,0.4372786,-0.3165891,0.5582494,0.3710431
41.708502,0.07307734,-0.5194103,0.2305612,-0.1670232,-0.4542937,-0.3137904,-0.4343098,0.001004656,-0.208511,-0.4945808,-0.07849443,0.2874561,-0.6252631,-0.183211,-0.05118893
41.775129,0.05138898,-0.267429,0.09602097,-0.05404643,-0.329057,0.4418945,0.2404203,-0.571821,-0.0113902,0.01314545,-0.1157541,-0.5018031,-0.02710521,-0.3893051,-0.1116974
41.841756,-0.3939209,-1.481972,-0.1417015,0.1350881,0.6894356,0.03099758,-0.8157346,-0.2460652,-0.6484076,0.09056567,-0.09381375,0.03865822,-0.9849859,0.05093962,-0.1708495
41.908383,0.6118417,0.6529657,-0.2238136,0.3179321,-0.4170879,-1.561181,-0.1487519,-0.9199067,-0.09793296,0.111748,-0.06268614,-0.1594582,-0.7215357,-0.5663685,-0.1519273
41.97501,0.1118052,0.6816698,-0.1706295,-0.1488898,0.3560276,-0.7121829,-0.6436256,-0.6649064,-0.07586717,-0.1623163,-0.1371545,-0.2035759,0.02912497,-0.8814074,-0.5556592
42.041637,-0.1746314,-1.085531,-0.3808726,0.01722573,-0.2089482,0.1602994,-0.6859813,0.006512692,-0.1018152,-0.1477129,-0.2658807,1.30154,-0.5303163,0.1639802,0.1000031
42.108264,1.119826,-0.2345778,-0.2329226,-0.04024098,-0.03867816,-1.308243,-0.133883,-0.02716567,-0.264366,0.2018174,-0.4415737,3.120907,-0.2772041,-0.7971227,0.4648925
42.174891,0.8121315,-0.9831359,-0.1634666,-0.07133387,-0.1854557,-1.137169,-0.05811898,-0.3904267,-0.2522197,0.411755,-0.142203,3.397088,-0.147334,0.2239227,0.02791803
42.241518,0.01378272,-0.7813969,-0.1263331,-0.3447498,0.1250288,-0.9190027,-0.9284043,0.2386765,-0.2577731,0.2315467,-0.2297013,2.944462,0.3369566,-0.8007131,-0.2957453
42.308145,0.2454639,-0.7315818,-0.1763718,0.2007575,-0.3062962,-0.1697567,-0.1922124,-0.2668765,0.2419947,-0.05010196,-0.05600948,2.259077,0.8328459,-0.01561744,-0.2670178
42.374772,0.1119865,-1.034794,-0.4090885,0.5510675,0.9031877,-0.4028341,-0.5068681,0.1212981,-0.08367956,0.183397,-0.1995396,2.750574,-0.5639772,0.07261137,-0.448026
42.441399,1.054413,-0.1334255,-0.298256,0.6673226,0.3599147,-0.6220365,-0.1688269,-0.6962358,-0.3137068,0.4226274,-0.4545951,2.323124,0.6313783,0.01365332,-0.4383642
42.508026,0.1645106,-0.9105497,0.1474564,0.5127873,-0.3603973,-0.9558113,-0.5878813,0.1015854,0.1533794,-0.1689657,-0.2249912,3.22712,0.5320878,-0.06750368,0.249196
42.574653,1.116994,-1.055468,0.1284857,-0.7056897,0.1446968,-0.9154217,0.07575871,-0.2061561,0.4150116,-0.4825662,0.1447279,3.289948,-0.0263142,0.04957896,-0.5827816
42.64128,0.521835,0.6597871,0.3537371,0.322846,-0.5749931,-0.3532846,0.1664404,0.09013179,0.4653336,-0.290656,0.1792448,2.510709,0.6059403,0.1195816,0.2923314
42.707907,0.8827993,0.01313799,0.0963114,0.01817488,-0.3767444,-1.304742,0.4319767,-0.1673199,-0.05299793,-0.3696292,0.2353266,1.916481,0.1677972,-0.3366328,0.08429678
42.774534,1.211371,-0.09596237,0.05329696,0.002422238,0.8622846,-0.7170112,0.1672571,-0.04265523,-0.1556559,-0.5395799,-0.006356773,2.153182,0.1208983,-0.4411514,-0.1368985
42.841161,0.567623,-1.057918,0.2374815,-0.407649,-0.5313644,-1.517986,-0.133729,-0.0313329,0.5475156,-0.6276151,0.1112783,1.866984,-0.1524981,0.6899849,-0.1778561
42.907788,-1.101214,-0.07198104,-0.03383058,0.1865014,-0.2188918,-1.299046,-0.3280802,0.1568493,0.381719,-0.6675242,0.1185208,1.592295,-0.005884227,0.08389445,-0.1696969
42.974415,0.4738276,-0.644058,-0.1926888,0.843735,-0.1687899,-0.3108531,-0.413032,-0.6304376,-0.6495794,-0.163417,-0.2401497,1.187953,-0.6218359,0.4142595,0.07552436
43.041042,-0.4362274,-1.295545,-0.6381429,-0.2036648,-1.121072,-1.297595,-0.4904908,-0.4923245,-0.1363031,-0.2745522,0.03484788,1.180648,-0.168646,0.6264944,-0.2613822
43.107669,-0.3717288,-0.3452125,-0.173355,0.0378617,-0.381666,-0.4935907,-0.1214936,-0.182408,-0.112479,-0.005591019,-0.2861989,0.7015742,0.4916158,0.2231742,-0.2259856
43.174296,-0.373754,-1.184238,-0.3634914,0.1960751,-0.06951199,-0.4434884,-0.6553201,0.8573564,0.3972302,-0.04946652,0.0238033,0.7978274,-0.176044,0.5661771,0.05395626
43.240923,-0.01364172,1.191546,-0.6382012,0.7490321,-0.337427,-1.443049,-0.297771,-0.04184249,0.4542372,0.1393241,-0.487222,0.4215425,0.3591859,-0.6772748,-0.2127778
43.30755,0.3630694,0.6753309,-0.1078593,0.6287063,-0.4540083,-1.661922,-0.1474081,-0.6632526,0.1511718,-0.2726592,-0.4048327,0.9994991,0.6870949,-0.3527625,-0.2638021
43.374177,-0.1782456,0.01362051,-0.3457768,0.8558368,0.09094874,-1.252711,-0.8098646,0.3538137,-0.1643191,-0.4320689,-0.4013141,1.043511,-0.4245392,-0.05559266,0.199331
43.440804,0.8212364,-0.6781206,-0.07839952,-0.05330378,-1.10345,-0.6020015,-0.2712775,0.2607054,-0.07726318,-0.4655198,-0.1324582,0.870931,0.3321071,0.005807449,-0.1289576
43.507431,0.8842914,-0.1587283,-0.4590012,0.5366032,0.4257579,-0.3743208,-0.7394682,-0.6934881,-0.4591309,0.06290965,-0.4032079,1.401922,-0.4765895,-0.136531,0.08640081
43.574058,1.595824,0.4958781,-0.0100827,0.7163315,0.4054518,-0.3314044,-0.3655831,-0.2435547,0.1393725,-0.1510539,-0.1696504,1.426375,0.9838425,-0.04707509,0.03086492
43.640685,0.554844,-0.4321707,-0.4788621,0.447087,0.6635425,-0.349494,-0.3923002,0.4393491,-0.6534059,-0.2426894,0.01520969,1.403586,-0.5953879,0.3979625,0.2621011
43.707312,0.600896,-1.967029,-0.5477808,0.7029501,0.5924428,0.6127506,-0.7373879,0.06121733,-0.5710904,-0.5376217,0.3483052,1.24615,-2.037971,1.237016,-0.5498295
43.773939,-0.2670725,-1.021245,-0.05885018,0.2286128,0.2433106,0.3858988,-0.6787097,-0.2650137,0.1076243,-0.125135,-0.06204049,0.9106571,0.5136195,0.2849004,-0.2674508
43.840566,1.510175,-0.1438904,-0.4533788,0.5511702,0.6366493,-0.7561318,-0.1970552,-0.05027985,-0.6923779,0.3385998,0.00918068,0.854219,-1.421344,0.7063823,-0.8831705
43.907193,1.010271,-1.118,-0.3464006,0.4755538,0.6378291,0.2977443,-0.2656943,0.2943344,0.09748179,0.5784608,-0.2329987,3.188411,-0.01052725,0.8506621,-0.1766251
43.97382,0.9063237,0.7901678,-0.534649,0.04885311,0.6332552,-0.8618063,0.3000717,0.4571801,0.1114889,0.2227883,0.08151139,3.004246,-0.1064415,0.3840313,-0.4171742
44.040447,0.517619,-0.7162073,-0.2241018,0.05346411,0.368841,0.7445265,-0.5078159,0.9693173,-0.2542046,0.163476,0.0378816,3.566894,-0.2027773,0.9752985,0.435781
44.107074,1.027125,0.9072385,-0.07744181,1.481443,0.1583105,0.7204008,-0.7276548,0.04730901,0.2981058,-0.1833734,-0.1229007,3.635641,0.5087917,0.711701,0.1240773
44.173701,0.3796778,-0.8220326,-0.3291516,-0.4484052,-0.1424834,-0.1762931,0.004882016,0.4760652,0.1751111,0.3831791,0.01245048,3.17801,-0.4436148,0.3304211,-0.3398432
44.240328,0.5368973,-0.1915585,-0.3291169,0.4466128,-0.1343612,1.109092,-0.3125771,-0.009201203,-0.09289647,0.252763,-0.3452154,3.464588,0.1711954,0.3722562,-0.05900036
44.306955,0.6064642,-0.4038326,-0.4010481,-0.4787782,0.2498282,-0.5291662,0.2949409,0.8646392,0.2863638,-0.03883516,0.02386445,2.906439,-0.524686,0.250401,-0.09795567
44.373582,0.7831648,-0.655475,0.001129974,0.4902421,-0.3587357,0.03417237,-0.2291202,-0.357722,-0.1379131,-0.113579,0.09426805,4.342011,0.7615837,0.5997818,-0.2411611
44.440209,0.05769301,0.7918879,-0.7071339,0.1070795,1.466969,0.8685296,-0.8228474,-0.3521614,-0.1258582,0.06161198,-0.121535,4.14472,-1.687618,0.1762443,0.2564066
44.506836,2.077882,0.6331975,-0.1491767,-0.1150406,0.4450471,-0.9666501,-0.06175786,-0.1017394,-0.01326677,0.3041617,-0.03541376,4.150858,-0.2788113,0.3354815,-0.1553396
44.573463,-0.1860519,-0.9982751,0.09405152,0.3238595,0.0655212,-0.002319694,-0.439929,0.06378063,0.204962,-0.007870167,-0.246062,3.091431,-0.2188039,0.3388591,-0.3011991
44.64009,0.6822286,-0.08496821,-0.06092827,-0.370978,0.7393994,-1.004457,0.2522598,-0.05154808,0.2279344,0.2057677,0.2854559,3.504633,-0.2434312,0.347712,-0.2675271
44.706717,0.5692656,-0.4539481,0.2072102,0.1609284,-0.1795607,0.05708376,0.2277007,0.504778,0.2086031,0.3695842,0.1864536,3.836454,-0.6960971,0.5926939,0.03651222
44.773344,0.6478044,-0.1969962,0.7795328,-0.4003325,0.2936603,-0.1277522,-0.8005928,1.079134,0.4205985,0.01500872,0.649983,6.036398,0.2157828,1.466613,0.3290154
44.839971,0.5568998,0.4148374,-0.05270869,0.2629141,-0.09925311,-0.5459182,0.4167887,0.1982278,0.5602208,0.2335137,0.3771133,4.783103,0.1059895,0.9611233,-0.4332417
44.906598,1.400686,0.1186132,-0.2174161,0.2010188,0.764918,-0.5063001,0.6222506,0.3659709,-0.04199168,0.9092314,0.1312246,5.022255,-0.8965927,0.2115152,-0.1055088
44.973225,0.6645798,-0.847694,0.3736625,0.4792574,0.3509846,-0.5858122,-0.08759674,0.2238208,0.01422856,0.7062171,0.016931,4.595051,-0.4041189,0.5270469,0.4308415
45.039852,0.005449384,0.3774348,-0.1199695,-0.4917585,0.08998906,-0.7480392,0.1250688,0.6987223,-0.1425125,0.463115,0.1297577,4.83562,-1.552838,1.073446,0.2523879
45.106479,-0.4252173,0.2063555,0.4880853,0.8142714,-0.3876638,-0.3656031,-0.4453688,0.9016266,0.09677163,-0.199001,-0.2161291,4.279236,0.505756,-0.008899499,0.5152805
45.173106,0.5795146,-0.336923,0.7811553,0.5328425,-0.3573969,-0.3209635,-0.5491471,-0.1318578,-0.1930171,-0.5011822,-0.06034722,4.663559,-0.1587063,-0.1108758,0.5646472
45.239733,0.08708268,-0.9075611,0.3802563,0.2967503,-0.1479993,-1.459778,-0.6466579,0.4461752,-0.1326276,0.0473423,0.3945068,4.746848,0.5750203,0.7050993,1.2316
45.30636,0.4839249,0.3518586,0.4304951,-0.3310177,-0.622832,-0.4297013,0.0008102216,0.07447413,-0.04111981,0.3123526,0.0139465,3.101975,-0.3233868,-0.5547363,0.8271573
45.372987,-0.6654687,0.7165474,0.114398,0.7065806,-0.4645275,-0.4865718,0.09348649,-0.2611153,-0.353669,-0.08179832,-0.2259791,3.450274,-0.2032578,-0.1245588,0.3152667
45.439614,-0.3912242,-0.1553195,0.2626275,0.6950561,-0.3460262,0.1176899,-0.7423887,-0.1096448,0.1721195,-0.5653392,-0.09912486,3.77225,-0.2545885,0.03362331,0.5252581
45.506241,-0.6621591,-0.5899571,0.5402675,0.6410463,-0.7401487,-1.030546,-0.5014522,-0.5614054,-0.1974243,-0.5764292,0.08266297,3.370411,-0.1404393,0.1613838,0.5213982
45.572868,1.546187,-0.3936491,0.3409447,-0.006561655,-0.3237239,-1.242477,-0.3095438,0.8366114,0.05400969,-0.5968594,0.1601361,3.334579,0.3133202,-0.4135255,0.620896
45.639495,-0.5625412,-0.1894784,0.4545417,-0.1450644,-0.5254755,-0.7126461,0.1257475,0.1731711,0.2176553,-0.455942,0.2486462,3.236828,-0.4516062,0.03315738,0.6849831
45.706122,-0.5412583,0.6731152,0.1266431,-0.01032978,-0.2481644,-1.391679,-0.247733,0.7311769,0.05491087,-0.4421363,0.1358068,2.783651,0.8381091,0.08807661,0.9848937
