Frame,C009,C025,C013,C005,C029,C004,C012,C008,C003,C019,C022,C018,C002,C014,C001,C017,C037,C021,C020,C036,C016,C000,C031,C007,C011,C010,C006,C030
5.130356,0.1130258,0.2322233,-0.7522275,-0.4403101,0.7457516,-0.3994751,0.2531481,3.738478,-0.1008911,0.2627931,-0.1818702,1.778028,0.2951959,0.02173346,0.6621026,-0.3144225,0.08808643,0.001289419,-0.3483264,-0.9053043,-1.196323,-0.7161633,0.7518138,-0.1504014,1.091282,0.3743124,-0.214558,-0.1713324
5.196984,-0.3976502,-0.02081794,-0.337417,-0.2626534,-0.3102807,-0.0798515,0.4649904,3.707924,0.06701029,-0.1101338,-0.4442085,4.017781,0.05163709,0.3311865,1.281363,-1.069995,0.6578586,-0.6963488,-1.42096,-0.8130031,-1.201793,-0.5957912,1.487002,-0.5552242,0.6099218,0.423069,0.0577069,-0.5166102
5.263612,0.03322684,-0.3855558,-0.370385,0.148289,-0.8741714,-0.3389369,-0.08196634,2.613815,0.1676277,0.117999,-0.4561549,2.789885,0.247813,-0.2011103,0.9746943,-0.8386152,-0.06626527,-0.4449401,-0.03866021,-1.382493,-1.245324,-0.5331596,0.8068202,-0.1185785,-0.8909417,0.02148254,-0.3601128,-1.214885
5.33024,0.3398863,0.1270224,0.155674,0.7361953,0.1560682,-0.2049596,0.1688862,2.472865,0.4165435,0.1017209,0.05244233,2.106354,-0.01639496,-0.5556675,-0.5690348,-0.8558686,0.1005717,-0.1102404,-0.7247568,-1.588179,-1.37973,-0.6136707,0.4486451,0.1008774,-0.6261731,-0.5075388,0.243251,-1.155976
5.396868,0.5056767,-0.05758028,-0.1368834,0.7548623,0.3635087,-0.06430165,0.8603524,2.381275,-0.4951016,-0.1441958,-0.3691439,1.922876,0.4199495,-0.8318805,0.1668917,-0.8639832,-0.2049714,-0.350735,-0.07978111,-1.563671,-1.391744,-0.468366,0.3402451,-0.09464268,-0.5343564,0.02191807,-0.2543207,-1.439383
5.463496,-0.01034417,-0.6614082,0.1380433,0.9404261,0.3446757,-0.09126812,0.4255466,2.29078,-0.6052876,-0.2504344,-0.5156831,2.453217,-0.01522823,-0.06108536,0.6271203,-0.9730347,-0.06781571,-0.3647182,-0.1403413,-1.098727,-0.4655637,-0.6030583,0.503231,0.0193789,0.1005914,-0.5491167,-0.07732993,-1.549225
5.530124,-0.2826583,-0.4237299,0.4140045,1.22499,-0.5711956,-0.7421062,-0.001230717,2.592832,0.2436684,0.1419616,-0.2799065,2.051132,0.1391795,0.2514468,-0.04002248,-1.151948,-0.2401301,-0.04802174,-0.3089387,-1.274676,0.1517144,-0.6599389,1.351854,-0.327074,-0.2301552,0.1259303,0.7144055,-2.139171
5.596752,-0.04620014,-0.6435844,0.9934047,0.7539157,-1.599391,-0.6607758,-0.661674,3.585441,-0.135187,-0.4026737,0.03903668,1.783919,0.2142088,-0.8795898,-0.5365297,-1.107417,-0.25413,0.5054612,-0.1187815,-1.671561,0.4191451,-0.6319005,0.6474589,-0.1091756,-0.2007196,0.6255285,-0.7221811,-1.576312
5.66338,0.2397013,-0.6843754,0.1568111,2.307243,4.993306,0.1983531,-0.7647677,1.122567,-1.113882,0.3251829,-0.9123038,1.292358,-0.6806467,1.62335,-0.5712581,-1.400017,-0.8935559,-0.07662048,-0.6576639,-2.013638,0.008162213,-0.6525173,0.3508011,0.8565353,-0.9680488,0.08038832,0.2472897,-1.700746
5.730008,-0.01301107,-0.5407947,-0.09363568,1.990592,0.1011693,-0.3787952,-0.889829,2.406507,0.1187835,-0.04806433,-0.3444324,1.674051,-0.6400957,-0.08390255,0.109849,-1.185233,-0.4530542,-0.8368561,0.005797601,-0.9165832,1.077578,-0.7969717,1.39541,0.5503563,-0.3701535,-0.2201263,0.1417924,-1.519813
5.796636,0.004164383,-0.08159352,-0.6979418,2.147825,-1.042045,-0.7277959,-0.1210979,2.565551,-0.4419981,0.0837431,-0.6225426,1.702378,-0.2994545,-0.5738318,-0.8513369,-1.167919,-0.5907028,-0.8113977,0.0241009,-0.6772187,1.614934,-0.8339834,0.4914811,0.03868025,-0.6541204,0.1345059,-0.1546442,-1.849956
5.863264,0.3826562,-0.7210978,-0.02659917,2.099177,-0.07985728,-0.6553646,-0.2576459,1.55043,-0.445537,-0.01069851,-0.4731739,0.9420727,-0.3069211,-1.583841,-0.4636709,-1.296324,-0.1444198,-0.5901356,1.022138,-0.9308756,1.922985,-0.9604095,0.7040466,-0.2204646,-0.3921474,-0.4833775,0.1797936,-0.6848997
5.929892,-0.09159606,0.7103054,-0.6228326,2.12535,-1.835809,-0.4771427,-0.7456346,1.926135,-0.7825419,0.2790685,-0.4364534,0.2693681,-0.4362408,-0.9132881,-0.7690864,-1.703163,-0.7802559,-0.735845,0.9049322,-1.243483,1.160283,-0.6856101,1.767146,-0.2239148,1.021532,-0.158402,-0.6072533,-1.522097
5.99652,-0.1745356,-0.8916951,-0.007390387,1.980621,0.1278659,-0.4274773,-0.338601,1.787705,-0.3416342,-0.02740534,-0.7498574,1.150102,-0.328307,-0.7848534,0.01937212,-1.601032,-0.08300079,-0.5652211,1.238987,-1.100917,1.840054,-0.5933527,1.295251,-0.225978,-0.2355854,-0.09050069,-0.314954,-1.241437
6.063148,-0.2048149,-0.538906,-0.7772365,1.889622,-0.4048666,-0.02125199,-0.414869,1.259909,-0.5227849,-0.06241249,-0.119232,2.603183,-1.412346,-1.661176,-0.08785128,-1.723903,-0.6921203,0.3791596,1.214105,-1.438335,2.408543,-0.8733993,1.758736,-0.1167294,0.4154853,0.7664431,-0.1089179,-1.164973
6.129776,0.4762853,0.02768174,-0.300372,1.775513,0.3636265,-0.6998281,0.3795173,2.492261,-1.065624,0.05594109,0.16962,2.344259,-1.604746,-0.6638682,-0.6091585,-1.322302,-0.3790882,0.3408168,1.582743,-0.7657039,3.317074,-0.9059717,2.231865,-1.077747,1.069564,-0.8637753,0.1701793,-1.103623
6.196404,-0.4773513,-0.746886,-0.4816288,1.375428,-0.3381914,0.07372893,-0.5740261,0.9356511,-0.4636258,0.06148642,-0.2185531,2.96484,-1.450638,-0.4902391,-0.669052,-1.159019,-0.2715197,-1.436205,1.12629,-0.3950813,3.571172,-0.752057,1.545843,-0.3950049,0.4643471,-0.7620262,-0.3775471,-1.625073
6.263032,-0.09488811,-1.159281,-0.1763199,1.348631,-0.6809728,-0.3581884,0.5509218,0.9917278,-0.7852626,-0.134458,-0.1679691,2.036769,-0.8779154,-1.312746,-0.7173417,-1.309185,-0.5141827,-0.8105752,1.80243,0.003966015,3.813519,-0.7878236,0.9370933,-0.282081,0.2727949,-0.9634975,0.3637102,-1.694386
6.32966,0.1942885,-1.301743,0.5809989,1.405168,-0.5326556,-0.5763214,-0.2288425,1.387634,-1.067035,-0.03463561,-0.1581091,2.382876,-1.28773,-1.020404,-0.573939,-1.335716,-0.250391,-1.019512,1.33628,-0.09932326,4.16804,-0.7339893,0.8138296,-0.5778077,0.5451178,-0.3281564,0.06523605,-1.594006
6.396288,0.1063898,-1.363616,-0.7838261,1.377814,0.0865083,-0.4933241,-0.05864484,1.332288,-1.044929,0.1361444,-0.01810567,2.052309,-1.307213,-0.8813624,-0.9310384,-1.246524,0.3135739,-0.4584428,1.021573,-0.2188338,4.03071,-0.5784861,0.7468595,-0.568966,0.6023213,-0.8211896,-0.2360265,-1.474849
6.462916,0.2579437,-1.390615,-0.0855119,1.104425,0.1830347,-0.7779465,-0.2376988,1.794227,-1.129509,-0.2867317,-0.06366684,1.726992,-1.19148,0.0911512,-0.8823368,-1.421564,0.06685351,-0.7366351,1.142659,0.4548393,4.013597,-0.6205301,0.5190091,-0.0863285,0.2467877,-0.4416669,-0.00595874,-1.396098
6.529544,0.2581937,-1.416024,-0.756478,1.403619,0.1612211,-0.5616017,-0.05380684,2.067204,-1.389281,0.1133144,0.3766411,1.248971,-0.9102059,-0.5825324,-0.5737535,-1.454174,0.2005141,-0.1124106,0.7690039,-0.2802094,3.591443,-0.6439145,0.1146239,-0.7076603,0.5551548,-0.5367137,-0.3197727,-1.968258
6.596172,-0.1476359,-0.9412528,-0.09024652,1.18972,-0.131111,-0.9093481,-0.72683,2.066752,-1.555555,-0.01617076,-0.1074702,0.8072026,-1.209552,-1.213279,-0.6052209,-1.237701,-0.1419364,-0.4127608,0.1052139,0.01524072,3.263163,-0.7356172,0.4850456,-1.798383,0.08736107,-0.139055,0.2985536,-1.570471
6.6628,0.1824789,-0.7480372,-1.022557,1.085898,-0.02764427,-0.6274768,-0.3360165,2.186441,-1.661732,0.1452883,-0.2074984,1.162203,-0.6180918,-0.4366947,-0.6676544,-1.46336,0.05222648,-1.612279,1.264273,-0.5702845,3.4634,-0.7008532,-0.3574369,-1.449452,-0.04323189,-0.8056192,-0.1989852,-1.94276
6.729428,-0.1992757,-0.5685286,-0.6639211,0.9403224,-0.2454529,-0.3548853,0.5516649,1.648826,-1.191028,0.2929331,-0.02349984,1.291175,-0.6523042,-0.2576251,-0.05206296,-1.231014,-0.01098668,-0.6460911,0.3636696,0.1971498,3.280502,-0.6377186,0.9663193,-1.500225,0.9427676,-0.4878713,0.1965869,-1.965738
6.796056,-0.427306,-0.8264997,-0.7611277,1.048083,0.4386964,-0.3402413,0.3871144,2.123648,-0.6954677,0.4873124,-0.6294786,0.7234854,-0.8444071,-0.6621819,-0.03907849,-1.089733,0.00489947,-0.1736979,0.8417901,0.6612608,3.161873,-0.4919893,1.086468,-1.645569,0.5478044,-0.2160778,-0.2115567,-1.904248
6.862684,-0.6349778,-0.5706746,-1.177701,1.07565,-0.3199608,-0.2314229,0.9946123,1.931259,-0.1590661,0.250137,-0.8361998,0.5598655,-0.8280085,-0.5053586,0.09034109,-1.330353,-0.0215211,-0.5783311,0.7644674,0.337641,3.134038,-0.7511162,1.172155,-1.282412,-0.03458832,0.008500591,0.4638263,-1.914436
6.929312,-0.8216845,-0.7233868,-0.5475191,1.088194,0.3547966,-0.352853,0.538364,1.347719,-0.6137512,0.2628482,-0.6577906,0.3884075,-0.7494708,-0.4555528,0.1690015,-1.523172,-0.07903457,-0.285035,0.3753344,0.09971248,3.278945,-0.6153233,1.605336,-1.125421,0.4992027,0.07039119,0.2341242,-1.956646
6.99594,-1.022643,-0.7248788,-1.415462,0.5252287,-0.2679213,-0.9389495,0.8067015,2.480338,-1.172441,0.4149871,-0.463568,1.291848,-0.9446566,0.3426911,-0.6932134,-1.216853,-0.03807934,0.2503822,1.62755,-0.0514047,3.635202,-0.631554,0.8549783,-0.4419518,1.011703,-0.04495497,0.2149999,-1.730968
7.062568,-1.252769,-0.621335,-0.1630833,0.7733587,-0.850069,-0.7415547,-0.07130291,2.085272,-0.7593371,0.4999651,-0.8101563,0.7174075,-0.5652062,-0.5550487,0.1458783,-1.128544,-0.451438,-0.9511389,0.5656587,0.1683578,2.922704,-0.7980361,0.8914396,-0.1092975,0.3587363,-0.6149352,0.1406689,-1.966201
7.129196,-0.5657464,-0.9310309,-0.4191655,0.5126766,0.3175591,-0.438316,0.4431362,2.648716,-1.032829,0.1181944,-0.5578881,0.4560055,-0.2326435,0.1090213,0.09178768,-1.272725,-0.225276,0.04927096,0.8044536,0.5205163,3.768065,-0.8283134,0.4130886,-0.1945663,-0.9334333,-0.2072828,-0.004179658,-2.331457
7.195824,-1.005274,-0.7353326,-0.5676971,1.039925,-0.1837534,-0.1612704,0.3260984,2.297778,-0.8915836,0.0580904,-0.457279,-0.01335671,-0.3559303,0.1961843,0.5196266,-1.027198,-0.0551267,-0.3642656,0.4452193,0.02016646,3.277269,-0.8894349,-0.07794226,0.1197525,-0.5652735,-1.054407,0.4087948,-2.501542
7.262452,-0.8999805,-1.313621,-0.922351,0.3443025,0.9280158,-1.046807,0.7039293,1.134834,-0.5708966,0.3348989,-0.4750784,0.8640079,-0.731375,-0.05480468,1.115308,-1.144244,0.02378926,-0.0868789,1.02032,0.04746523,4.007416,-0.7104188,0.1109074,-0.3486139,0.7223442,0.1431804,0.07921897,-1.421663
7.32908,-0.3718489,-0.6470339,-0.4953772,0.544809,-0.09565103,-0.6555609,0.2659603,1.511953,-1.190069,0.1343939,-0.6066299,0.4916006,-0.5130042,-0.5710077,0.2128939,-1.165455,-0.08150633,0.1580104,0.06102522,0.1514313,3.852963,-0.7100427,0.06410849,-0.4080576,0.4831986,-0.4861405,0.4156385,-1.469932
7.395708,0.01267724,-0.3145465,-0.3426608,0.7057905,-0.7213261,-0.8638187,-0.3430864,1.320997,-1.461981,0.1920204,-0.6680397,0.3258421,-0.3719193,0.3545584,-0.389027,-1.390679,-0.5698982,-0.3503087,-0.09247279,0.4082864,4.747828,0.2520311,0.5371003,-0.2893755,0.4389016,-0.748784,-0.2104771,-1.909263
7.462336,0.3080996,-0.6119676,-0.8036345,0.4889884,0.3192029,-0.7883282,-0.1378075,0.5300314,-1.14162,0.2960223,-0.8470582,-0.4828845,-0.7083585,-0.5479524,0.211157,-1.483029,0.1347831,-0.5489842,0.6340636,0.1574165,4.126696,1.485904,-0.2317741,0.4801616,0.6465029,-1.309895,0.9928581,-1.418934
7.528964,0.1889166,-0.37649,-0.5221449,0.2394186,-0.2165089,-0.3148091,0.2274725,1.414632,-1.102268,0.5985449,-0.1592431,0.3017233,-0.9459115,-0.1750727,-0.281635,-1.346134,-0.09937533,-0.5010404,1.631633,0.3523443,4.135461,2.560518,-0.6854134,-0.17066,0.6882577,-0.7417855,0.2269935,-1.563144
7.595592,-0.1687793,-0.6549384,-1.092691,0.4587772,0.4117861,-0.9413346,-0.148057,0.4416631,-0.4501767,0.2639448,-0.8660895,0.2494714,-0.903772,0.6750655,-0.04804439,-1.181682,-0.1494026,-0.3008554,0.6421516,0.323588,4.181889,3.813861,-0.2930159,-0.4152919,0.5352793,-0.951825,0.372965,-1.552007
7.66222,0.07182184,0.4060023,-0.2725388,1.093747,-0.3365849,-1.278182,0.4510443,1.829135,-0.9161069,0.2627127,-0.7777893,-1.130316,0.1522589,0.4342152,-0.6993465,-1.347965,-0.02355945,0.07738309,1.238721,0.6819037,3.66477,4.911988,0.2040684,0.9321596,1.423648,-0.193594,0.9938775,-2.683115
7.728848,-0.8667895,-0.9839357,-0.5586623,0.4063801,0.8495674,-0.4552634,0.01453794,1.08358,-1.082855,0.2186629,-1.007433,0.2753917,-0.5073548,-0.4718997,-0.6222197,-1.31423,0.1923959,-0.6625177,0.9237495,0.1773947,3.628323,6.10265,0.005166906,-0.03950132,0.8967781,-0.4879282,0.5709292,-1.50782
7.795476,0.03719718,-0.1555497,-0.3609519,0.3786096,-1.102853,-0.3911178,-0.2492022,1.80587,-1.082445,0.2088739,0.2428906,0.7767613,0.3899212,0.4608458,-0.1019661,-1.035377,-0.2486507,-0.3075635,0.7199044,-0.06782424,3.197753,6.127792,-1.008993,0.2284523,1.290081,-0.5289162,-0.1940541,-1.941317
7.862104,0.1484902,0.1093887,-0.8870442,0.3220319,-0.3461122,-1.157386,0.6198296,1.335423,-0.9838622,0.3711874,-0.1679603,-0.08773097,-0.1281371,0.1235699,0.2343787,-1.124213,0.1627846,-0.6529652,0.5861616,1.016617,3.503846,6.145646,-0.2701507,0.4001533,0.3980968,-0.407691,0.2238322,-1.864386
7.928732,-0.4985296,-0.3571093,-0.7410567,0.6949861,-1.183219,-0.8094136,0.0349408,1.229227,-0.9830554,0.3305818,-0.9442859,-0.9731069,0.07118965,0.05010735,-0.1581695,-0.6660764,0.9138106,-0.5594084,0.1434902,0.08759222,3.694358,5.982424,-0.5950091,-0.238211,1.465123,-0.1948434,0.5467087,-1.857946
7.99536,0.351615,-1.011176,0.08010177,0.5097174,0.601291,-0.705974,-0.05912276,1.857682,-1.948684,0.5255114,-0.06421089,-0.3923428,-0.8716306,0.2831939,-0.248011,-0.09484284,0.366087,-0.7213093,0.2145467,0.6897332,4.071298,5.360706,0.2056195,0.8669443,0.8979235,-1.148218,0.004828813,-1.395014
8.061988,-0.2726712,-0.3679766,-0.7134799,0.2984165,0.222209,-0.7511391,0.7912117,1.900506,-1.47834,0.489679,-1.315302,-0.6342601,-0.2919073,-0.3745717,0.5566519,0.4285868,-0.04443069,-0.0666209,-0.086252,0.258938,3.630372,5.277273,-0.5018695,0.0738737,1.059718,-0.5036682,0.31148,-0.7309403
8.128616,0.1707405,-0.568622,0.3133873,0.4997133,-1.095345,-0.6151381,0.3355035,0.4593433,-0.9096166,0.302363,-0.421955,-0.43968,-0.2234717,0.5691257,0.3133418,0.274774,0.3115472,-0.523651,0.2860194,0.6170746,4.986273,4.765685,-0.7959356,1.191401,-0.1418776,-0.2895435,0.2637333,-1.039876
8.195244,-0.9542449,-0.162099,-0.2474767,1.162636,-0.2829678,-1.375182,-0.03482266,1.701991,-0.6974558,0.7986991,-0.4173221,-1.410086,0.1127558,-1.57124,0.9170073,0.3066376,-0.3218448,0.4471442,-0.4694667,0.6064035,3.886038,4.601125,-1.090822,0.7621092,0.5425867,-0.3038557,0.7763207,-1.129173
8.261872,-0.1784818,-0.4075744,0.003783055,1.059214,0.4888048,-0.7811438,0.1886734,0.2150774,-0.505739,0.4016748,-0.1601662,-0.6688407,-0.4458072,-0.2798749,0.864549,0.3739985,-0.03730676,-0.8248177,0.5530828,0.4778993,4.190047,4.112992,0.601826,1.340958,1.071115,-1.090782,0.8004146,-0.6632519
8.3285,-0.395513,-1.48784,-0.3749368,0.8266286,0.1947852,-0.9293169,0.7514971,0.9538971,-0.5962408,0.7439808,-0.5011041,0.06533971,0.7228876,0.2411326,-0.7024065,0.4212212,0.3830332,-0.2513079,-0.2871059,1.036584,4.382141,3.856775,-1.20799,1.518394,0.3844792,-0.4559434,0.3310988,-0.9389882
8.395128,0.4853156,-0.4716391,-1.137387,0.7155263,0.9872686,-0.7968078,-0.4710056,0.5124247,0.09440658,0.4551496,0.5191582,0.5021911,-0.6690037,0.3113059,0.8640296,0.6967061,-0.2650632,-0.3471873,-0.436075,0.6319146,3.706394,3.721167,0.2276167,1.588014,0.7558718,-0.1006435,0.1773566,-0.6106155
8.461756,0.4977246,-0.9150378,0.400872,1.076678,0.3579309,-0.6863104,0.03519492,0.5277462,-1.084981,0.6585907,-0.7526803,-0.01855369,-0.08699904,-0.2857583,-0.04263381,-0.07510632,-0.5314114,-0.1503054,0.1254747,0.2175067,3.71051,3.292995,-0.1644432,1.423166,0.5307313,-0.2858606,0.6512623,-0.800339
8.528384,-0.02518256,-0.2372289,0.05998737,0.8678045,-0.4291232,-0.195874,1.051099,0.982567,-0.3771848,0.4424957,-0.4494446,-1.355968,-0.4128445,-0.468343,-0.3150885,0.4955724,0.0376192,-0.6969414,1.268091,0.9940745,3.600725,3.128531,-1.136332,1.360257,-0.5583059,-0.2851375,0.8954546,-0.6328381
8.595012,0.1277896,-0.8077212,-0.9521917,1.342634,0.2181529,-0.2176162,0.5049309,-0.1732839,-0.159989,0.6580442,-0.5294288,-0.7178337,0.02027658,-0.170634,0.2280955,0.3350343,-1.039963,-0.6341997,0.4705281,0.563897,3.417816,3.011322,0.03951872,0.880296,1.021829,0.02102532,1.18035,-1.104392
8.66164,0.03804473,-0.4143098,-0.2868723,0.8725545,0.31445,0.001594585,-0.1452442,0.5016913,-0.7014421,0.7440467,-0.2708971,-0.6436012,-0.6753067,0.6192436,0.1165446,0.2571339,-0.4537205,0.5628966,-0.04280548,0.8758358,3.385568,2.505028,-0.7972918,0.8729996,0.5392282,0.2156004,0.4559592,-0.3842478
8.728268,-0.5294099,-1.97605,-0.2145389,1.543063,1.267601,-0.5855632,0.9105741,1.059564,-0.8543723,0.408135,0.2585265,-0.5626372,-0.4386618,-0.05132701,0.5698001,0.650508,-0.1371735,0.6391571,-0.9717051,0.6064812,4.007872,2.553431,-0.3789504,1.024118,1.541827,-0.4163129,1.536839,-0.6476725
8.794896,0.8705625,-1.242054,0.1084602,1.136497,-0.2880921,-0.6929908,-0.5267898,1.159052,0.4467596,0.115141,-0.7119048,-0.3509823,-0.07450146,-0.3484835,-0.2160625,0.5237529,-0.3998033,0.1196292,-0.481783,0.5452681,4.452987,2.417167,-0.1725853,2.056222,0.9702863,-0.6251316,1.173243,-0.9389555
8.861524,0.1641821,-1.213267,-0.7314087,0.880776,-0.541016,0.02778773,0.7947247,1.232295,-0.2281183,0.7473447,-1.244442,-0.6431629,-0.7535383,0.1676317,0.5013212,-0.0146114,-0.4255972,-0.0893641,-0.1280814,0.6996089,4.329838,2.300882,0.4012367,0.8739142,0.9133927,-0.2397463,0.2950082,-0.1244638
8.928152,0.6560514,-1.175972,0.1099258,1.156025,0.6023622,-0.3541959,0.07448816,1.422255,-0.3663486,0.1441553,-0.7918822,-1.627509,-0.2694223,0.5184405,0.7072088,0.3283363,-0.7414305,0.1284169,0.4042214,0.9376463,3.843662,2.708799,-1.38826,0.4643858,-0.07663254,-0.1237366,0.03016709,-0.8040358
8.99478,-0.5191774,-2.470738,-0.1151022,1.455317,-1.833986,-0.32608,-1.934209,0.3592067,0.3821608,0.321925,-0.08769313,1.00481,-0.1604619,-0.5598973,2.251497,0.4914753,0.108847,0.4647323,-0.6313401,-0.5662186,4.452908,2.36353,0.9377446,2.042722,-0.5016082,-0.358624,0.928986,-1.033474
9.061408,-0.2777526,-1.466503,-0.2046789,1.114234,-1.746639,-0.1633044,-0.1453964,0.498819,-0.801812,0.1055578,-0.5759271,-0.3367026,-0.0136417,-0.6590125,0.6355197,0.02499708,-0.1544665,0.2305499,0.2300188,0.3128352,3.50565,2.079855,-1.01267,0.2107056,0.2456771,0.5887758,0.1329104,-0.2149908
9.128036,-0.03925624,-1.735662,0.1090382,1.172563,-1.313246,0.3787818,0.07360868,-0.1451079,-0.4014794,0.1247267,-0.3097523,0.1509418,-0.1659673,-0.6867645,0.9073005,-0.4399765,-0.0201097,-0.1144953,-0.363289,0.2826484,3.335282,2.259528,-2.017481,1.359572,-0.08677672,-0.5067847,1.133098,-0.6334324
9.194664,0.02292605,-2.030221,1.286667,1.914299,-0.9855363,-0.5189968,-0.9585724,0.7296034,-0.8031305,0.09716156,-0.4387565,-2.086245,0.6100116,-0.6163201,1.40915,0.1674902,-0.3525819,0.5834752,0.3388076,1.111884,3.580495,2.032288,-1.951136,0.5669892,-0.2950091,0.002625078,0.5677819,-0.06160686
9.261292,0.1649016,-1.188014,0.4765313,1.435737,0.8282819,-0.4914289,-0.5790519,1.167955,-0.6965871,0.3326003,-0.5394984,-0.3914381,-0.01643087,-1.114409,0.6427358,0.06605148,-0.3646823,-0.03984388,0.01604685,0.3809339,3.530121,2.015238,-0.2985043,0.4969328,-0.2833353,-0.4083706,0.5284843,-0.3752351
9.32792,-0.8740125,-1.202093,0.3700249,1.682333,-1.249839,-0.707015,-0.5567101,0.7681732,-1.011839,0.2117924,-0.2379128,0.9842397,-0.4248739,-1.383807,0.869524,0.1741495,-0.7252469,-0.2850935,0.5079153,0.3609183,3.372244,1.621802,-0.4482025,0.3668349,0.2061558,-0.5023807,0.7368115,-0.2644675
9.394548,0.4243595,-0.4564755,-0.2346197,1.53735,-0.4152996,-0.5939261,-0.2475586,0.8655811,-0.6175683,0.2525097,-0.685573,1.138584,0.4936646,-0.839409,0.6340224,0.1823725,-0.6954109,-0.1566556,-0.6322663,-0.1262192,3.008463,1.654106,0.8393167,0.5964196,-0.984142,-0.7022409,0.3531459,-0.6619195
9.461176,-0.1982648,-0.9398492,-0.2996283,1.132719,-0.1434976,0.1439586,-0.9896238,0.9460099,-0.8391943,0.578144,-0.07691608,0.7099211,-0.2292641,-1.007756,-0.2393456,0.08043788,-0.5632482,-0.1227302,0.3388125,0.2880867,3.130168,1.39689,0.9338049,-0.638647,-0.2807121,-0.1097164,0.4323724,-0.8155348
9.527804,0.8173552,-1.883634,0.2371443,0.8015128,-0.2671385,-0.4887466,-0.8435941,0.495216,-0.8260013,0.1949054,-0.4180856,0.8315182,0.2187724,-0.8734455,0.0346537,-0.05553252,-0.6109012,-0.4053911,0.3623742,0.6967481,2.866669,1.346168,-0.5083771,-0.5031491,1.175672,0.1357276,0.6814807,0.4050633
9.594432,0.3846195,-0.4269551,0.07469719,0.9318026,0.2234427,-0.1166458,0.1580269,1.499715,-0.3283895,0.2923212,-0.6235221,1.143534,-0.2665288,-0.2223246,0.403991,0.07192922,-0.2958997,-0.02632666,0.2087849,0.9153674,2.900984,1.204939,0.7937536,-0.7964688,0.2770759,0.1555728,0.9581879,-0.2748096
9.66106,0.4766383,-1.348422,-0.5691032,0.5561598,0.9110072,0.2445587,0.170977,1.571964,-0.5472575,0.1722871,-0.793442,0.6080737,-0.5129892,-0.3793008,-0.0223402,0.244262,-0.2830837,-0.7393492,-0.4766167,0.2390218,2.7303,1.001682,0.6068645,-1.016056,0.3834974,0.1579046,0.05449805,-0.1970198
9.727688,0.8239043,-1.323437,-0.4165935,0.7970883,-0.2004531,-0.1800537,-0.862712,2.316147,-0.494002,0.7580745,-1.083871,0.4227505,0.03553154,-2.156533,0.2179563,0.3919113,-0.5263727,-0.9984607,0.568571,-0.3177757,2.609205,0.9233778,-1.951832,-1.447561,0.8982748,0.8357641,0.08272948,-0.1304714
9.794316,0.4120075,-1.579731,0.03758709,0.5021781,0.2735678,-0.2728233,-0.3739998,0.6813896,-0.7891546,0.3116061,-0.7577482,-0.02276301,0.345973,-1.147174,1.141823,-0.1185958,-0.2125473,-0.6273942,-0.194911,0.3309953,2.541414,1.103122,-1.663637,-0.7487838,1.488705,0.1138064,0.3717802,-0.1116673
9.860944,-0.00899236,-0.8255239,-0.09028678,0.1863638,-0.6158082,0.2219709,-0.04272966,1.240494,-0.1562476,0.3817686,-0.701721,0.6555311,-0.1543579,0.02242094,0.4952258,0.3154563,-0.822239,-0.4721115,0.4834632,0.1973066,1.953909,1.126805,-0.3225218,-1.195514,1.279002,0.421215,0.4519811,0.1648449
9.927572,0.4170878,-0.8895105,-0.2671459,0.03367991,-1.397148,0.1889517,-0.7965415,2.103692,-1.616876,0.6311702,0.07475922,1.033555,0.5884815,-0.2148669,0.8548241,0.1135852,-0.4102387,-0.5018069,-0.2341905,0.2185844,1.465144,0.9026092,-1.735863,-1.884014,2.481059,1.052034,-0.07881914,-0.3163507
9.9942,1.251506,-3.437442,1.309579,-0.9448534,-1.472489,0.01983497,-1.659207,2.885647,-0.001626628,0.2499552,0.5852258,3.322577,-0.1804457,-0.2845864,0.1892619,0.1397315,-0.1204259,-1.054763,1.22689,0.4679834,2.575626,0.6645063,1.485868,0.8959666,1.502609,1.517357,0.1806235,1.388647
10.060828,1.084938,-1.778556,0.2993262,-0.666221,-0.0406267,0.0593623,-1.127019,1.083835,-1.099578,0.2639027,-0.6504766,1.423322,-0.3802894,-1.204602,0.4060058,-0.1315518,-0.7802218,-1.117847,-0.6876687,-0.003970887,1.952157,0.8476722,0.06448885,4.818882,0.6107262,1.028561,0.3346299,-0.1519958
