Frame,C009,C013,C005,C004,C012,C008,C015,C003,C019,C018,C002,C014,C001,C017,C000,C007,C011,C010,C006
7.595478,-0.3062612,1.585861,0.7030602,0.2630579,0.6707007,0.07803519,-0.8155624,-0.6586795,0.7776374,-0.5503002,-1.052034,0.6158869,0.1782973,1.44981,-0.3491325,-0.9905415,-1.145985,-0.9098516,-0.6301757
7.662105,0.7356079,1.555533,0.8812173,0.3043031,0.291506,0.3355814,-0.2940331,-0.5460325,0.2037024,-0.8592321,-0.2010552,-0.7061915,0.5919309,1.493443,-0.2263875,-0.3436565,0.1313258,-0.4609159,-1.100475
7.728732,0.8308197,1.165661,0.7424974,0.8688961,0.1505688,0.06213013,-0.09148923,-0.6974517,-0.1960128,-0.6426148,-1.22395,0.6800496,-0.6129904,1.328824,0.2004775,0.09987991,-0.9442252,-0.1043425,-2.14068
7.795359,-0.7538557,0.1709128,-0.147574,0.3369879,0.02245276,0.1594211,0.4606261,-0.1730684,-0.7183536,-0.6397829,0.2820401,0.9187483,-0.7201568,2.099271,0.1109224,-0.435917,-0.6611264,0.04689736,-1.152061
7.861986,-0.1021096,0.1383185,-0.05031109,0.5068359,0.1458631,1.161063,-0.4862005,-0.5919618,0.4036753,-0.776028,-0.8778533,1.805728,-0.3949633,2.393611,0.3401596,-0.9659906,-0.03243179,0.1059405,-1.184358
7.928613,0.9281154,0.236605,-0.7278343,0.3317986,0.4263993,-0.7915064,-0.2494947,-0.3988069,0.3460262,-0.5292861,0.4148796,0.9470373,-0.1725561,2.505194,-0.06901531,-0.3281803,-1.204746,-0.4364626,-1.608275
7.99524,1.792232,0.7478573,0.2249454,0.8792533,0.1504098,-0.2651115,0.4860427,-0.2329364,0.08114684,0.01414256,0.2797696,2.549686,-0.0378311,2.446744,-0.0857449,-0.3930047,-0.9245179,-0.5227313,-0.967809
8.061867,0.5392259,-1.038061,0.5907116,-1.331503,0.2040451,0.1366773,-0.1664751,0.7728743,-0.04994889,-0.5641173,-0.07432739,0.08189555,-1.126466,2.008694,0.08512264,-0.3818681,-0.2823599,-0.5713673,-1.613946
8.128494,1.319619,0.644367,0.4409806,0.5049676,-0.04818537,0.430617,-0.2367344,-0.7621262,0.7443707,-0.895318,1.953339,1.019904,1.422811,1.566971,-0.08212768,-0.5806081,-1.008919,-0.5102038,-0.935043
8.195121,0.6373381,-1.379271,-0.1404392,0.8055824,-0.1942377,-0.3499852,-0.1098692,-0.7353175,-0.269152,-0.2730055,0.4102741,0.9379978,0.3695702,0.8986387,0.1752736,-0.0288541,0.7374246,0.2754989,-1.185136
8.261748,0.7090309,-0.8522284,0.1487029,1.116639,-0.1970302,0.4046445,0.4396069,0.1521801,0.7420647,0.1012545,0.00718754,0.6009966,-0.2855042,0.7291356,-0.1113052,-0.2808895,-0.8605343,-1.040936,-1.392776
8.328375,0.2467134,0.7462667,1.261895,0.6972199,-0.3878465,0.7917875,-1.555946,-0.4493081,0.1666855,0.5480288,0.6824786,0.1650367,0.422754,0.5896029,-0.2511636,-0.2931811,-1.218476,-0.07037571,-0.9494977
8.395002,0.3784791,-0.9625635,0.435183,-0.7475524,-0.05308368,0.4572037,-0.5324767,-0.1377,-0.03442762,0.1245573,0.7685735,0.8551934,-0.3888892,0.3235561,-0.1233182,-0.3724396,0.2984504,-0.1076586,-1.284713
8.461629,0.2318938,-0.5258024,-0.2090806,-0.1722812,-0.2961679,1.525338,0.4964541,-0.1848367,1.225642,-0.3528541,0.405314,-0.3222018,0.2139103,-0.3229158,0.2855636,-0.3541287,0.3680988,-0.1994169,-1.136134
8.528256,1.13453,-0.9899072,0.9694615,1.048228,-0.4237723,1.494378,-0.07819512,-0.2810788,0.5379096,-0.2556183,0.554678,-0.1186305,-0.2155287,0.1841161,0.4392477,0.1424071,-0.4140982,-1.314647,-1.750344
8.594883,1.207607,0.3548611,1.09743,-0.2873679,-0.04842346,1.44036,-0.5164825,-0.1438638,-0.09266058,-0.06739362,1.258342,1.099403,0.498398,1.165284,-0.2834474,-1.151433,-0.4123945,-0.2045098,-1.307222
8.66151,1.032993,0.7890097,0.8735754,0.07235671,-0.3283786,1.734646,-1.307758,0.1692372,0.6713365,0.1831797,0.3178258,-0.3889664,0.6666993,1.031902,-0.2755797,0.7945578,-1.94129,0.4744563,-1.028764
8.728137,0.5706327,-0.2040799,0.2321408,-0.2133098,-0.1607854,1.098399,0.0343459,0.05671358,-0.2588643,0.1688512,0.7019148,0.919713,-0.2703398,1.961884,-0.2697045,-0.3468184,-1.156579,-0.3625464,-1.104362
8.794764,-0.2012105,0.3405522,-0.07101585,0.2828473,-0.1383335,0.2213656,-0.519232,-0.3186934,0.8324128,-0.02002273,0.6459635,0.5006407,-1.100935,1.607032,-0.2667165,-0.8388475,-0.3239203,-0.07099693,-1.017447
8.861391,0.5604263,-0.07587238,-0.05625328,0.6355178,-0.4119192,-0.02531048,-0.4098027,-0.1293683,-0.122757,0.1473496,1.695734,0.1662449,-0.09247045,0.7846678,0.2267253,-0.1580198,0.1979306,0.03559744,-1.596301
8.928018,0.9121982,0.2515444,2.068807,0.4963022,0.04848993,0.4652634,-2.424222,-0.5706831,-0.0837709,0.03563442,-0.02333511,-0.3117635,0.7693062,1.297741,-0.1528853,-0.434475,-0.6443012,-0.03104115,-1.65598
8.994645,0.6350189,0.2542408,0.0511659,0.7216946,-0.1244059,1.863609,-1.128844,-0.2692097,-0.6658918,0.04277478,-0.4971586,0.623316,0.02145583,1.802809,0.1172489,0.4936198,-0.4215755,-0.8228467,-1.210523
9.061272,0.8145372,0.943994,-1.261321,-0.1802012,0.03114718,1.528666,-0.6065389,-0.9026231,-0.5926034,0.1287931,-0.2859887,0.1192022,1.039023,2.298735,0.1376908,-0.5336778,-1.208599,-0.07277832,0.1193788
9.127899,0.3766211,0.2370888,0.1665708,0.341878,-0.3233288,1.162691,-1.063087,-0.07654771,0.3786414,0.817354,1.211892,0.1126667,-0.1840685,2.394142,-0.07240698,0.1390002,-2.187145,-0.3311148,-1.076862
9.194526,1.073094,0.2588503,-0.09712069,0.1404328,-0.1125938,0.3997784,-0.4763646,0.2568769,0.2405084,0.1456046,0.4662908,-0.9816144,-0.4212557,2.356339,-0.03259763,0.009436167,-0.8950956,-0.03968243,-1.266708
9.261153,0.9465538,-0.1836635,-0.1935766,1.698546,0.05960268,1.457221,0.6407621,-0.3362423,1.347137,0.3123667,0.09454047,0.798659,0.1270018,2.058319,0.3374059,0.518278,-0.7440745,-0.9746219,-0.7217305
9.32778,-0.02943886,-0.5613465,-0.0489517,-0.0810442,-0.3381449,0.9945943,0.01429083,-0.2141735,-0.1503616,0.5700399,-0.1765756,0.334068,-0.5290047,2.024569,-0.4503535,0.7167853,-0.5812219,-0.4002315,-1.179604
9.394407,-0.4569083,-0.4546155,-0.4332543,-0.4945215,0.2182947,0.4046311,0.5204847,0.3356422,0.2233376,0.5209833,1.608881,-0.7392904,-0.1450192,2.97886,0.06377731,0.6698694,-1.323876,-0.9129067,-0.1997284
9.461034,1.258108,-1.168743,0.8741655,-0.6017808,0.142572,-0.2044414,1.312432,-0.5742664,0.08576687,-0.04701168,-0.6502717,0.2485685,-1.912825,3.59517,-0.01471856,-0.1054313,-0.03869149,-0.493245,-1.628748
9.527661,0.8443099,0.2075582,0.2094491,-0.3400199,-0.07998572,0.7278367,0.7427906,0.2736862,-0.2027123,-0.02064639,-0.4279031,-0.4151426,-0.2704243,3.528091,0.2444252,0.6130221,-0.3272426,0.131692,-0.4395072
9.594288,1.324288,0.4547873,0.890419,-1.3097,0.08164959,-0.8511859,-1.872009,0.3454988,-0.9873612,-0.03130647,-1.063259,-1.112301,0.9872131,3.010529,0.0473476,-0.02156791,0.5111488,-0.04143089,-1.577684
9.660915,-0.7866208,0.420251,-0.06457741,-0.5834963,0.1746179,0.2468763,0.6566272,0.3622553,1.499159,0.1712683,-0.08045323,1.120547,-0.4802178,3.02052,-0.5025778,-0.2090207,-0.2145224,-1.704815,-1.610938
9.727542,-1.236061,0.1636326,-0.2455258,0.3626643,-0.3223212,-1.587691,-0.329904,-0.646486,-0.5659986,-0.4372433,0.469154,-0.05812379,-0.6191692,3.300166,0.5741599,0.8647373,1.182774,-0.7697093,-1.515875
9.794169,1.213576,0.1069743,0.1661717,0.1392471,0.1307128,1.053501,-1.031071,-0.1872814,0.3294232,0.1568968,0.1257135,-0.08500464,-0.8609433,2.548074,-0.01412307,-0.8485013,-0.8878661,0.06642115,-1.225985
9.860796,0.2592148,0.7955757,0.6951028,0.04276753,-0.3874948,1.628785,-0.09819797,-0.04961904,1.636777,-0.8036408,-1.126616,0.4845343,-1.35054,2.232449,-0.2558438,-0.9918301,-1.427731,-1.170768,-1.486147
9.927423,0.9702035,1.032763,1.789417,-0.5062013,-0.4750923,3.270759,-1.27278,-0.3838451,1.578622,-0.3978667,-0.3346991,0.9393638,-1.112474,2.087605,0.07306434,-1.038482,-0.9479569,-1.124973,-1.302574
9.99405,-1.294711,-0.04037914,1.646769,0.894199,-0.03153797,3.797496,-1.098363,-0.5199883,1.806274,-0.1227226,-1.160286,0.4536416,-1.556567,1.776005,0.8060756,0.518888,-1.021193,-0.09269401,-1.860688
10.060677,1.353599,1.280409,0.8652735,-0.1501336,-0.6033137,0.9754143,-1.041224,-0.5227742,1.055811,-0.1898494,-0.5816554,0.5804995,0.5298305,0.711602,0.3251387,0.5376607,-0.2713216,0.01894749,-1.122939
10.127304,-0.8611218,-0.152936,1.38743,-0.6770948,-0.3354297,1.238649,-1.160618,-0.3844186,0.2391933,-0.1365822,0.4996655,0.4616345,-0.1954072,0.9492624,0.3909425,0.6938116,-1.970287,-0.3460527,-1.887886
10.193931,0.2491814,0.2472401,-0.2419906,1.354558,-0.3677126,0.964049,-0.8657535,-0.7056602,-0.4461428,-0.4892035,-0.3929429,0.9967716,-0.2044613,1.182999,-0.3560058,-0.8507777,-1.591673,-0.0002788234,-0.2211833
10.260558,-0.006966972,-0.9464378,-0.9005778,1.825308,-0.3350121,1.105845,1.075722,-0.1141559,-0.1370909,-0.07505143,0.4073761,-0.7505239,0.8545275,0.7377863,0.3208166,-0.3463563,-2.244222,-0.1083669,-1.844239
10.327185,-0.2153423,0.1800393,-0.3625727,1.077095,-0.02770218,1.038416,0.339547,-0.6193635,0.7081751,-0.0008358872,0.01863766,-0.6302645,-0.3676528,1.111326,-0.1966814,-0.2516202,-2.159983,0.3820303,-2.645873
10.393812,0.828891,1.518548,-0.484906,0.6227849,-0.3051434,0.62795,0.783747,-0.4784167,-0.07794421,0.1878539,0.4869337,-0.5338255,-0.1153225,1.56569,-0.1305772,-0.09991033,-1.028774,0.3175632,-2.080659
10.460439,0.8610364,-0.6879663,-0.3686324,-0.1234706,-0.3356599,1.835887,-0.7711311,0.1596041,-0.07322039,-0.1734156,-0.4145968,-0.6030571,-0.807957,1.943516,-0.1053683,0.4448187,-0.813227,-0.09881811,-1.148989
10.527066,-0.2898084,-0.4143392,-0.28854,1.07197,-0.5586984,2.120932,-0.5509601,-0.4768136,-0.6053026,-0.385152,0.5370368,0.5432982,1.356547,2.260718,0.1483056,-0.6920486,-1.306047,-0.1568054,-1.306763
10.593693,-1.312449,0.1469418,-0.3109134,1.491802,-0.4720117,0.6046156,-0.2807396,-0.8735252,0.638637,-0.4554355,-0.2101841,0.4063239,-1.674584,2.570629,0.4318291,0.08795156,-0.9608551,0.5751297,-1.411083
10.66032,-0.1525934,-0.2722367,-0.2467618,0.1838216,-0.1232619,0.8225873,-0.1573978,-0.01539705,-1.236398,0.2703329,-0.5060595,-0.2271371,0.8726742,2.773719,0.1752748,0.07537853,-0.4897375,-0.7385853,-1.664695
10.726947,-1.086033,-1.156363,-0.08068722,0.4116133,0.2877905,0.8147739,-1.230829,-0.526342,0.2534532,-0.2313919,-0.5696967,1.138156,-0.5902218,2.805324,-0.07602926,0.3549892,-0.7528392,0.09992195,-0.7082841
10.793574,-0.7771176,1.868214,-0.2484148,0.6212357,0.4706966,-0.6832232,0.06768613,-0.2260135,0.1926968,-0.1962942,-1.526084,0.3984851,-1.023818,2.430933,-0.4931795,0.06030088,-0.9729613,-0.3291709,-0.8557272
10.860201,-0.5845076,0.5945216,-0.9364942,1.354986,-0.08610659,0.5042695,-0.474605,-0.553697,-0.930943,-0.5945715,-1.066999,-1.026904,0.2516543,2.846939,0.04781662,-0.3852493,-0.7036833,0.3193086,-1.699847
10.926828,-0.2702933,-0.1801083,-0.2609585,0.5753157,0.3430949,0.07791661,-1.90306,-0.1960849,0.01816865,0.2558402,0.6166726,-0.3518351,-0.4209739,2.504854,-0.0128412,-1.321853,-0.5664546,-0.6370341,-0.7164108
10.993455,-1.590708,-0.01440617,0.7027748,0.1174074,0.4589569,1.077282,-2.230506,-0.2872331,0.6284814,-0.02737569,-0.3285488,0.1486746,0.3260815,2.164868,-0.1468044,-0.5691735,-1.277742,-0.3123666,-1.241407
11.060082,-0.7415062,0.1691147,-0.5761921,1.050273,0.516154,1.550368,-0.7569537,-0.05948643,-0.9406185,0.3866692,1.505875,-0.2594499,0.1142267,1.813775,-0.06630637,0.9521686,-0.4501629,-0.6644953,-0.7500008
11.126709,-0.4243793,0.7303997,0.006065437,0.04948596,0.5017662,0.01526114,0.7956955,-0.1910174,0.1368547,-0.05934996,0.6057878,0.439945,-0.8476052,1.674289,0.107647,0.3460393,-0.5046377,-0.9223544,-0.7193122
11.193336,-1.330764,-0.451547,0.4645863,0.2970918,0.7977024,-0.3578474,0.307559,-0.8999331,0.5301877,0.5302713,0.2211575,1.036483,-1.703444,1.350294,-0.2216186,-0.4366843,-1.818731,-0.6196531,-0.8823342
11.259963,1.041123,-1.251272,0.6490045,-0.3292717,0.8869219,0.06327137,-0.2684282,0.2918542,-0.5636886,-0.910644,-0.3464589,-1.514193,0.9047899,1.461343,0.2461732,-0.5810351,0.3645965,-0.5109189,-1.801202
11.32659,-0.308879,0.4938012,-0.2496964,-0.2798077,0.1845413,1.607434,0.8761042,0.2809869,0.04710334,-0.3338117,0.3663685,0.1940632,-0.705362,0.9059464,-0.317582,-1.111906,-0.3616234,-0.5931687,-0.8400019
11.393217,0.006983414,-1.304484,-1.177513,-0.6129178,-0.04965746,0.2780874,1.930925,0.197381,1.719125,0.3724439,0.4329295,-1.017685,-2.396614,1.321101,0.2248459,-0.2631916,-0.8544969,0.2778611,-1.515845
11.459844,1.252253,-1.476594,-0.6416023,-0.02450303,0.7323662,0.5547867,1.472053,0.02216572,1.081559,-0.1183346,0.895544,0.1879714,-1.561864,1.350989,0.3328204,0.1397468,0.5113331,0.1697292,-2.204812
11.526471,0.7094586,-0.1810888,0.3941596,-0.822218,0.003292141,1.371908,-1.680681,0.04715557,0.005178284,0.5742655,-0.7953236,0.05358465,-0.9868649,0.5867808,0.1357523,-0.6827055,-1.521613,0.09377646,-1.241315
11.593098,0.1081824,-0.1551589,-2.028935,1.205481,0.2004504,-0.912781,-0.3191759,0.2723898,-0.4677216,-0.4570318,-1.703934,-1.783162,1.198861,0.2588068,0.261036,0.1216407,-1.282923,-0.1103957,-1.005367
11.659725,-1.152933,0.8275951,1.701447,-0.8177478,-0.05182697,-0.08065362,-1.823906,-0.2970861,1.355843,-1.620973,-0.3280158,0.1302917,-0.53456,0.244998,0.01587674,0.06486823,-1.995985,-0.3101856,-0.5696663
11.726352,0.3411821,0.01436311,0.07339701,-0.3170643,0.935238,0.02913439,-0.08598825,-0.4929053,1.057792,-0.5354139,-0.6072453,1.653157,-1.06677,1.150586,-0.05501629,-1.493717,-1.694362,-0.9829869,-1.08793
11.792979,0.2938422,1.085346,1.03322,-0.5586049,0.4203745,-1.744315,0.4638861,-0.4788295,-1.401894,0.4320095,-1.130328,0.6834885,0.05737613,1.218974,-0.06916327,-1.268944,-1.189835,-0.7078214,-1.860078
11.859606,-0.05095037,1.971676,1.166155,-0.887132,-0.1339083,-0.2316624,-1.691752,-0.7202603,-1.927729,-0.1542291,-0.8326063,0.04694445,0.7123435,1.062728,0.5999426,-1.253069,-2.055412,0.4584219,-0.9458421
11.926233,-1.271942,1.074504,1.003951,1.59986,-0.3574241,1.428447,-0.8484631,-0.6768356,-0.1313323,-0.783966,0.2200291,0.01897004,0.4504825,0.848286,-0.05595575,0.05258153,-0.7788,0.5686414,-1.267905
11.99286,-0.5022849,1.338472,0.8705983,-0.3987923,-0.2869878,-0.4756591,-1.902198,-0.07425641,1.783695,-0.3594951,2.112933,0.7430509,-1.672685,0.5918508,0.09743189,0.05640261,-0.6725726,-0.02865739,-1.569679
12.059487,0.6401067,0.8167156,0.6774846,-0.8074337,-0.4149388,-0.05738543,-1.962186,-0.5332671,2.051718,-0.3231657,0.6093267,0.9183251,-0.04474946,0.0392907,-0.171748,-0.2529171,-1.865146,0.2129548,-0.8777926
12.126114,2.155886,0.5021087,0.2193276,-0.5081381,-0.1984511,-0.2391267,0.2440232,-0.2212952,0.1244889,-0.3939106,-1.237714,-0.7982269,0.3567741,0.8827194,-0.118534,0.09344686,-0.1835643,0.1055501,-1.985114
12.192741,0.4427029,-0.1868988,0.05437947,0.175497,-0.4570287,-0.8372836,-1.429019,-0.2928087,-0.4967069,0.2720214,0.3827306,-1.29699,0.7704088,0.3449494,0.2074676,0.351434,-1.14198,-0.678047,-1.707476
12.259368,0.04422391,-0.8247982,0.545006,-0.3333339,-0.2819128,1.551165,-1.415912,0.02286738,0.06709082,0.1677046,-0.2662713,0.02258826,1.38508,1.179607,0.6634396,0.9563543,-1.34709,-0.9935372,-1.080898
12.325995,3.716926,2.063227,-0.7770236,3.050079,0.2731492,-1.547773,-1.258592,-0.9542493,1.32989,0.2867498,0.3386263,0.6417636,0.8726854,1.946931,0.2155861,0.5571104,0.04182877,1.068857,-2.080549
12.392622,1.612381,-0.6224656,0.2829753,0.02571483,-0.1923821,-0.7780533,-0.3407339,0.3912601,0.3661025,1.491963,0.2993513,-0.6534057,0.8746727,1.224026,0.3119093,-0.3459248,-2.976159,-0.287194,-1.372306
12.459249,-1.043257,0.3189969,0.4985203,0.2246081,0.523463,4.030232,-2.982563,-0.3233159,0.1930615,1.854032,-0.7809644,-0.8248088,-1.411203,1.186104,0.1028069,-0.4481086,-2.347615,0.2136929,-0.8143142
12.525876,1.6838,-0.1710011,-0.02954227,0.1633521,-0.02872093,-2.294455,-2.907553,-0.4017013,2.012135,1.137858,-0.584775,-0.8110185,-1.621519,0.7124669,-0.0290541,-2.220476,-2.987789,0.5707861,-1.17748
12.592503,-1.003947,-0.2044536,-0.3519425,1.98827,-0.2816812,3.162764,0.163378,-0.4529232,0.2724593,1.174266,-0.8284518,0.4223794,0.8066167,0.7087922,-0.3891082,-0.2147164,-1.546131,0.4455991,-0.8279409
12.65913,0.9859486,0.5399218,-0.2724115,1.246242,0.07382251,-0.06312043,-0.0734414,-0.41067,0.8666939,0.9087843,-0.6407821,-0.278003,-1.056598,0.7115301,0.07085422,0.9824113,-1.093006,-0.288873,-1.425415
12.725757,0.9145792,0.656939,1.086653,-0.3545312,-0.1703917,0.3311938,-1.131979,-0.2770661,-0.5915583,0.5253612,0.1737441,-0.8604282,-0.9592825,0.4974794,0.1939354,-0.1913965,-2.273283,0.4559693,-1.845816
12.792384,0.9968722,0.2379275,0.2226775,0.0127198,-0.4070702,0.8502616,-0.8801997,-0.2369484,-0.8209189,0.3274112,0.01059621,-0.170511,0.5126952,-0.2222384,-0.01479601,-0.474451,-0.4100146,0.2369165,-1.033026
12.859011,0.2752237,0.9212472,0.695228,0.9243459,-0.1894763,1.075413,-1.663505,-0.7434266,0.1743286,0.3500135,-0.13838,-0.4660646,-0.3563987,0.09791591,0.01750804,-0.1292659,-0.7326173,0.6453838,-1.082845
12.925638,-1.848818,0.7173312,0.9727405,0.1191496,0.1860185,-0.9618253,-1.40642,-0.6981635,-1.400063,0.8220322,2.048115,-0.3680303,0.330202,0.4205582,0.6737121,0.9733421,-2.508724,-0.6514787,-1.872401
12.992265,0.7757968,0.03398743,0.8491331,0.4300887,0.1492,0.7753736,0.02925712,-1.151128,0.5483249,-0.04183477,0.7284342,-0.3865876,-1.073213,0.03385319,0.02450527,-0.613803,-0.4301712,-0.3271553,-1.457901
13.058892,-0.6606075,0.9678811,0.7827584,0.5811431,-0.3827593,-0.4765217,-0.6426595,-0.3084572,0.08232012,0.4215293,1.136169,-0.0446714,-1.639046,0.2125174,-0.07550488,0.3081915,-1.693979,0.7488016,-2.760367
13.125519,3.11657,1.142882,-0.4331667,0.1899236,-1.115855,2.528062,2.013716,-0.06306516,-2.482405,0.3508098,-0.7988675,-2.122068,0.6791148,0.3860102,0.486688,0.7365102,0.9346948,0.2810925,-1.940986
13.192146,-1.004107,-0.06013349,1.007207,1.090984,-0.472146,0.632879,0.8772789,0.1721429,0.02195294,-0.02115878,-1.138075,-1.367326,-0.7742415,0.2465792,-0.3152716,0.278055,1.022268,-0.3934117,-1.330227
13.258773,0.484441,-1.824022,-0.3374953,0.3949975,-0.4779118,-1.721717,0.6001572,0.1419384,0.7059863,0.2226616,-0.9900472,-1.226432,-1.145734,-0.1029358,0.5146393,0.713762,3.392856,-1.059786,-2.142023
13.3254,0.8850661,-1.447609,2.223676,-0.2612569,-0.4910231,0.5981221,-0.6820472,-0.6744346,0.7401894,0.206971,-0.2089443,-0.8299587,1.305666,-0.7309429,0.1010524,0.3688912,2.291849,0.4590532,-1.739158
13.392027,-0.5362895,-0.007672169,1.9007,-0.589716,-0.4876055,0.2177768,-0.9814548,-0.8334931,0.6505849,-0.4621274,0.3987011,0.6213553,-0.6580606,-0.3945059,0.5682712,0.1417968,3.416552,-0.6710494,-1.49824
13.458654,1.270062,-0.08309229,1.156995,0.2384565,-0.3849624,-1.950468,-0.9355201,-1.238964,0.3956684,0.6238519,-0.6035885,-0.7324957,-1.081571,-0.5252179,0.4508802,-0.1478866,1.251294,0.4173473,-2.412891
13.525281,0.02748744,0.8690267,-3.117861,3.456655,-1.116952,-1.048814,2.525122,-0.6150061,-2.106373,-0.9917598,-3.700126,-1.287104,1.844401,-0.7271622,-0.441366,-1.151289,4.45378,-1.493654,-0.7805963
13.591908,0.2430671,-1.394447,-0.1902098,-0.9468943,-0.7291565,4.452306,-0.2754704,0.4862228,-1.312997,0.2817656,0.05467605,-1.1286,0.6526768,-0.7529786,0.3260539,0.1522873,2.721338,-0.629822,-2.225845
13.658535,-0.8728861,-0.9048707,1.011601,-0.4789207,-1.06725,2.141378,-1.630443,-0.8002316,0.03818703,-0.3973123,0.3688441,-0.1434105,-1.12731,-0.7454323,0.1374554,1.899329,1.188533,-0.1322305,-1.723154
13.725162,1.561808,0.4785224,1.357703,-0.3975066,-0.469194,-0.5336381,-0.7575187,-0.6660784,-0.04004862,0.520664,-0.2950012,-0.09453771,-0.2299621,-0.7588279,0.2726412,0.6336355,1.4879,0.2378773,-1.445999
13.791789,-0.7737049,0.6395955,0.8276431,0.5053127,-1.021015,-1.282752,0.6419098,-0.342419,-0.1271609,-0.3206918,-1.717586,-1.206024,0.3219392,-1.28575,0.009497674,0.5361984,2.593294,-0.21736,-2.520973
13.858416,-0.8765272,0.2311491,-0.5403495,-1.391339,-1.063493,0.6037418,0.9603037,0.3928961,-0.73989,0.1689165,-0.4602393,-1.289843,-0.5568556,-1.612548,-0.3470554,0.9394539,1.76207,-1.211544,-0.6721658
13.925043,0.1400924,0.1319859,0.7488716,0.0169516,-0.4979849,0.6358284,-0.4428383,-0.6520081,0.5065686,0.3069322,-0.6844128,-0.075326,-0.4113042,-1.403662,0.1790917,-0.3374203,0.09774039,-0.005136664,-1.266519
13.99167,-0.2659065,0.1745621,-0.05129574,1.210581,-0.5815115,0.4667801,0.9952555,-0.5522912,-0.2790494,0.2058486,-1.517172,-0.534579,-0.6439465,-1.040623,0.2043543,0.8823545,0.5011887,0.2632312,-1.649324
14.058297,0.4258869,0.5628731,0.5937449,0.2160701,-0.6257895,0.9667485,-0.147369,-0.2762327,-0.4208869,0.7186996,-0.7050436,-0.6268761,-0.05803025,-0.2152137,0.1413119,0.2896245,0.4022985,0.4475586,-1.414344
14.124924,0.7816151,-1.091335,0.333696,-0.5672629,-0.4024712,0.8016733,-0.1212986,-0.1689377,-0.5091094,-0.2053059,0.6516246,-0.6956983,-0.1100694,0.9601951,0.007428418,0.09635384,1.247775,-0.4842492,-1.025492
14.191551,0.7037952,1.351005,1.036066,-0.2161941,0.0177711,-1.263261,-0.6742252,-0.732972,0.6316527,-0.191018,-0.1822322,0.3559616,-0.3278312,0.7023346,-0.1140911,0.1079184,1.193205,-0.1161124,-1.504025
14.258178,-0.2470086,0.1467325,1.302936,-2.116845,-0.3468308,0.1400267,-0.9394919,-0.3223097,0.5182291,-0.3155698,-0.02008408,-1.587843,-0.1687936,0.4213552,0.1718855,0.03300502,1.143019,-0.1122921,-1.433583
14.324805,1.364712,0.7879926,-0.4230991,0.6746771,-0.702121,-1.417791,0.6133646,-0.5754684,-1.404042,-0.03142795,0.2484339,-0.6476959,0.07432058,0.9815685,0.607667,-0.1399518,1.432693,-1.089491,-1.186474
14.391432,0.0908152,-0.9094487,0.4961165,-0.7048667,-0.5635772,-0.1218988,0.1316898,-0.193609,-0.2088112,0.8064587,-0.3489825,-2.006184,-0.3667566,0.5487714,0.4544189,-0.05038372,1.081489,-0.9347981,-0.5227722
14.458059,0.3081,1.684485,-0.4602638,0.9525958,-0.4540659,0.7241679,0.1018902,-0.5046947,0.191556,-0.4163761,-0.7125431,-0.09987066,-0.7386214,0.09637245,-0.4827114,0.636193,0.551957,-0.4469111,-1.340297
14.524686,2.074019,-0.1526237,-0.3521015,-0.06041948,-0.9140105,-0.2491159,1.687141,-0.3230854,-1.653603,-0.4415158,-0.03124218,-0.6276622,-1.659521,-0.3214464,0.5217109,0.001800455,0.791082,0.2921473,-2.331832
14.591313,0.9424497,0.5689465,0.04452548,0.5731231,-0.4100564,-0.3934018,-0.05077253,0.01786113,-1.379226,-0.5242362,-0.0429158,0.322957,-0.4454883,0.6830729,0.2520028,0.1621382,0.05207066,-0.418595,-1.40917
14.65794,1.762877,0.1454767,1.273268,0.1844355,-0.3533311,-1.689377,-0.3622448,-0.5152053,0.1027113,-0.6012081,-1.013206,0.1681038,0.2151312,-0.09029208,0.2203541,-0.651953,0.3359011,-0.4664595,-1.904973
