Frame,C009,C013,C005,C004,C012,C032,C008,C015,C003,C023,C022,C018,C002,C014,C001,C021,C020,C041,C016,C000,C031,C027,C007,C011,C006,C026
5.463496,-1.981713,-1.794219,-1.709187,-0.630087,-0.5953375,0.1201539,0.1420192,-0.3658033,0.1000278,-0.9825109,-1.10052,-0.6544852,0.4029245,-0.4416962,-0.2955494,-0.8431585,-0.4056168,-0.9633973,-1.090456,0.07688028,-1.427285,-2.665482,-0.572252,0.1355966,-0.919215,1.024305
5.530124,-1.273909,-0.4229678,-2.158444,0.4194329,-0.9847031,-1.039838,0.6318232,-0.8852877,-0.3608052,-0.9003499,-0.6485291,0.5419752,0.0369065,0.365939,-0.3994244,0.03568027,-0.7281494,-1.620684,-1.369959,-0.03895574,-1.504674,-0.3052924,1.394435,-1.533498,-0.03647228,0.3528058
5.596752,-0.3513377,-0.7161412,-2.037013,0.438666,-0.5888247,-0.4627909,-0.6150542,-0.1281157,-0.4914521,-0.8004281,-0.7596713,-0.5076534,0.1266421,0.1158183,-0.2931471,0.7609314,-1.038149,-1.555086,-1.246095,-0.04273344,-1.36966,-1.337099,-1.484484,0.4722345,0.3090295,0.1470835
5.66338,0.5247079,0.9113271,-2.128883,1.002612,-0.4874027,-0.2805946,0.6173938,-0.7836739,1.245033,-0.05481422,0.4574051,-3.256644,-0.5899386,0.2032558,-0.5213963,1.250097,-0.332869,-1.660404,-1.155821,-0.07420474,-1.070349,-1.096507,0.2138512,-0.4819061,-0.2113386,1.480222
5.730008,-1.733006,0.07671157,-1.765378,1.354459,-0.8009346,-0.9021673,0.2670443,-0.6564171,0.5177073,-0.3764796,-0.2726071,-1.18487,-0.1312004,0.1852972,-0.3498044,0.7621744,-0.09359091,-1.343665,-1.540887,0.1376682,-1.309741,-0.1530286,-1.27885,-2.473222,0.2090588,0.3705987
5.796636,-0.7880192,0.8350069,-1.603765,0.4142645,-0.7841979,-0.9690112,-0.7320965,0.0590394,-0.2445611,-0.7980562,-1.002034,0.333484,-0.1720256,0.3783705,-0.4931154,-0.1485857,-0.3414997,-1.634287,-1.04122,0.001633091,-0.8832062,0.5345873,-0.4414539,-2.043919,0.6754842,-0.8189773
5.863264,-0.8312943,-0.2189658,-1.127316,0.1181026,-0.6828021,-1.386707,-0.5198386,-0.7337921,0.872295,-0.7476896,-1.355593,-1.46064,0.8713743,0.5953119,-0.2634162,-0.694398,-0.7370101,-1.195122,-0.5363368,-0.08886646,-1.140143,-0.4983888,-0.5725874,-0.9967154,0.3576898,0.3481323
5.929892,-2.651745,-0.4525298,-0.6776308,2.050574,-0.8484774,-1.638551,-0.6241851,-1.016176,0.3447324,0.6644806,-1.993205,2.388455,0.6049836,-0.2806871,-0.5536874,-0.5757425,-0.7229533,-1.32777,-0.7367964,0.04751959,-1.189285,-0.06728108,-0.1938929,-0.6375594,0.2251226,0.9765126
5.99652,-0.8106076,0.3186437,-1.16289,0.9239497,-1.097505,-0.7719537,0.3534006,-0.6871581,0.4079606,-0.5721235,-1.723799,0.4159139,0.1172354,-0.2962585,-0.1419468,-0.1629835,-1.454965,-0.622684,-0.5725007,0.03705392,-1.067904,-0.775003,-0.3207847,-0.6221111,0.008361268,-0.1235905
6.063148,-1.540249,0.1220451,-0.2262108,0.62506,-0.7351883,-0.8196676,-0.1601638,-0.8598025,1.122616,-0.435393,-0.6888608,-0.7410165,-0.188319,-0.7016949,0.04634707,-0.3846392,-1.337855,0.7311848,-1.242583,-0.07431415,-0.2048707,-1.655979,-0.4218856,-0.5345065,0.6618207,0.6605969
6.129776,-0.4649678,0.5495164,-1.662428,1.131097,-0.4917244,-1.13956,-0.2459206,-0.2734669,-0.6774877,-0.6535869,-0.03674548,-1.773117,-0.6114249,-0.8604255,0.009794173,0.5323633,-1.672944,1.735517,-1.659044,-0.1455088,-0.3424988,-0.8744865,2.440536,0.1398248,0.7137425,0.3756778
6.196404,-1.154909,-0.8225058,-1.048438,0.5612911,-0.6550799,-1.403597,-1.514278,-0.3782918,0.2143316,-0.2622168,0.9770215,-0.6986607,-0.5332733,-1.211632,-0.08639544,-0.3159458,-1.556447,2.192654,-1.569197,-0.1164531,-0.4949453,-0.8306574,-1.488467,-1.052321,1.62783,-0.6682536
6.263032,-1.141636,0.3538032,-1.633711,0.4859502,-0.7744046,-0.6942737,-0.2438813,-0.2288419,-0.05492324,-1.122882,-0.1336595,-0.06058373,-0.2575151,-1.067747,-0.2869477,0.2708408,-0.9550322,2.205373,-1.229703,-0.5229348,-0.4431747,-0.523224,-2.013235,-0.8172103,0.9878909,-0.2039268
6.32966,-0.8116222,2.649727,-0.4758537,-0.715003,-0.5224798,-0.2866739,-0.2574719,0.1358486,0.2289053,0.08849933,-0.551407,-0.2811702,-0.1861627,-1.056484,-0.01507271,-0.7490022,-0.6164976,2.103302,-0.6355352,-0.1444073,-0.3387667,-0.558482,1.175487,-0.6256936,0.6810806,1.479557
6.396288,0.5047888,0.9544189,-0.7280139,-0.3151208,0.2291701,-0.5615104,-0.2969097,0.6170385,-0.3529876,0.2486582,0.5124005,0.3991106,0.06383875,-0.7951846,-0.1769802,-0.3994939,-0.1241956,1.821909,1.374267,-0.0006383349,-0.6151637,-0.2188827,0.3914374,-0.3619859,0.2206612,0.9734622
6.462916,-1.125094,-0.1356428,-1.387233,0.5810214,-0.4729341,-0.9361148,-0.1368403,0.4358139,0.3571151,-1.909127,0.07101405,0.3934821,0.07750398,-0.7899879,-0.1465448,1.272345,-0.9163996,1.690436,0.7998741,-0.270722,-0.3199014,-0.9059712,-1.440358,-1.631652,0.7188503,-0.01360519
6.529544,-0.1160573,-0.373587,-1.21212,-0.005341696,0.04055352,-0.4923362,-1.63757,0.115306,0.04501133,0.09624377,-3.048833,1.206956,-0.2622913,-1.240416,-0.01597458,-0.03786305,-1.183896,1.854636,0.9329637,-0.4487737,-0.1295273,-1.170699,1.199733,-1.176933,1.751236,0.8838129
6.596172,-0.6738692,0.2331499,-0.8250639,-1.010167,-0.4852635,-1.082095,0.3398324,-0.1870307,0.0118029,0.09512687,-1.253809,-0.1977133,-0.1257112,-0.770148,-0.03976722,-1.1197,-1.233775,1.215374,0.7728738,-0.3009753,0.1205335,-1.430098,0.1277633,-0.2729049,0.9197055,2.011013
6.6628,-0.748486,-1.426252,-0.5007546,-0.268441,0.1608222,-0.3118682,-0.06684594,0.3584991,0.004621955,-0.3204757,-0.8796487,-0.365289,0.1653633,-0.6160456,-0.1859486,-0.2643918,-0.8648852,0.873701,0.410905,-0.1193889,0.9453771,-0.6560948,0.2840441,-0.6192815,0.5262039,1.641474
6.729428,-0.293117,0.2070809,-0.5935904,-0.04031013,0.3992009,-0.7778103,-0.8672503,0.007348376,0.7779403,-1.043254,0.1403797,-0.3704184,0.2399404,-0.4195484,0.2115509,-0.1467211,-0.8736141,0.7521071,0.4588131,-0.5124439,0.20084,-0.9267119,-0.8213899,-0.6601137,1.034618,1.691841
6.796056,-0.05405874,-0.4631119,-0.9173862,-0.07881482,0.01976616,-0.5234957,0.8784388,-0.2791513,-0.6605617,-0.2527533,-0.4655423,0.9045812,-0.3386521,-0.7275038,0.15841,0.2582797,-0.6261787,0.5472195,0.174065,-0.3522199,0.8811022,-0.5729935,-0.387681,-0.8519061,0.1261647,1.073106
6.862684,-0.03075255,-0.6743934,-1.398898,0.3267911,0.3501168,0.01994532,-0.7019873,0.06823651,0.9129934,-0.7418438,-0.816945,-0.533169,-0.5119152,-0.5720558,-0.2324102,0.05823402,-0.8627645,0.3818891,-0.2548688,-0.1542556,0.2338124,-1.177107,0.02008474,-0.271423,0.8838956,1.46346
6.929312,-2.11782,-2.15975,0.05111583,-0.1019275,-0.5079567,-0.797954,-0.480535,-0.3291003,-0.2688244,0.9265754,-0.07579244,0.7913763,-1.056639,-0.4393352,-0.02758928,-1.96017,-0.4061743,0.4270845,-0.1501938,-0.3857947,-0.1891473,-1.047871,1.178588,-1.929503,1.378811,1.857217
6.99594,-1.025514,-0.1866503,-0.5528638,-0.468058,-0.7305867,0.06941999,0.633873,-0.7544047,0.4506104,-0.2013009,-0.446714,-0.7661108,-1.236658,-0.6885655,-0.08037085,1.375759,-0.5840287,0.3022493,-0.8913323,-0.1354124,0.6623496,-1.052292,0.1867855,-0.4856561,-0.1794406,2.483231
7.062568,-0.3904014,-0.006757563,-1.402879,0.2824396,-0.2541817,-0.4782996,-0.5840176,0.02853596,-0.05367098,0.7098074,0.8474847,-0.4754798,-0.4355127,-1.037586,-0.1227324,0.3988517,-0.9063358,0.4748981,-0.6519811,-0.3141861,0.03685947,-1.387167,1.888288,-0.6029732,1.399757,2.346457
7.129196,-0.7564178,0.3213277,-1.361253,0.01108739,-0.133761,-0.01384862,0.6168658,-0.1856381,0.7803577,0.8320495,1.193293,1.119578,-0.4377631,-1.141342,-0.2079825,0.01098534,-0.5965635,0.001046966,-0.8972479,-0.466474,-0.15595,-1.685124,-0.001161386,-0.8409032,0.1199905,2.137556
7.195824,-0.6946698,-1.128694,-1.393594,0.6646868,-0.8834863,-0.7162334,-0.7298069,-0.4351075,-0.581288,-0.5886872,1.112866,-1.186949,-1.53857,-0.8753139,-0.193859,-3.10741,-0.476986,0.01747991,-1.006083,-0.4451875,0.1500038,-2.313934,-0.3109029,0.07819169,0.6913667,1.471906
7.262452,-1.049115,1.014648,-1.747,-0.6386278,-0.4239941,0.1346382,-0.0502249,-0.8132269,-0.7136421,-0.9338679,1.886316,0.4250517,-0.4069519,-0.8098781,-0.3336464,-1.65192,-0.5419022,-0.1890233,-1.192907,-0.2474985,0.1864836,-1.751516,-0.6442613,0.1150251,-0.2032051,0.6324477
7.32908,-0.3404673,-1.309921,-0.9028556,-0.2449529,-0.1549119,-0.2830453,0.07399964,-0.4737167,0.238177,-0.3549893,0.2843851,-0.32255,-1.031351,-0.9720167,-0.7181855,-1.087331,-0.4226275,-0.432671,-1.119065,-0.07483333,0.01279046,-1.026178,-0.4222549,-0.9833615,0.2890898,-0.05172931
7.395708,-2.548693,2.510305,0.04456402,-0.9132722,0.5507405,-1.567846,-0.5587827,-0.05789233,-0.06362288,-0.2721066,0.8249439,1.246403,-0.8681626,-0.973503,-0.5415952,-1.669712,0.2595902,-0.1936002,-0.3725837,-0.4175776,-0.1232591,-1.214253,-0.37336,0.2924689,1.233643,0.6818109
7.462336,-0.3425679,1.368478,-0.4089039,2.246203,-0.3584701,-0.1037533,0.8272304,-0.1376785,0.873734,-1.707181,-0.1488984,-0.626089,-1.264602,-0.9181113,-0.2601618,0.7629871,0.2708424,-0.2400224,-0.9752659,-0.4716882,0.1408694,-1.487059,1.314877,0.7748053,0.2156461,0.3614135
7.528964,0.1259532,0.5583659,-0.089448,-0.5068488,0.20768,-0.1965814,-0.138815,0.3011081,1.281225,0.03459896,0.362345,-0.6689476,-0.0336229,-0.7112997,-0.3621371,-0.5081487,-0.1407806,-0.1983373,-0.7942924,-0.3461409,-0.5775357,0.06538611,-0.1423004,-0.3714019,0.4443098,-0.2869745
7.595592,-0.1772134,0.1021281,0.9272524,-0.3041248,0.2938927,0.00855524,-0.03042991,0.04317629,0.7280299,0.2649748,0.6697581,0.2431881,-0.2724192,-1.161888,-0.7215371,-0.7110986,-0.58781,-0.1966187,-1.309242,-0.05129255,0.04694092,-1.370774,-2.349972,-0.3296594,-0.05669432,0.1728514
7.66222,-0.04866446,0.8039427,-0.4630875,-0.05029038,0.0436277,0.2413941,0.3662832,-0.9770815,0.7113521,-1.040647,1.322847,-1.664837,-0.9339955,-0.1173705,-0.2680659,-0.6630934,-0.5079888,-0.8687151,-0.7081434,-0.2297488,0.2617992,-0.2566282,0.724694,1.148992,-0.2876602,0.3545428
7.728848,-0.3785802,0.4089862,1.030722,0.2292782,0.3010406,0.9743229,0.2532434,-0.35977,0.2647938,0.9707437,0.8733013,-0.142337,-0.7773043,-1.288178,-0.626457,-0.3733702,-0.02598817,-0.578989,-1.078041,-0.2856257,-0.1972354,-0.1393864,1.743719,0.6694493,-0.5596578,-1.237808
7.795476,-0.8225589,0.2319738,1.671097,-1.117283,0.2364745,-0.433682,-0.3044923,-0.4026193,-0.5282487,-0.4621874,-1.129186,0.477888,-1.134293,-0.5994833,-0.6619791,-0.1432508,-0.05776757,-0.6392431,-0.8063933,-0.4654735,0.0686993,-0.6604962,0.1154597,-1.469466,0.6903907,-0.6399208
7.862104,-0.1086863,0.2635536,1.022248,-0.04648231,0.2169541,-0.7291419,-0.2310309,0.3076889,-0.3150119,-0.5302972,-0.05939074,-1.394108,-1.057776,-1.153878,-0.5092207,-0.3317025,-0.9420689,-0.3628981,-1.012046,-0.1001739,-0.7490081,0.3394391,0.3542166,-0.6030898,0.4549729,-0.4485826
7.928732,-0.6750704,2.365073,0.4581164,0.1462297,0.2431817,-0.4789085,-0.4960993,0.116849,-0.3174308,-0.2118707,-0.4960379,-0.1977661,-0.4540916,-0.9455051,-0.3210874,-0.1591124,-0.3100366,-0.435889,-0.8159581,0.1163822,0.40018,0.07238096,-0.690437,0.5146407,0.8065665,0.3253026
7.99536,1.780511,1.837395,1.891099,-0.6105442,0.1607529,0.05736864,0.667812,-0.5313912,0.4964868,0.9326735,-1.687379,-0.97014,-1.473844,-0.6001584,-0.3870315,-0.6143799,0.05732842,-0.4142583,-1.220602,-0.02982163,0.27478,-0.3489762,-0.4815042,-0.6391357,-0.3524588,0.2514383
8.061988,-1.553059,1.717233,1.428878,-0.2083563,-0.443809,-1.44247,-0.4635569,0.5556526,0.1576171,-0.07295075,-1.509573,0.4867066,-0.6121715,-1.044301,-0.8277441,0.2598005,0.1250293,0.006060379,-1.206877,-0.156211,-0.2178441,-0.6166065,-0.6902645,-0.8039336,1.705619,-0.3529768
8.128616,-1.20833,-0.7478738,2.241766,-0.4972126,-0.2629712,-0.8964289,-0.7949933,-0.7394709,0.7427217,-0.2629443,-0.3117055,0.2227411,-0.8610773,-0.8997182,-0.5685978,-1.107418,-0.8786145,0.06671407,-0.4505574,-0.1344208,-0.4898331,-0.3108768,0.5267649,-1.389721,0.5446628,-0.09331232
8.195244,-0.05243395,0.7729781,0.9072094,-0.1405829,-0.1735991,0.3714811,-0.2820778,0.4359093,0.1594318,-0.4200953,0.2929299,-1.087632,-0.356114,-0.6394407,-0.3290108,-0.3723658,-0.5771636,0.3798688,-0.3585179,0.1056508,0.3822742,-0.8956286,0.04578947,0.2337567,0.5299793,-0.7872863
8.261872,-0.8851703,1.03646,1.983409,0.2520216,0.02201343,-0.2943572,-0.2768726,-0.3644945,0.276868,-0.6421572,0.9779577,-0.5615057,-0.1768686,0.5340589,-0.431098,0.02096803,-0.4177481,0.4050428,0.1253382,-0.0634453,-0.04126881,-0.1750461,0.3399151,-0.2676835,0.3378673,0.6189398
8.3285,-1.418139,0.6481729,1.202484,-0.009807794,-0.1086361,-0.4687303,-0.1269014,0.2827774,1.003332,-0.2441193,1.088713,-0.7016842,-1.308553,1.742691,-0.2101546,-0.2510595,-0.7513869,0.8321478,-0.1607061,-0.3066224,-0.6720244,-0.6336255,-1.31345,-0.06440745,0.9220844,0.757611
8.395128,0.7914142,0.3673017,0.2385581,-0.484756,0.5154216,1.005686,-0.5657357,-0.3958192,0.7945404,-0.3641753,-0.3792606,1.492994,0.1855401,4.176842,-0.4752062,0.4007939,-0.569822,1.261418,0.8589159,-0.4423223,-0.8867571,-0.5652679,-0.906293,-1.561048,0.536682,3.141775
8.461756,-0.7979932,0.02745198,0.9716137,-0.005791246,0.06438903,-0.2482037,-1.006647,-0.1896642,0.1809744,-0.2959686,-0.2654231,-0.5080854,-0.592399,3.123574,-0.2232392,-1.659335,-0.6654236,1.476251,0.2913266,-0.1469777,-0.5215054,-1.741339,-0.170571,-0.2719432,1.669938,2.892629
8.528384,-0.399448,0.3044257,0.4838938,-0.5898858,0.1497696,-0.5359059,0.3562618,-0.1676352,0.01875599,-0.7348933,-0.2430996,-2.668503,-0.7353749,3.314629,-0.03391359,-2.103999,-1.102972,1.316024,0.2651496,-0.167575,-0.2393462,-1.333025,0.2252195,0.7377889,0.9030388,3.377496
8.595012,-0.2611147,0.5189908,1.496597,0.2679339,-0.4351827,0.5685053,-0.6334822,-0.100072,0.9605536,0.6190807,0.219743,-1.080922,-0.1152998,2.785518,-0.1091929,0.1423086,0.9633805,1.467421,0.8237393,-0.2504049,-0.8783797,-1.501316,0.1868104,-2.049951,0.3303954,2.762489
8.66164,-0.8514493,1.740621,1.383489,-0.6864398,-0.3338405,-0.07969126,-0.3058105,-0.1655088,0.3695013,-0.7999554,0.5296608,-1.706582,-0.6242278,2.641969,-0.1515061,-1.000239,-0.9505569,1.334192,-0.07957668,-0.2242267,0.5006459,-1.31114,1.37705,-0.962229,0.6481376,2.633357
8.728268,-0.5856107,1.000484,1.519691,-0.3384729,1.416025,0.3079889,-0.5180634,-0.0956408,-0.07094176,-0.4128031,-0.2930896,-0.2062768,-0.8524689,2.436898,-0.1080704,-0.3411533,-2.094024,0.9041019,0.1057081,-0.09811034,-0.2790922,-0.7569219,-0.4445418,-2.097568,0.1081265,2.454384
8.794896,-0.6171162,1.29473,-0.3197696,-1.585178,2.285739,0.3148611,-0.8734103,-0.0102547,-0.5098073,-0.2697851,0.7193375,-0.9848441,-0.5148311,1.116785,0.04089312,-0.1232935,-1.097278,0.6941344,0.5454108,-0.08086792,-0.4777535,-0.8460878,-1.061322,-1.202317,0.6398842,1.961028
8.861524,0.06369266,0.4856913,0.6421842,-0.168962,3.155494,0.1900572,-0.7951014,0.1695024,-0.585609,-0.2881423,0.4433811,-1.446777,-0.5800576,1.673123,-0.0633058,-0.1098419,-1.783829,0.6001596,1.077719,-0.2105198,0.1585099,-1.086031,0.00231391,-1.603072,1.135791,2.189014
8.928152,0.9296064,-0.5448815,0.1313928,0.06283131,2.720171,-0.07745361,-0.9018351,-0.03933043,-0.5566958,0.1479487,0.08292457,-0.8477613,-1.451819,1.644605,-0.2826755,-1.197705,-1.055184,0.4380085,0.4573658,-0.1342402,-0.258284,-1.00534,1.504031,0.9087535,0.7244396,3.053246
8.99478,0.3006068,0.7922511,0.587603,-1.460923,2.295221,-0.03003421,-0.1108423,0.2804976,-0.3005583,0.8571251,0.7605714,-0.7462555,-0.7715417,1.222391,-0.2773616,-0.884472,-0.9850818,0.4247473,0.4823725,-0.07883623,-0.2448692,-1.124517,0.07832798,0.3936287,0.9310102,3.712277
9.061408,0.05800228,-0.6535451,0.3056558,-0.6438532,1.698947,0.8132771,-0.2044081,0.5994525,-0.0981933,0.6169675,-0.154436,-0.3144754,-0.8953804,1.00704,-0.03583568,-0.4328213,-0.8938693,0.4522255,0.3944572,-0.03232097,0.06264728,-1.380461,0.6306582,-0.5556013,0.1851161,1.78046
9.128036,0.03397918,-0.5299239,-0.1338476,-0.2778738,2.256744,-0.4247363,-0.6260331,-0.07971351,-0.5258986,0.7035869,-0.6679083,-0.02439437,-0.7460585,0.8370416,-0.3917642,-2.230496,-1.299879,0.3883392,0.6658879,-0.3223197,0.1927554,-0.4801642,0.4975589,-1.203401,0.7646345,1.298456
9.194664,0.2585115,-1.148418,0.4174402,-3.022224,2.035224,0.5369759,-0.9956486,0.7414475,-0.2881983,4.706661,-0.05907137,-0.3601466,-1.477828,1.163856,-0.3249525,-2.524878,-0.6143892,0.390826,-0.2658703,-0.1988809,-0.9170501,-1.017351,1.153442,-1.642344,0.7684174,1.774858
9.261292,-0.8607599,-0.4833619,-0.802513,-0.8032518,1.007707,0.3690421,-0.04938844,-0.01892146,-1.073732,3.484538,-0.6523203,-0.02645553,-0.1656674,1.268628,0.01026247,-1.093193,-1.072982,0.514128,-0.184101,-0.2158235,-0.4266845,-0.2008568,-0.2211775,0.6898682,-0.08631729,0.9354872
9.32792,-0.482141,-0.299385,-0.962272,-0.8528301,0.847579,-0.03420733,-0.7001536,-0.04384957,-0.5780936,4.334215,0.1374584,0.4172978,0.3725154,0.549927,-0.318524,-0.6122479,-1.195456,0.6704116,-0.08934125,-0.1700042,-0.2268573,-0.2099458,2.005414,-0.8907098,-0.1706049,0.7793195
9.394548,-0.3349186,-0.4507481,-0.6942095,0.05774521,0.5469661,-0.5992606,-0.4883689,0.5356301,-0.4874339,3.689033,-0.8427058,-0.2050298,-0.1729354,0.7974278,-0.1032094,0.5049035,-0.8940595,0.2561433,-0.3353711,-0.2106839,-0.8842768,0.78606,2.196502,0.3576909,0.1273838,0.4402656
9.461176,-0.2685226,0.879604,-0.3946731,-0.5305095,0.9479761,0.2529579,-1.203792,-0.1192212,-0.1347845,4.394567,-1.916507,-2.765372,-0.8121212,1.210638,-0.073085,-0.1878745,-1.233348,0.2100004,-0.07863466,-0.3915741,0.7580821,2.489529,1.378668,-0.6784171,0.4503707,0.5556731
9.527804,-0.4411817,-0.8497711,-0.6631879,-0.5957202,0.1698459,-0.7024909,-0.4036625,-0.1666512,-0.595306,3.191906,-0.03680951,-0.4014669,-0.1031513,0.3783325,0.03410179,-1.580373,-1.344811,0.2225605,-0.3349936,-0.3470145,0.07114889,0.9913354,-0.2516876,-0.8007712,0.09677379,1.020834
9.594432,-0.3465136,0.1650065,-0.8316192,-0.03081222,0.6129524,-0.6275898,-0.3097547,0.3242657,0.3051398,2.689736,0.31136,0.0735281,-0.5939131,0.7281415,0.05089474,-1.751768,-1.133415,1.007044,-0.5573674,-0.2132624,-0.9375029,1.203261,0.4022186,-1.449295,0.8624763,0.2055862
9.66106,-0.1851396,0.1100625,-0.3367613,-3.440087,0.6467623,0.3527339,-0.9834296,0.4537371,0.0534783,3.285288,0.8732244,0.7454645,-0.1958578,0.1533044,-0.1897862,-0.6213342,-1.602477,2.057156,0.1986462,-0.3622019,-0.6585287,1.593091,-1.012207,-2.255292,0.2662261,0.2277758
9.727688,-0.3780507,-1.033274,-0.1818656,-0.9273821,0.7705085,-1.491751,-0.4037921,-0.1489968,-0.1345666,2.080913,0.233487,-0.2449226,-0.7892944,-0.4179119,0.05594114,-1.771062,-0.937699,2.255903,-0.3447636,-0.2248444,-0.6379139,0.3848538,1.801575,-1.246505,0.462553,0.8550047
9.794316,-0.4631289,0.5359988,0.4176096,-1.52009,0.2540029,-0.9786013,-0.9371821,0.284634,-0.6441513,2.091377,0.06167091,0.3205042,0.4134694,-0.5188795,0.06877011,-1.739238,-1.093948,2.669873,1.331791,-0.2507258,-0.4070623,0.5332094,0.3281496,-1.432601,0.6208915,0.5653405
9.860944,-0.6355478,0.440537,-0.3888522,-0.2008065,0.6553676,0.1327463,-0.5304741,0.8281075,4.172487,2.179528,0.5245061,-0.2031847,0.3689559,-0.05504132,0.1073961,-0.1488505,-0.6940187,2.694649,-0.303592,-0.2618761,-0.6164556,0.3964394,-0.4967526,-0.6559187,0.853868,1.072281
9.927572,-0.389111,0.534234,-0.7552058,-1.599727,-0.2834291,0.1112962,0.2810006,0.007485644,2.933121,2.390975,-1.619688,0.03991703,-1.206329,-0.5248721,-0.1520943,-0.5713003,-0.5428127,2.028193,-1.056273,-0.4844398,-0.3718633,0.3263836,-0.9415174,-2.287799,-0.1585003,-0.01425148
9.9942,-0.1287573,0.1804625,-0.7100605,-1.010185,0.02715406,-0.3017409,-0.2551927,0.4489552,-1.561367,1.493103,4.00811,-0.4634049,-0.02308852,-0.3474649,-0.1905128,-0.6020561,0.2691934,1.667911,-0.4757138,-0.1534597,-0.5086489,-0.1743239,0.1793742,-0.9556503,-0.162128,0.8695772
10.060828,0.1271647,0.886914,-1.144589,-0.9062436,0.1457019,-0.8556813,-0.1137599,0.8433212,-0.4246939,1.683157,4.834967,-0.1048974,-0.8375569,-0.7031941,0.3478697,-0.6767774,1.933458,1.964939,-1.07431,-0.3676242,0.02647379,0.2260466,-1.109328,-2.036975,0.35021,0.1880053
10.127456,0.945954,0.8082903,-1.311681,-0.989915,-0.3116125,-1.001172,0.1982797,-0.197069,-0.1046433,1.408824,0.3925354,-0.05283644,-1.200634,-0.2105207,0.1291723,0.750964,1.855845,2.051174,-0.8411525,-0.2170483,-1.217365,0.2971783,-2.111605,0.05936772,-0.6121053,0.91531
10.194084,-0.6279713,-3.223058,-1.425784,-0.04477374,0.3483633,-0.3862067,-0.2659953,0.4927102,0.7620732,2.285119,-1.780334,2.69616,-1.325152,-1.151636,-0.1373021,-1.8183,1.5633,1.383653,-1.607289,-0.293069,-1.011935,-0.2115316,2.192614,-1.519555,0.1642016,-0.3514493
10.260712,0.4636964,-0.468419,0.3598483,-1.249981,0.5845652,-0.4010376,-1.302132,-0.06188431,0.1509194,1.561337,0.03217685,1.07074,0.1031143,-0.1310038,-0.1752759,-0.01191969,0.4790934,0.9320919,0.2844225,-0.254636,-0.7911477,-0.1775559,-1.953086,-1.901812,-0.1170883,0.7484588
10.32734,-1.092637,0.3523678,1.929064,-0.2876757,0.3868062,-0.03861999,-0.3238543,0.2553804,0.2230478,0.9268331,1.26801,1.390736,-0.6853585,-0.700938,-0.1111531,-1.405777,0.8735657,1.175889,-0.700446,-0.2289622,-1.166336,-0.2679531,0.7527843,-0.7754177,-0.7067814,-0.7787798
10.393968,2.417456,-1.101257,0.2568994,-0.991917,0.5257904,0.05069212,-0.3923594,0.004069006,-0.1980383,1.423888,0.5146758,-1.609413,-0.6959962,-0.1009975,-0.1506578,-0.5175486,0.7017694,0.7469953,-1.030581,-0.06005913,-0.9632205,0.5320382,0.8510315,-0.1461105,0.1899518,0.2820352
10.460596,2.932904,1.323203,0.5954779,-2.216639,-0.0260207,-0.8075899,-1.124236,-0.5996848,-0.611894,-0.5150517,2.126635,1.32629,-1.856019,-0.2819768,-0.3603539,-2.064532,0.08416454,0.5186911,-0.1493401,-0.2282437,0.751491,0.1144566,0.3391057,-0.9034973,0.03293656,0.5477896
10.527224,1.412903,-0.5825809,-0.06533538,-0.6897731,0.4221435,-0.267208,-0.705547,-0.828963,-1.263791,0.003993249,2.258714,0.2237984,-1.103683,-0.2609588,-0.3621672,0.8579445,1.061309,0.1793881,-0.6125755,-0.2770755,3.517711,0.6345668,-0.1378119,-0.4021167,-0.6752075,-1.39182
10.593852,2.495616,0.05472829,-1.135414,-0.8025749,-0.08330661,0.2222387,-0.3084082,-0.6356475,-0.6481996,-0.06660077,1.512093,-1.002687,-0.5642016,0.2559797,-0.4042233,-0.5116709,-0.04321408,-0.1318968,-0.997776,-0.1349059,3.575579,1.062266,-0.3627238,0.917786,0.1409372,-1.099278
10.66048,0.5517687,1.890768,-1.515348,-1.489769,-0.2606615,-0.7649863,0.3718958,-0.3524173,1.659461,-0.1482154,2.729244,-0.9932327,-0.2906372,-0.9896896,-0.6140624,0.4039968,1.198133,0.5459093,-1.572184,-0.3573065,2.488099,1.629113,0.5693152,-0.4808692,0.2681487,-0.8609147
10.727108,0.5406231,0.534659,-0.4789901,-0.2105115,-0.2482798,-0.9415829,-0.797034,-1.789789,-2.208808,-0.7412384,3.242209,-1.377745,0.6974073,-0.7899776,-0.3189944,1.745021,0.4710297,-0.2388481,-1.176441,-0.1142264,3.778111,-0.2400287,0.4834059,-0.2575455,0.5651201,-0.68025
