Frame,C009,C025,C013,C005,C004,C012,C024,C008,C015,C003,C019,C023,C035,C022,C018,C002,C014,C001,C017,C036,C041,C016,C000,C031,C027,C007,C011,C046,C010,C006,C026,C030
4.464076,0.6854478,-0.3072571,1.144095,-0.3164155,0.5510312,2.95377,-0.3509427,0.005507055,-0.3079598,-0.6551862,-0.6089064,1.297969,1.400318,-1.024933,-0.07310352,-0.1994534,0.0250567,0.1015359,-0.02853945,2.739044,0.3861487,-1.543062,-1.104701,-0.1404295,3.565331,-0.6700215,0.1471909,2.18218,-0.121084,-0.486899,-0.07774055,-0.0009200927
4.530704,-0.5682575,-0.1733752,0.2366682,-0.1628555,0.3303362,1.695383,-0.7317138,0.5389121,-0.2095719,-0.9737148,0.2100805,0.5119767,0.2592412,-0.3528799,-0.3122526,0.3364248,0.15762,-0.1738757,-0.4436688,1.576245,0.420646,-1.180559,-1.153159,-0.9431822,4.300881,-1.257435,0.064408,1.676942,0.3394106,-0.58295,0.3768432,1.197244
4.597332,-0.5342302,-0.02584438,-0.7882314,0.380246,-0.1656208,1.187453,-0.1605833,0.4572504,-0.5521417,-0.9066471,-0.09784728,0.1890167,0.09756836,-0.04320219,-0.4670356,0.7347187,0.01600036,-0.497941,-0.047715,1.891361,0.7603844,-1.582317,-1.047766,-0.5489584,4.226814,-0.9990419,-0.3445594,1.694097,-0.2392886,-0.3553971,0.306244,-0.545461
4.66396,-0.7659588,-0.7927718,1.239422,1.181113,0.5779774,1.347163,0.02858762,0.9072118,-0.07012582,-1.167051,-0.2741117,-0.02427858,0.06388906,0.2648548,-1.005492,0.03421559,-0.1412617,0.5614942,-0.7611021,1.322755,0.1576207,-1.517557,-1.059052,-1.166423,4.177324,-1.198989,0.1561804,1.465127,-1.136877,-1.291427,0.529924,-1.250683
4.730588,-0.3643574,-0.1481353,-1.659601,0.1144453,0.6821647,1.367537,-0.4382386,-0.2883256,-0.4561235,-0.7908846,-0.3477658,-0.0285772,0.3590775,-0.1580103,-0.6554998,-0.8647965,0.4010298,0.1925354,0.05536117,0.9952591,0.1016042,-0.4540511,-0.8518733,-0.3888661,5.130354,-1.142435,0.1069909,0.977897,0.1628204,-0.8393329,0.5340679,-0.3160172
4.797216,0.287418,-0.2773895,-0.01290135,0.1186761,0.08216519,0.1902511,0.02295605,-0.1180913,-0.6085531,-1.025497,-0.1604454,0.1059051,0.2536354,-1.378243,-0.5530604,0.9658409,0.2317236,0.9696196,0.3583071,0.6454321,0.1412349,-1.726656,-0.482063,-0.969268,4.918801,-1.267811,-0.1065384,1.474042,-0.3693354,-0.04718534,0.7290261,0.1968097
4.863844,0.3238143,-0.5577422,-0.124037,0.06679976,-0.01820805,0.7569898,-0.1767231,-0.3061165,0.1051874,-0.841837,0.1730354,-0.2961012,-0.2170153,-0.5266275,-0.2685191,-0.2721211,-0.008941297,0.5014314,0.3632678,1.178054,0.9263313,-0.1881074,-0.8242666,-1.121834,4.695142,-1.295411,0.3904315,1.00518,0.08951987,-0.4815883,0.3611193,0.4091967
4.930472,0.7104594,-0.3555019,-0.426134,0.2098224,0.1764501,2.463303,-0.2731012,-0.1314442,-0.6338778,-0.8755236,-0.2497904,-1.04375,1.388275,0.2718163,-0.004179429,0.8700969,-0.5671445,-0.2564795,-0.968983,1.446584,0.8056113,-1.377587,-0.831103,-0.8279097,4.768659,-1.569254,-0.1767106,0.6217571,-0.7804966,-0.7095414,0.2397096,-0.7583796
4.9971,-0.7307904,-0.457857,0.2572217,0.7333071,-0.179928,2.547733,-0.3090183,0.3445126,0.0867898,-1.004108,-0.6196772,-0.04730868,0.08643771,-0.2831431,0.2857813,-0.2065272,-0.2658466,-0.4772994,-0.4356951,0.3980089,0.5666044,-0.6326423,-0.7934122,-0.163008,4.845524,-1.431241,-0.5668272,1.131663,-0.2313629,-0.4223711,0.5279302,-0.8817869
5.063728,-1.085232,-0.3734092,0.01107119,0.6120324,0.2987026,1.535723,-0.1636479,0.1939972,-0.4601288,-1.159881,0.2047812,0.01817093,0.5541318,-0.4194969,0.7019174,-0.4209953,-0.1424153,0.4368739,-0.4433025,0.9145231,0.03239178,-0.2867685,0.217712,0.04394962,3.959563,-1.41468,-0.3212827,0.84661,-0.02938086,-0.1827171,0.7579685,0.398946
5.130356,1.215346,0.04529429,-0.3890391,0.1740685,-0.03335894,1.422281,-0.5720326,0.8060197,-0.1749469,-1.282612,0.2652395,-0.6837581,0.003087,-0.3038246,0.8113425,-0.3679343,0.2673572,0.5384868,-0.3750377,1.085178,-0.3278206,-1.384083,1.24927,-0.10539,3.366429,-0.9731252,-0.9580835,0.7366006,-0.02122708,-0.5854124,0.7158026,0.9686663
5.196984,-0.9795311,-0.2956844,0.6081418,0.2458233,-0.06948195,2.185182,-1.182523,0.5061015,-0.355421,-1.108503,0.143079,-0.2359783,0.8859369,-0.4093482,1.351532,-0.3532586,0.1083828,0.3020311,-0.3312835,0.4376999,-0.1036557,-0.6123434,3.034911,-0.4294084,3.870689,-0.9123942,-0.554066,0.7751356,-0.7875831,-0.6155006,0.835249,0.4625767
5.263612,-0.05497002,-0.1757674,0.0733921,1.601335,0.1365096,1.625367,-0.4068655,0.5260821,-0.2134077,-1.32089,0.4951205,-0.6224917,0.7984384,0.1946751,0.7781506,-0.9283621,0.2182605,1.192738,-0.007297035,0.6644064,-0.9057364,-0.6990017,4.60571,-0.3930797,5.263937,-1.340152,-0.7436147,0.7016429,-0.5231943,-0.9269069,0.667335,0.7960543
5.33024,0.2002891,-0.2538874,-0.5607827,0.5869711,0.0636441,0.4621294,-0.6985555,0.750358,0.536492,-1.422183,-0.7454413,-1.204411,1.875026,0.349838,1.333924,-0.03287695,0.4513573,0.9396188,0.769569,0.3864334,-0.2825477,-0.92545,6.422372,-0.02957521,4.79346,-1.573129,0.05230092,0.7780526,-0.5644762,-0.7631052,1.268931,0.7315641
5.396868,-0.5693173,-0.7578321,0.2965133,0.4596777,-0.3799395,-0.4938699,-1.439134,0.3241327,0.05890137,-1.530193,0.4495737,-1.901569,0.595374,-0.5666078,1.282853,-0.3428181,0.04480942,0.705095,0.3827841,0.01228617,-0.7666481,-1.059104,8.635962,0.2919702,6.033798,-1.525053,-0.6034713,0.3338292,-0.4062031,-0.7762496,0.7849696,1.433561
5.463496,0.1715979,-0.1759299,-0.412842,0.6497681,-0.2203549,-0.1247365,-1.459657,1.12354,-0.5141854,-1.422293,-0.3211796,-0.8471083,-0.4207405,-0.006217951,0.5174465,-0.1376821,0.03011372,0.6414717,0.3910234,0.4173896,0.1570095,0.5253829,9.322409,0.1437741,4.774433,-1.302339,-0.4569305,0.2523132,-0.5682838,-1.02072,0.05137319,0.7824435
5.530124,-0.5047646,-0.2222893,-0.1049962,0.3297843,-0.184678,-0.6160479,-1.233477,0.7214575,-0.7107353,-1.447195,-1.188469,-1.542644,-0.5461295,0.1699622,0.5862527,0.02056607,0.4308462,0.8803593,0.191955,0.7490209,0.1430678,0.3705052,9.954566,0.1370729,3.682441,-1.617133,-1.010018,0.3575905,0.7931134,-0.7078043,0.06837129,1.537878
5.596752,-0.2020519,-0.5176485,-0.3804884,0.03961418,-0.2715467,-1.134825,-1.299376,1.175047,0.9423701,-1.876992,-0.5263819,-1.394791,-0.05661891,0.2590585,0.2001768,0.2938895,0.5208229,-0.1722648,0.3927076,0.07552166,-0.3785416,0.004956211,10.03842,-0.6613528,4.053829,-1.517407,-0.7945675,0.02452486,-0.1355572,-0.3006421,-0.02345758,0.4472484
5.66338,0.3816777,-0.03282621,-0.6372912,1.398414,0.1068432,-0.2576131,-1.726982,0.1474909,0.01652806,-1.590972,-0.4712056,-0.9237614,-0.1386054,0.2266862,0.1384609,-0.1789326,0.4353858,1.087888,0.4029024,0.9320554,-0.3667421,-1.206202,9.488005,-0.4021023,3.664782,-1.661918,-0.7307405,0.2235266,-0.5040969,-0.8213711,-0.3586856,1.530896
5.730008,0.2427282,-0.1635135,1.05003,0.3702351,-0.07972905,-0.5011147,-0.9995574,0.6657538,0.6189557,-1.543351,0.02251667,-0.9075137,0.05546602,-0.2164547,0.6665561,0.1038763,-0.06540615,0.7629581,0.613474,-0.05845664,-0.7615678,-0.1215347,9.241629,0.5932838,3.833955,-1.118745,-0.9898726,0.4367977,-0.5142274,-0.9351609,-0.3015454,1.153933
5.796636,-0.5967125,-0.5442103,-0.7441054,0.3988571,0.07507724,-1.738661,-1.116931,0.9794683,-0.3572139,-1.507745,-0.3170628,-1.312901,0.08570582,-0.5622652,0.2811216,1.089912,0.151849,0.7943748,-0.07814241,0.08620703,-0.4367052,-0.5855541,8.899418,0.06064499,3.159838,-1.132542,-0.7954184,0.08641455,0.1417775,-0.87464,-0.0981471,1.327329
5.863264,-0.5344787,-0.2820924,-1.636159,0.7026531,0.9752358,-1.301505,-0.8074993,1.022067,-0.3374048,-1.55725,-0.7521182,-0.3745817,-0.9761029,-0.3471542,-0.6158192,0.3886725,0.1295421,0.979292,0.3334008,-0.2055522,-0.363223,-0.3573273,8.465415,-0.02019439,3.082625,-1.364471,-0.5905076,0.1307439,0.4065375,-0.7605053,-0.1748648,1.691912
5.929892,-0.5989,-0.126543,-1.130624,1.101363,1.563755,-0.4010111,-1.947943,-0.0499694,-0.9107664,-1.496001,-0.08640391,-1.505419,0.4626632,0.1286365,0.1415605,0.13296,-0.6681194,0.3802603,0.2682335,-0.2404336,-1.335058,-0.5608692,7.82061,-0.1293601,3.047212,-1.266414,-0.3458363,0.1555357,0.1957704,-1.227938,-0.7901927,0.1234059
5.99652,0.05761633,-0.1811849,-0.7763432,0.8517619,1.545178,2.048051,-0.7636693,-0.2533216,-0.4548127,-1.135009,-0.7059013,-1.056602,-0.2922452,0.2018796,-0.02653374,1.538704,0.5320542,0.5865349,0.996291,-0.2643092,-1.503492,-0.3430022,7.470368,-0.4779087,2.86671,-1.330809,-0.4384103,0.1662787,0.528685,-0.7414535,-0.6094191,0.8382924
6.063148,0.05332335,-0.2815484,-0.7757395,0.5166234,0.4252155,2.861831,-1.139486,-0.002282984,-0.3233116,-1.103114,-0.02404024,-0.832489,0.4043827,-1.284492,0.3360099,0.3166268,-0.4095338,0.1619724,0.1709519,-0.4793091,-1.721807,0.4281212,6.765321,0.7730548,1.325261,-1.227743,0.181622,0.1023408,0.1363434,-0.5803294,-0.1556608,0.6975795
6.129776,-0.3876876,-0.4274377,-0.701887,1.097861,0.7837909,3.583688,-0.8397815,0.08849271,0.4517937,-0.9442359,-0.2889146,-0.3575789,-0.1260987,-0.7344502,-0.09454616,0.05586672,-0.4176314,-0.02737112,0.6244826,-0.08774918,-2.030594,0.3398743,6.571315,-0.1565344,1.41211,-1.402904,-0.1161015,-0.3570782,0.7358319,-1.131733,1.496136,-0.09271425
6.196404,-0.1065104,-0.1466757,-0.3556149,0.05710284,0.3288268,6.095971,-1.198733,0.2528763,0.2457148,-0.9838299,0.5530851,0.8137776,0.1983536,-0.4508326,-0.4790152,0.8423663,0.6556208,0.7720209,0.1958418,0.440132,-2.579926,-0.1360215,6.0079,0.5310747,0.9808697,-1.159293,0.4757786,-0.1042611,-0.5195207,-0.6550354,2.145759,0.2681755
6.263032,0.1386847,-0.2360614,0.5892747,0.5190309,-0.2377063,4.850039,-1.109583,0.5019981,0.5065657,-0.7955182,-0.1679077,-0.08099649,0.1883253,-0.3561767,-0.583253,0.536118,-0.372989,-0.7323487,-0.04917698,0.4665482,-1.795903,-0.5215951,5.568484,0.7352135,1.959396,-1.246578,-0.3866922,0.1686389,-0.5976068,-0.3501045,2.307321,0.09341257
6.32966,-1.221105,-0.2443462,0.4713618,0.7204009,-0.2601252,4.657795,-1.321644,1.022834,-0.7148786,-1.051094,-0.9745688,-0.2403875,0.9931024,-0.4089081,0.1536251,0.6207232,-1.180459,-0.9163846,-0.45985,0.004474192,-1.888106,-1.209023,5.47731,-0.8434513,0.8517202,-2.195772,0.360128,0.02268347,-0.6209162,1.620312,2.905384,-0.7778187
6.396288,-1.015331,-0.669129,0.9983785,-0.2945045,-0.4182,5.046923,-1.1655,-0.06803694,0.05271138,-0.9732502,0.6192535,-0.414386,-0.412319,0.2512746,0.07347593,0.5714093,-0.6669894,-0.07454798,-0.1003499,0.05262163,-2.717355,0.2041903,5.02164,0.1446774,1.969956,-1.268858,0.3909224,-0.256476,-1.158819,4.040412,2.884793,-0.7653338
6.462916,-0.4009281,-0.532935,-0.2132237,0.2444173,-0.1812744,5.125067,-1.209543,0.1359309,-0.5109336,-1.038973,-0.007439936,0.1766061,-0.2686934,0.03324921,-0.3020912,0.3036177,-0.3798137,0.552305,-0.1640868,0.3698017,-2.499357,-0.4934633,4.535385,0.1244296,1.029053,-1.069427,0.04829445,-0.2157768,-0.1726982,6.232092,2.718001,0.3530855
6.529544,-0.1936912,-0.6449842,-0.1105354,0.2189331,-0.4682558,3.67498,-1.223878,0.4148578,0.8355028,-1.001268,-0.01887259,-0.416705,-0.4110631,0.8954299,0.1404964,-0.2801023,0.9012858,-0.04934578,-0.3921788,-0.2333881,-2.111188,-0.01350054,4.510067,-0.4320213,0.5103761,-1.050321,0.2358263,-0.357562,-0.1337528,7.369895,2.247724,-1.086582
6.596172,-0.4219224,-0.7480851,0.9919299,-0.304061,-0.4049494,3.980538,-0.5912959,-0.4230677,0.3057393,-0.9595006,-0.3241531,-1.522307,0.2901362,0.5734715,0.04094678,0.3774238,1.444654,-0.3068008,0.4734664,0.2229321,-1.356501,-0.7199212,4.359541,-0.09385808,0.6910456,-1.50437,-0.2365963,0.1428774,0.06099846,5.548029,1.873656,-0.3120047
6.6628,-0.1955745,-0.4616292,-0.7073907,0.646346,-0.07917114,2.988616,-0.7402226,0.3552086,-1.232744,-1.115441,-0.2065815,-0.8507839,-0.489002,0.9318662,-0.3202163,-0.7503964,2.229914,0.4588042,-0.5275909,-0.08909479,-0.7134456,-0.2487804,4.141907,-0.01579478,1.281558,-0.9295158,0.4941905,-0.08678083,0.1482354,5.8576,1.475218,-0.990742
6.729428,0.674839,-0.9383736,0.361854,-0.5345343,-0.1352332,3.335479,-0.9451768,0.6520931,-0.8657493,-1.012796,-0.6934099,-0.4171644,0.5822943,-0.2906465,-0.4950704,-0.4912177,-0.5397929,0.4823039,0.0301369,0.07155939,-1.235679,-0.1346904,4.158444,-0.1030766,0.6762776,-1.009114,0.01078725,0.08983749,0.1757675,5.874308,1.802591,-0.464308
6.796056,-0.5024582,-0.2629057,0.4902022,-0.03740637,0.1732903,4.04892,-1.13488,-0.06730353,0.125979,-1.023474,0.33131,-0.8661163,0.4081619,0.5430754,-0.5814604,-0.08031379,0.4180949,-0.1411028,0.0516246,0.1598165,-2.439177,-0.4332941,3.731708,0.1740553,1.786434,-0.9787748,-0.2814774,-0.06691021,-0.6652375,4.763518,1.243553,-1.116803
6.862684,-0.5555785,-0.293685,0.02181591,0.4696753,0.3707578,3.153113,-0.9745533,0.3799756,-0.02286837,-0.8459522,-0.2298055,0.6285319,0.569057,0.2202483,-0.4543033,-0.6574546,0.8275656,0.7402829,-0.6091881,0.04580653,-2.405353,-0.7432082,3.571262,0.6763625,1.550131,-0.8717652,-0.136109,-0.3307635,0.4164057,5.345143,1.235705,0.02446915
6.929312,-0.3988546,-0.5343283,0.140025,-0.1275357,0.05408633,3.473109,-0.07337262,-0.3657379,0.02329352,-0.86821,-0.03567314,-0.3551186,0.8954819,-0.1655411,-0.408641,-0.770166,0.8853151,-0.09874775,0.6664974,-0.5515853,-0.6767173,-1.213368,3.432547,0.08932716,1.138431,-1.326536,0.08861331,0.1254206,-0.5338179,4.548783,0.9672397,-0.0563277
6.99594,-0.4801695,-0.1873436,0.3329778,0.6043838,-0.4588536,3.456554,-0.5862781,-0.3335145,0.3763324,-0.7150331,-0.2375039,-0.6806079,0.6765633,-0.0009789207,-0.9448306,0.06144505,-0.5497645,0.3315078,0.1350799,-0.7736423,-2.190217,-0.7103704,3.196764,0.003535014,2.027669,-1.52494,-0.2299516,0.09409168,-0.1245159,4.222364,0.9136603,-0.6527641
7.062568,-0.5107972,-0.2657155,0.1452239,0.4568487,-0.3505912,3.065198,-0.2312669,-0.4361511,0.1065546,-0.9324094,0.08430755,-0.7053043,0.502759,0.5287367,-0.2444298,0.6160319,0.4741502,0.6681817,0.0595514,-0.3258175,-1.71644,-0.9125489,2.894179,-0.08394886,0.3615948,-1.341562,-0.05754377,-0.08987561,-0.1527795,3.294884,0.7009997,-0.4160315
7.129196,0.3699859,-0.5045074,0.07144719,-0.1685939,-0.2036895,2.738661,-0.4146459,-0.4175205,-1.389062,-0.9865201,-1.028734,0.3612354,-0.8080301,-0.1468281,-0.612078,0.9865965,-0.12139,-0.4052601,-0.08279569,-0.1206073,-0.8423945,-0.2247416,2.752314,0.508031,0.5856805,-1.454491,0.4959209,-0.311305,-0.09539552,2.920286,0.9461676,-0.26018
7.195824,-0.9360249,-0.4581349,0.654133,0.1149247,-0.128813,3.246086,-0.761439,-0.4656503,-0.3078502,-0.8527161,0.1195365,-0.2919647,0.04850792,0.1033123,-0.6848754,0.07786182,0.2878273,-0.6155621,0.008839106,0.1254655,-1.936217,-0.2473188,2.663399,0.3229858,0.9490331,-0.9828029,0.1439749,-0.3870559,-0.6111601,3.321965,0.7521247,-1.250175
7.262452,0.2636972,-0.01518678,0.3118833,0.2925567,-0.6075078,3.092461,-0.6001126,-0.5822008,-0.00803503,-0.7592971,-0.07261739,0.9918389,-0.1185437,-0.2576976,-0.7690783,-0.1628269,0.375302,-0.3814059,-0.2652421,-0.5076936,-1.581463,-0.3076765,2.336914,0.33583,0.1228093,-1.270559,-0.04334204,-0.6313826,0.4520305,2.980713,0.04723579,-0.5411236
7.32908,0.487233,-0.09538457,0.2941273,-0.3197988,-0.229683,3.630939,-0.8490406,-0.4042517,0.0478975,-0.3644551,-0.7624229,0.1033463,-0.441633,-0.2525116,-1.012014,-0.3464957,-0.577045,0.1177523,-0.09761443,-0.08500825,-0.9498687,-0.7330004,2.48254,0.7424266,-0.04647662,-0.8609263,-0.2403113,-0.3936033,0.180519,2.36109,0.03785812,-0.5728227
7.395708,0.9599433,0.1065499,0.1854461,-0.445415,-0.6748511,5.02112,-0.4858305,-0.5878611,0.04753491,-0.6702935,-0.6475182,0.6791163,-0.3810863,0.119995,-0.9763643,-0.6012772,-0.2434558,-0.441157,0.05934805,-0.033746,-0.9473193,0.3617086,2.175695,0.388471,-0.9676406,-1.382807,-0.02480098,-0.3536796,0.4774285,2.234899,-0.2193288,-1.480106
7.462336,-0.1047415,-0.1677025,0.1151398,0.9532732,-0.336416,5.119429,-0.8463647,-0.7385517,0.9072599,-0.5644973,0.1092052,0.7019563,-0.6699088,-0.08898762,-0.9799895,-0.08715731,-0.3417159,-0.6466618,1.307988,0.9696712,-1.957726,0.2945265,2.537957,-0.3604251,0.9877509,-0.9578077,-0.5487809,-0.4277246,0.04572226,2.322077,0.8589342,-1.171287
7.528964,0.2188582,-0.4573354,-0.8145543,-0.05668608,-0.04046788,4.412491,-0.8659789,-0.2859648,-0.570634,-0.8635658,-0.0529988,1.246866,0.6232271,-0.2807516,-0.5669148,-0.605648,0.5610437,0.3012573,-0.06625346,-0.807068,-1.511718,0.8932264,2.018668,0.7413962,0.1366125,-0.4862473,-0.07754066,-0.3762666,-0.3012491,2.417818,0.4941204,0.232574
7.595592,0.7607676,-0.08173342,-0.3473581,0.9506094,-0.1641287,5.655121,-1.501793,-0.9029366,-1.184189,-0.4784397,0.537299,0.0723315,-0.03114801,0.01000106,-1.561315,0.06526454,0.05237824,-0.2086144,-0.2525789,0.2316554,-2.359693,0.1103639,2.217051,-0.08217083,0.3129466,-1.471417,-0.6648177,-0.2562699,0.3684227,1.908334,0.7610999,-0.7770545
7.66222,-0.2113904,0.04629568,0.07026193,1.21633,-0.397085,3.167295,-0.7103621,-0.1098594,0.3078051,-0.8434845,0.1348132,0.4492355,1.428213,-0.2825768,-0.9081048,0.2375267,0.2092151,-0.276499,-0.6929882,0.1833008,-1.43037,-0.9136928,1.923066,-0.1045204,0.4688394,-0.6571954,-0.4804968,-0.402128,0.01245133,1.498668,1.406457,-1.026963
7.728848,-0.3967609,-0.8958978,-0.2088573,0.1215961,-0.2950338,3.136177,-0.5764216,-0.7725534,-0.4226238,-0.7536615,0.1541269,0.3262451,0.644844,-0.827965,-1.173844,-0.4081033,-0.005217379,-0.1572545,-0.6699351,0.2073098,-1.369227,0.04102441,1.539358,-0.6797521,-0.01964153,-0.9870315,0.1099685,-0.7914637,0.3351072,1.569608,1.04152,-0.1010063
7.795476,-1.571116,-0.4647349,-0.6230835,0.1929037,0.04634869,4.306862,0.299247,-0.0130282,0.1502915,-0.7264606,0.5276942,1.5973,0.5691595,-0.839758,-0.5983529,1.004478,-0.3308277,-0.04919369,-0.8675989,1.062332,-2.605284,-2.477707,1.761015,-0.1922572,-0.3882225,-0.9496907,0.2580875,-0.1093882,0.8842956,1.271682,1.357646,-0.6458336
7.862104,0.5547048,-0.3974015,-0.4296659,-1.481595,0.1523781,2.893569,-1.568328,0.7562909,-0.004504664,-0.9791394,0.5527815,1.343403,0.9843302,0.1986543,-0.8406485,-0.03066767,0.8408592,-0.5154506,-0.6289648,0.5441609,-1.053217,-0.444569,1.598257,-0.3874677,-1.14452,-0.5733214,0.440585,-0.3511199,0.8997226,2.493018,1.635231,-1.461053
7.928732,1.017131,-0.2113391,-0.4203029,-0.7574227,0.1108339,2.398355,0.2650512,-0.7832955,0.9681185,-0.852328,-0.3987348,0.9054819,0.6248845,0.6892055,-0.77034,0.1347993,-0.1547531,0.5500336,-0.1329875,0.3488755,-0.708504,0.1247408,1.610817,-0.2450369,-0.9243311,-1.251017,0.1405228,-0.66574,0.9901425,1.501531,1.834005,-0.6252332
7.99536,-1.33126,-0.366549,-1.357033,-0.3108951,-0.3351654,2.16933,-0.1945744,-0.4737985,0.1133552,-0.7397238,0.09340574,-0.3955617,1.23595,0.290897,-1.176651,1.011359,0.7053076,-0.1335419,-0.9300264,-0.06857418,-0.7458713,-1.513289,1.325966,0.4991784,-1.079031,-1.685414,0.3925892,-0.7589493,0.3001167,1.270147,1.992663,0.5125486
8.061988,-0.7965365,-0.3409695,-0.5403364,-0.6527553,-0.09441334,2.668408,-1.129744,-0.280454,0.001571849,-0.8218616,0.4250586,0.5006905,0.2012783,0.2848122,-0.3853101,-0.5434125,0.5058176,-0.1834424,0.4045135,0.3365988,-1.029798,0.01373822,1.280253,0.5226235,-1.396838,-0.8241501,0.07516081,-0.7069607,0.1427713,1.4945,1.694046,0.4980994
8.128616,-0.09541413,-0.4264773,-0.327759,-0.6354217,0.006336349,3.11603,-1.10711,0.4381713,-0.1623417,-0.8251857,0.06795248,1.0338,0.5728175,0.117964,-0.5181013,0.9931957,0.1306138,0.1286248,-0.1101584,0.4238579,-0.8632298,-1.639291,0.8916597,-0.2486981,-0.9448494,-1.307806,0.07002454,-0.7677404,0.2908977,0.7368317,1.692067,-0.4812559
8.195244,-0.262132,-0.195782,0.07300735,0.5220372,0.4433957,4.896701,-0.8917781,0.3921002,0.7879465,-0.8788809,0.249916,1.470045,0.9810882,-0.008916604,-0.5862918,0.2875331,0.8062713,0.0665956,0.0177165,0.2505252,-0.6429731,-1.459395,0.7878768,0.4349254,-1.279887,-1.131494,0.5819266,-0.4901546,0.001457806,0.7368069,1.241675,-1.095902
8.261872,-0.05146896,-0.04360086,-0.1963778,0.05107061,0.03723463,4.896138,-0.8130178,-0.003153326,0.1593932,-0.7732504,0.1880519,1.593778,-0.1037342,0.2433188,-0.8411543,0.02174745,0.4962903,0.09698418,-0.2813204,0.8772316,-0.4789747,-1.083591,0.7157857,-0.4702849,-0.4018738,-1.001516,0.3551624,-0.8567306,-0.2097481,0.8633612,1.330556,-0.6611309
8.3285,-0.01688057,-0.1911828,-0.3032652,-0.5727115,-0.4638829,5.65551,-0.7466251,-0.2741874,0.7802742,-0.5826049,-0.2853358,1.195314,-0.2990981,-0.07141963,-0.7308301,-0.3865685,-0.1234821,-1.530367,-0.617216,0.3139203,-1.112288,-0.5026867,0.8846328,-0.2530333,-0.5882883,-1.042287,0.07374781,-0.5467911,0.1552013,-0.05720852,0.9356303,-0.6984219
8.395128,0.9676899,0.07484999,0.3025972,0.6017081,0.3213192,7.43231,-0.6861898,0.3110367,-0.7037641,-0.9731295,-0.05673677,0.7854743,0.8362575,0.06514654,-0.6541918,0.8588271,-0.5793976,1.444372,0.1703139,0.4444064,-0.8688759,-1.091342,0.7486858,-0.7478372,-1.011877,-0.9565011,-0.2949006,-0.8970293,1.014954,0.5089562,1.118225,-0.9237347
8.461756,0.755618,0.02903881,-0.3190782,-0.2659515,-0.4912189,7.663312,-0.4905412,-0.02909145,1.202878,-0.7881687,0.328348,1.766793,-0.6358649,-0.4232327,-0.6506426,0.3266988,-0.4447103,-0.07427747,-0.2052633,-0.2883331,-1.323859,0.05518933,0.7199782,-0.007275273,-0.9358672,-1.118511,0.06771458,-0.7586384,-1.092332,0.4348795,0.6358156,-0.4157828
8.528384,-0.3703886,-0.2926628,1.472867,-0.6260908,-0.4458809,8.577768,-0.3433305,0.6452798,0.1809407,-0.5821748,0.3340504,1.475352,0.7289124,-0.7262867,-0.727991,-0.3729242,0.5522697,-0.5937021,-0.5026562,0.6907707,-1.970059,-0.9533584,0.7380367,-0.1345153,-1.585267,-0.7081932,0.3623705,-0.9643014,-0.1482787,0.3013449,1.416025,-0.08143507
8.595012,-0.1297869,-0.09356275,-0.6702964,-0.4519396,-0.1041869,8.755951,-0.3594124,0.267312,-0.2492262,-1.009483,1.136502,1.086139,0.1290844,-0.7102057,-0.2293863,0.258129,-0.4657734,-0.3836553,0.2712304,0.1141244,-2.139091,-0.8193135,0.6986614,-0.04821304,-2.034209,-1.06272,0.2469297,-0.5424229,-0.4698917,-0.0729342,2.367976,-0.6843807
8.66164,-0.3398536,-0.2884302,-0.5024077,0.538621,-0.1435137,8.600247,0.5913493,-0.1624113,-0.8225043,-0.7743129,0.5198843,1.207505,-0.07686454,-0.6477454,-0.6127465,0.4163181,0.4069001,-0.1484553,-0.611231,-0.2577003,-2.074528,-0.3865663,0.6730067,0.4846933,-1.641943,-1.295724,0.6289901,-0.6590754,-0.2913,0.5827284,2.541999,-0.237057
8.728268,0.1983243,-0.7419462,-0.7084782,-0.3753806,-0.228543,8.346047,-1.321869,0.3517666,0.6000227,-0.6864557,-0.0673677,0.8946569,-0.6120328,-0.5633292,-0.6687927,0.388353,-0.5034985,0.1504986,-0.3243286,0.6530763,-1.765004,-0.2815824,0.3292869,-0.2752037,-1.135054,-1.095958,0.2602249,0.01000914,-0.3807271,0.6663599,1.452963,-0.7729955
8.794896,-0.2435997,-0.5170754,-0.2543579,-0.3390012,-0.6040623,7.490125,-0.5999736,-0.2068927,-0.04102895,-0.6154024,-0.03802821,0.7428368,0.3494399,-0.5246772,0.1776231,0.7412108,0.03997798,-0.6605716,-0.4144146,0.1204159,-1.599851,-1.007568,0.6053004,-0.155349,-1.404402,-1.271235,0.06916613,-0.4267853,0.4251212,0.6001138,1.95184,-0.4739182
