Frame,C009,C013,C005,C028,C004,C012,C024,C008,C042,C015,C003,C019,C022,C018,C002,C014,C001,C017,C021,C016,C000,C031,C007,C011,C010,C006,C030
5.33016,-0.1414998,1.42808,-0.3769233,-1.137406,-0.01326889,-0.5480497,0.4239809,0.3671848,2.092281,0.9197302,1.31419,3.037893,-0.1430378,0.1403263,0.6420051,0.2087018,-0.4332689,0.8388913,-0.09483945,-0.005279985,0.3015901,-0.5795774,0.1305873,0.2489133,-0.4028258,-0.290144,0.5514123
5.396787,-0.7014399,0.9024184,-0.04904143,-0.8703992,-0.5983357,-1.198435,-0.4188406,0.2582018,1.99801,0.1334564,0.3140049,2.407232,0.4473757,-0.283761,0.7940427,0.102943,-0.4279018,1.007295,-0.3488437,-0.351668,-0.8475472,0.2002317,-0.4154992,-0.2582011,-0.685343,-0.2800206,0.7838872
5.463414,0.447681,0.8486564,-0.279329,-0.7357593,-0.7607539,0.6499442,-0.7139091,1.12453,2.013688,0.08439809,0.6803066,1.702829,-0.01687592,-0.4608832,-0.09285285,-0.6872512,0.6103565,1.589526,1.104337,-0.296834,-0.0420209,0.1754999,-0.8329145,-0.02605483,-0.2091183,0.3667275,-0.3718755
5.530041,0.4232935,0.9055932,0.214797,-0.7549675,-0.3788598,-0.3539202,-0.2918585,0.6872019,1.784442,0.9064681,0.4388626,2.107137,0.3057264,-0.9738799,-0.4383183,-0.5100238,0.1855225,1.310377,0.358812,0.2380235,0.7150392,0.6800399,-1.049738,0.05808667,-0.6788762,-0.6963025,-0.4714953
5.596668,-0.01425437,1.0943,0.1029329,-1.221112,-0.3659386,-0.5867674,-2.017084,0.4515723,1.615918,1.390519,0.004995521,1.88371,0.9720747,-0.1225049,-0.3435198,-0.3237241,-0.01472541,1.011008,0.8843769,-0.2763774,-0.341152,0.2889155,-0.4296479,-0.4016254,-0.6764589,-0.3144716,-0.4634376
5.663295,-0.8811842,1.390332,-0.3664312,-1.194198,-0.6625971,-0.9214012,0.4663844,1.148695,1.537183,-0.06600302,0.7017317,1.076159,-0.09975979,-0.3479366,-0.1485913,-0.1712418,-0.1124851,1.018033,0.6327518,0.4097367,0.06321611,-0.761592,-0.9473903,-0.3015218,-0.8486193,-0.09404389,-0.592466
5.729922,-0.02570236,0.6601103,-0.1805826,-1.244996,-0.2601948,0.04380387,-0.9442667,0.3994418,1.347071,-0.390721,0.4908807,1.441459,-0.3687357,-0.5915521,-0.2045404,-0.4808543,-0.231551,1.052947,1.034087,0.05416517,0.1902168,-0.2647287,-0.1776577,-0.6282945,-0.5097749,0.1502311,0.9271979
5.796549,0.2664372,1.924019,-0.6427039,-1.090063,-0.4835762,-0.4727477,-0.9039613,0.7120366,0.8229536,-0.06398081,1.149692,1.5871,-0.4667761,0.8965712,0.3977556,0.3575474,0.02160648,1.581828,2.210485,0.1277589,0.3566063,-0.7553982,-0.05585163,-1.294432,0.06827565,0.54717,-1.099629
5.863176,-0.5752915,1.570805,0.03041342,-0.7571273,-0.3500594,-0.5246767,-0.7980363,-0.02673661,0.8833791,-0.192486,0.2529823,1.197113,0.1344298,0.5191946,0.3208695,-0.1799561,-0.0558298,1.754707,1.214238,-0.08376965,0.08686582,0.3164463,-0.0008109879,-0.6544785,0.4491658,0.02722237,0.8302062
5.929803,0.317693,1.527051,-0.009719918,-0.745652,-0.1148494,-0.3404863,-0.7182254,0.9037654,0.9632863,-0.149579,0.02042991,0.8275849,0.4264263,0.4733391,0.127737,-0.1033637,0.3085092,1.188999,0.7287568,-0.2428232,-0.7919065,-0.1289725,-1.039568,0.003704428,0.1091718,0.1446147,0.222262
5.99643,1.155437,0.9278117,-0.1805593,-1.105728,0.08978643,-0.2777247,0.3062194,0.5031503,1.011125,0.5042339,0.4947388,0.1194973,-0.4563589,-0.6870773,0.105607,-0.580862,0.7589133,0.6918707,1.39968,-0.8193457,-0.04100161,-0.9844465,0.06943159,0.4047159,0.3015496,0.3659014,-0.326709
6.063057,0.4313117,1.072525,-0.4709133,-0.7161837,-0.5432371,-0.003406134,-0.5457375,0.6454765,0.7791562,0.184837,0.3883232,0.6009197,-0.6734042,0.5989334,0.2582296,0.3878452,0.42974,0.4529414,0.9995414,-0.1968963,1.151182,-0.08333617,0.1564793,-0.2104372,0.08564293,0.02991623,0.1330155
6.129684,1.224569,2.946473,-0.02200684,-0.5395942,-0.6875235,-0.239914,-2.412662,0.8632099,1.118872,2.913906,1.00787,2.164561,-0.7021595,0.1435985,-0.9110958,0.4068935,-0.03101689,0.08108421,-3.342731,0.6225767,1.831621,1.794461,-0.2647263,-1.481519,0.5086238,-0.7428538,-3.955741
6.196311,-0.5632814,0.4314079,0.007818279,-0.8251684,-0.2541857,-0.173906,0.1007976,0.4182361,1.217465,0.8398922,-0.1338434,1.06384,0.5717122,0.1497685,-0.7199005,-0.6034186,0.4999365,0.3074095,0.5322716,0.08968669,0.4363457,-0.198193,0.9390389,-0.870346,0.5397818,0.2374059,-1.010816
6.262938,0.2006058,0.100931,-0.3791244,-1.273674,0.3513701,0.4210689,1.589161,0.006011936,1.101826,0.2398877,-0.05944344,0.6372527,-0.1156778,1.724163,0.4863952,-0.09443136,0.3100717,0.3143308,1.534499,0.2182645,0.134321,-0.8627818,0.5420639,0.6606892,-0.02442699,0.04341746,0.5514653
6.329565,-0.03458086,1.322612,-0.5126582,-1.334954,-0.1262578,0.1251804,-0.5720571,0.1058184,1.041073,0.759869,-0.04371201,0.365791,-0.1392568,1.488984,0.4861324,-0.404242,0.3254772,0.2712927,0.08414184,0.1367243,-0.2217982,-0.890453,1.989442,-0.6103631,-0.3370956,0.3374224,0.7559094
6.396192,0.5430383,0.1899176,0.2153035,-1.209076,-0.1324096,-1.41699,-0.371131,0.8016918,0.8311988,-0.5101238,-0.3080844,0.3728548,0.5620889,2.193762,-0.5709367,0.314338,0.2933676,-0.02659311,2.212611,-0.1272676,-0.8567574,-0.6574076,0.3616108,-0.3127216,-0.05160087,0.5206562,-1.161367
6.462819,-0.06016049,0.2709539,-0.2966868,-1.169776,0.1298155,-0.511454,0.914037,1.765805,0.7761544,-0.2797883,-0.9562714,0.4788354,0.8720782,2.681821,0.04934431,1.04383,-0.5080697,-0.3382551,0.8563168,0.5645808,-0.0679653,1.102121,-0.02903467,-0.2646076,-0.2671465,-0.05546975,1.580212
6.529446,0.6251858,-0.6427399,-0.01035682,-1.41833,-0.7960144,-1.284829,0.8401495,-0.8345191,0.6840799,-0.7317355,-0.1649913,0.03660575,0.6226445,2.106539,-1.190988,-0.8545108,-0.5334929,-0.7362685,1.768601,-0.5546223,-0.9124495,-1.482579,-0.9067271,-1.248371,-0.1333915,0.7829818,-1.160754
6.596073,-0.6469052,-1.019512,0.3481072,-0.9817725,0.3305279,0.2749249,-1.242374,1.195186,0.5193788,-0.5645175,-0.533844,1.139298,-0.2997977,1.584056,-0.2204185,-1.056221,0.4907817,-0.7370983,0.9893355,-0.9616125,0.363148,0.7907717,0.1327324,-0.0620909,-0.1472629,0.1395328,1.516728
6.6627,-0.4626881,0.6542186,-0.1763575,-1.336559,1.134289,-0.803192,0.8177323,0.303282,-0.02590226,1.243667,0.09982588,0.9904961,0.03539984,2.886528,-0.1336316,-0.2305383,0.02120503,-0.7496706,1.14528,0.9450263,0.8170042,-1.613531,-1.298148,-0.7097372,0.1105344,0.1176797,-0.06961412
6.729327,-1.042077,1.289481,-0.6876863,-1.339583,0.4463625,-0.1859915,-0.5310214,0.4874493,0.04228353,-0.7011392,-0.1071552,0.3849152,0.5302151,1.931935,1.129073,0.4643107,-0.5063398,1.294546,1.396254,0.4509676,0.393336,-1.636147,0.4092519,-0.7363351,0.50208,0.7406228,1.162861
6.795954,-2.812977,0.223367,0.8858324,-1.54771,-0.9198963,-1.964819,-4.341358,-0.1382339,0.5930477,0.7217967,0.3913744,0.4835411,0.7316872,2.200252,0.3033559,0.5106094,-0.1832391,0.009787504,-1.310857,3.158585,-0.02823495,2.30803,0.9433964,0.01778088,-0.06980678,-0.608897,1.638075
6.862581,-0.1559613,0.1630998,-0.0822482,-1.588359,0.2052037,-0.4464395,-0.5770805,0.1131849,0.7524144,-0.5285093,0.6063389,0.2698434,-0.2754699,0.3861074,-0.2168595,0.1506975,0.1766049,-1.007402,0.05931144,0.5765148,-0.5886094,-0.1843285,-0.1356854,0.3181463,-0.3644097,-0.1799934,0.6746053
6.929208,-0.2511251,-0.05594698,-0.313922,-1.700835,-0.1282886,-0.3287568,-0.7981849,0.5101515,0.6163864,-0.3823657,-0.05805774,0.4873683,-0.1182155,1.801386,0.4723966,0.3918236,-0.8127908,-0.904962,0.8104085,0.4154952,0.3880446,0.07962611,0.2382556,-0.5591476,-0.3487172,-0.4672428,0.0585
6.995835,0.3683853,0.4847979,-0.2445173,-1.613657,-0.3557843,-0.02497052,-0.9804064,1.610772,0.4294752,-0.8067284,0.6392938,0.8945695,0.1632014,0.452619,-0.7181327,-0.7182842,0.4972543,-0.5812413,0.1764433,-0.7210202,-0.8307052,0.9818669,0.1206942,0.002853919,-0.09320954,-0.4478462,-0.7010092
7.062462,0.8146653,0.08894084,0.02196478,-1.385408,-0.04984492,-1.499043,-0.2398103,0.5035753,0.4266365,0.2580625,-0.8025835,1.495129,0.5075069,0.1097464,-0.9641204,0.624803,-0.3605122,-0.8281233,0.4322366,-0.9695837,-0.1835154,0.9672732,0.08478015,-0.2833312,0.01339182,-0.3887572,-0.1989846
7.129089,-1.212515,0.2878908,-0.2330358,-1.675733,-0.4667396,-0.6305825,-0.3833833,-0.6058053,0.5054925,-0.4201355,-0.09754038,0.04989456,-0.4450608,0.8712513,-0.2818512,-0.2481259,0.4183643,-0.2819919,-0.2794821,-0.3212642,0.4694384,-0.8429233,0.1283499,-0.2507171,-0.3037753,1.076094,0.3789576
7.195716,-0.5069514,-0.6140444,-0.2421093,-1.373411,-0.7940837,-0.6366366,-1.37916,1.959983,0.4751048,-2.006844,-0.6008009,0.4614478,0.6117697,-0.5755333,-0.3862753,-1.368037,0.3968558,-0.5043345,-0.7356969,-0.9119519,-0.3463123,2.90553,0.3911147,0.05704172,-0.05453561,-0.4220504,0.7279637
7.262343,0.9708863,-0.673162,-0.6887229,-1.606225,0.3768699,1.902399,0.0387914,0.9616675,0.2251508,-0.05826717,-0.01277117,1.577621,-0.5499822,-1.117324,-0.03905062,-2.584779,-0.2995248,-0.8661723,2.220011,1.06896,0.368597,-1.141616,-1.139169,-1.665106,-0.7484264,0.9588965,3.978641
7.32897,-0.7221676,0.4797739,-1.508483,-1.755688,-0.5418624,0.7892275,-1.03547,-0.1914226,0.2549495,-0.9706162,1.332218,1.029519,-1.654588,0.5675188,-0.04616563,-0.2301474,-0.6931524,-0.6002142,2.181062,-1.024852,0.3213983,-0.215086,0.1220539,-0.6194085,-0.471195,0.185075,1.849403
7.395597,0.006651526,-0.02399783,-0.05272784,-2.002891,0.164268,-1.155223,-1.471376,-0.3868769,0.0828184,-0.1460718,0.6194937,0.07130766,0.2687659,0.9467406,-0.219175,0.5981572,-0.6779554,-0.774928,0.2921281,-0.01122215,-0.1191136,0.2774897,-0.3656325,-0.1990056,-0.6107761,-0.3592154,1.177268
7.462224,-1.059896,0.2473568,0.1240168,-1.720634,-0.1695156,-0.5990145,-0.8226637,-0.5773311,0.21257,-0.3139332,0.5324748,1.197253,0.2655593,-0.174237,0.8520348,-0.9258032,0.6810579,-0.6803958,2.331705,-0.1723676,-0.4363934,0.4849338,-0.07078904,-0.209793,-0.3292223,0.1998323,2.190233
7.528851,0.511838,-0.1854087,-0.02380342,-1.929496,-0.4940772,0.1500468,-1.417765,-1.403806,0.298882,-1.809363,0.8136427,2.95471,-0.304564,-1.839417,0.8619988,-1.937493,0.4819947,-0.5729482,1.831189,-0.8491094,-0.06839824,-0.6927903,0.1087842,-0.6008704,0.03524129,-0.02995447,7.29389
7.595478,-0.8252214,0.1324195,-0.4650079,-1.787344,-0.7429824,0.08519969,-2.371073,1.44757,0.5002927,-1.268666,1.166978,0.1456601,-1.040815,0.1479553,-0.1931019,-0.8876641,0.287704,-0.1677925,1.032971,-2.265769,-0.8907654,-0.05075567,-0.3305687,-0.352797,-0.05153953,0.130786,1.7045
7.662105,1.185243,0.08479279,-0.2592038,-1.657405,-0.5236845,-1.533154,1.112827,0.1386828,0.8778504,0.480383,0.4432721,0.6351246,-0.4169479,2.020555,0.2945809,0.2574866,-1.960536,1.056729,-1.119606,-1.135037,1.063927,-1.153145,-0.9834281,0.5388604,-0.8202115,0.1477564,-1.742009
7.728732,0.4288265,-0.4606826,-0.2892935,-2.373948,-0.3782034,-0.3624034,0.01561913,1.199377,2.15829,0.1071411,0.6482373,-0.2439817,0.3605679,0.1986988,0.4592585,-0.3941148,-1.087018,0.648084,-1.548015,-0.4392873,-0.5974916,-0.2480385,-0.8088589,-0.03507063,-0.6718571,0.09570189,0.8221672
7.795359,-0.2363555,-0.3123291,-0.4150047,-2.17912,-0.3156984,-0.07078002,-0.7133306,0.2014131,2.549288,0.02416368,0.244534,0.2111851,-0.006054951,0.1345853,-0.1597919,0.5453823,-1.096559,1.361664,-1.214933,-0.6377797,-1.272004,0.3417482,-0.3653452,0.145469,-0.9331796,0.1594158,-0.3182786
7.861986,1.633351,0.7617041,-1.035331,-2.576111,-2.018254,-0.4154956,-0.8869488,-0.01557199,2.266979,1.743365,1.152199,0.1816225,-0.5768173,-0.3516508,-0.4406023,-0.8137885,-0.1313792,1.431203,-3.014378,-1.327945,0.2255807,-2.113416,-0.3723205,-0.1504997,-0.2550507,0.9226506,-1.366882
7.928613,0.2676159,-1.55048,0.5395165,-2.385895,0.809446,2.16812,0.2701515,1.189944,2.586703,0.9767062,0.2318135,-2.17588,0.8362485,-0.161319,0.4460326,-0.007207871,-0.452443,1.983376,1.706654,-1.762257,0.1486313,1.320063,-0.7285475,3.075394,-0.5396069,0.7451346,0.5409561
7.99524,0.4106916,0.2557442,-0.5976705,-1.628474,-0.6711258,1.29252,-1.6346,0.817078,2.10714,-1.539228,0.8388587,0.08725598,-0.8375167,-0.3439988,0.2291194,-0.3978459,-0.4361397,1.454388,-0.03230683,-1.189844,0.4666793,0.1651908,0.4031604,-0.7642011,-0.5321099,0.2661189,0.2212089
8.061867,0.8599153,-1.186663,-0.08548298,-1.664488,-0.281076,1.125844,-0.08932184,-1.074615,2.026791,0.07582375,1.018886,-2.084635,0.6528907,0.1963469,0.5244372,-1.478252,-0.3206884,0.9716142,1.215722,-1.314538,1.039474,-2.358108,0.438623,0.2842042,-0.670046,1.366418,0.2154078
8.128494,1.360088,-1.339689,0.3618207,-1.652416,-0.2238337,1.003619,2.129957,-0.3109855,2.041745,0.2310302,0.6316032,-1.421729,-0.3659637,-1.446164,-0.1631944,-1.041224,0.9768222,0.6643555,1.291271,-0.4593978,0.68998,-1.450245,0.4380221,0.3791842,-1.21949,0.6356684,0.732636
8.195121,0.8246302,0.2248362,-0.6192315,-1.52002,-0.6376638,-0.1810207,0.2777154,0.3833368,1.53516,0.3260055,0.5806335,-0.7571706,-0.3131231,-0.01895423,0.7606046,0.09591638,0.01933463,0.4492274,0.7665222,1.178168,0.6860919,-1.514004,-0.3568995,-1.036099,0.04859129,0.8238912,-0.4884117
8.261748,0.6928391,0.4353442,0.5086665,-1.480334,0.7355081,-0.5865655,-0.2013741,-0.5683416,1.468567,0.7042118,-0.2013115,-1.329578,0.5050163,-0.7053696,0.001148011,0.372214,0.1911047,0.4590597,1.217304,-1.065028,-0.03862146,0.1841992,-0.912823,0.01248117,0.003168511,0.1478293,-1.476817
8.328375,-0.06522337,0.2516009,-0.1668605,-1.065593,-0.854046,0.4250799,-0.1500867,0.2877516,1.018541,-0.3741633,0.3224328,-1.440631,0.5489258,-1.219167,-0.1705346,-0.1516477,0.6238463,1.097796,0.7887413,0.8749866,-0.1192434,-0.9861722,-0.9449922,0.1996936,-0.50286,1.026592,1.961407
8.395002,0.2806666,1.045942,-0.08396658,-0.7588042,-1.301468,-0.1517507,0.4224696,0.1750019,0.9703085,-0.4098222,1.013622,-0.7084288,0.114061,0.2683224,0.6302813,0.03496135,0.06197416,2.170433,1.110751,0.06585757,-0.3487912,-0.3782411,-0.2950747,-0.6151518,0.3030524,-0.02226107,0.6515124
8.461629,-0.6297891,1.057069,0.1389764,-1.244056,-0.06708079,-1.427723,2.186774,1.095935,1.235971,0.2882042,0.06118463,-1.197903,0.9531097,0.7260831,0.6012539,-0.3326524,-0.3759228,2.075966,0.4162021,-1.225485,-0.927241,-3.11308,-1.013086,-0.2388744,0.06772148,1.35567,0.4270125
8.528256,0.7991035,-0.2655938,-0.1695456,-0.6679794,-0.6438572,2.016261,-0.326367,0.2397402,1.346495,1.258622,-0.4801476,-0.5270863,-0.3022926,-0.6392102,-0.1685787,-0.8090342,0.6865162,2.392902,1.522126,0.02518066,0.09374481,0.1298665,-1.057273,-0.3904416,-0.3344103,1.212735,0.7184557
8.594883,0.6802807,-0.2406597,0.2250777,-0.8933892,-0.4807409,0.495967,0.8319677,0.4653705,1.344514,0.924851,-0.5936856,-0.1705471,0.3645913,0.5180451,0.1452798,-0.1602963,0.007853765,1.495606,-0.6383652,-0.7707143,-0.4747752,-0.7732163,-0.06478998,0.1635406,-0.4474363,0.7506435,1.858388
8.66151,0.5231052,1.434305,-0.3504421,-0.1559729,-1.527617,-0.3244858,-1.741755,0.9001685,1.33513,1.086733,0.6570424,-0.5581197,-0.5907448,1.118083,0.02739739,0.3387692,0.140213,0.9626836,-0.6742882,0.06927162,0.282609,-0.5334449,0.2901323,0.2635027,-0.2144221,0.1395351,-0.5160932
8.728137,0.1082628,-0.6573266,0.07230494,0.482521,-0.5170084,0.8085476,1.317911,0.8316165,1.178537,1.14351,0.5564437,1.246109,-0.7499574,1.411432,0.05975121,0.5153472,-0.05235928,0.5444435,-1.699841,0.7991558,-0.6615542,0.3029909,-1.336254,-0.9582988,-0.2949594,0.4449329,1.99295
8.794764,0.5025634,-0.421196,-0.6261159,1.342107,0.1033934,0.9480134,-0.2868271,0.2062069,1.448242,0.01794748,-0.2436376,-0.3042703,-0.3311993,-0.2151527,0.05456089,-0.7991839,-0.390458,0.3410138,0.1255268,-0.6068023,-0.1873716,-0.2085313,-0.513706,-0.2228816,-0.3019831,0.6997684,1.370895
8.861391,0.7071223,-0.8086299,0.5518686,2.692823,-0.1622474,0.264994,0.3595387,-0.5409198,1.531063,-1.813128,-0.9483815,-0.7798651,0.003223,1.763157,0.3224475,-0.7023653,-0.5364773,1.198038,0.4155534,-0.7267235,1.030376,-0.6993886,0.195751,0.509661,-0.1154306,1.196799,0.9445322
8.928018,1.128092,-0.8716664,0.3280886,2.971018,-0.7294269,0.5099424,1.200723,0.9056872,1.712934,-0.1500393,-0.3573788,-0.3720513,-0.3439643,1.192481,-0.03645077,0.2999223,-0.4704667,1.252013,0.271197,-0.433697,-0.4319832,-0.1253047,0.02837075,-0.2268209,-0.296944,0.6848424,-0.5933035
8.994645,1.108304,-0.06283771,0.1852146,2.978909,-0.3668753,0.9245358,0.4692209,0.3285492,1.45986,-0.4279043,-0.4469338,-0.2293431,-0.8809665,1.590526,-0.2133574,-0.02306368,-0.2567819,0.8546159,0.4363525,0.03329084,0.8109916,-0.552211,-0.0111441,-0.5808336,-0.02730655,0.6461196,0.1332275
9.061272,0.1846801,0.6207092,0.4528523,2.743453,-0.2906355,0.5885207,0.706716,0.69472,1.52477,-0.4763724,0.3098461,0.3462372,-0.7768506,0.8629181,-0.347906,-1.064067,0.6517702,0.09567929,-0.8181363,-0.8341168,-0.7318288,0.1516929,-0.1644911,-0.8844929,-0.03229975,-0.2166955,0.8524846
9.127899,-0.4709159,-0.1808198,0.2426231,1.840002,-0.9698504,-0.3445712,0.7733286,0.3371807,1.438223,-0.1625503,-0.1309366,-0.1973976,-0.366646,0.3005809,-0.4521745,-0.6675748,0.08828045,-0.08561878,-0.4032863,0.134333,-0.9043204,0.2648968,-0.1849991,-0.6324273,-0.2141146,0.09859198,0.0895163
9.194526,-0.8099938,0.1915304,-0.2781029,1.905275,-0.3518521,-0.1825323,0.2706929,0.3455121,1.122589,-0.1136218,-0.6519495,-0.4172007,-0.5045958,1.519138,-0.2799495,0.2080644,-0.4995592,0.1772394,1.243959,0.5319644,-0.5174953,-0.9183164,-0.154409,-0.1116234,-0.1396879,0.2727272,0.002326547
9.261153,-0.7253345,0.3071922,-1.018939,1.315667,-0.4146445,-0.07162955,0.6809597,0.1422451,0.951986,-1.488559,0.0005405044,-0.6304116,-0.6126415,0.1202556,0.3208081,0.3172274,-0.1257129,-0.3750287,0.0005221361,1.124282,-1.893356,-0.3584098,1.086056,-0.3916606,-0.3204388,0.1746078,-0.7326692
9.32778,0.1283899,-0.8008611,-0.2408525,1.059372,-0.2807119,-0.2882936,0.2424169,0.9703182,1.080889,-0.546849,-0.2133168,-0.5899981,0.1360764,0.3636017,-0.07630353,-0.002180956,-0.6444609,-0.2596636,0.7563486,0.01721716,-0.8697658,0.4770518,-0.3638982,0.01368244,-0.5091101,-0.2153591,-0.2583217
9.394407,-0.4361941,0.5194784,-0.02120023,0.6044741,-1.13552,0.05073114,-0.2754426,0.634658,1.226664,-0.2849575,0.4937415,-0.2039347,0.2034043,0.4782521,-0.2985775,-0.3999173,0.5138526,-0.528922,-0.1247645,0.2258423,-0.240283,0.08183382,0.6780417,0.36906,-0.3017667,-0.0860749,-0.9855391
9.461034,-1.417166,-0.5480224,0.009179965,0.4864114,-0.3038435,0.1006709,0.03159294,0.453713,0.8486248,-0.8606737,0.08195121,-0.1752916,0.01154276,-0.2432858,0.2053258,-0.6661479,0.02533796,-0.3950831,-0.3309123,0.6805116,-0.4848852,0.7107703,-0.09955394,0.6089,-0.5047116,-0.3835886,0.07355329
9.527661,-0.2440414,0.04797821,-0.4361755,1.151785,-0.3456158,-0.00739067,0.1069339,-0.5156465,1.214875,-1.751835,0.3637978,-0.6196285,-0.2444269,0.1125516,-0.07634579,-0.839277,0.214221,0.2496857,-1.107886,-1.364772,0.3257995,0.615879,0.6540055,-0.3479873,-0.1166055,0.3059864,1.017442
9.594288,0.0788967,-0.3152288,-0.09781515,1.110339,-0.252981,-0.4153058,0.3285734,0.3901781,1.194869,-0.3905749,-0.2876195,-0.6694254,-0.1106243,0.4478067,-0.3196531,0.1617172,0.1953166,-0.6323425,-0.5057825,0.7253678,-0.3826426,-0.5917628,-0.4519016,-0.104847,-0.3787285,0.2971739,0.4321275
9.660915,-0.06232506,0.2643867,-0.05349798,1.200911,-0.3169709,0.3728411,-0.1526956,1.273533,1.275154,0.529395,0.3753186,0.6803937,-0.9507757,0.844925,0.02885228,0.2274955,0.03525337,0.7911912,-1.363918,1.074696,-0.9978893,0.05040928,-0.6338733,-0.7515981,-0.6142632,-0.4486814,0.3752356
9.727542,-0.159023,0.2392395,0.1537625,1.108619,0.2159673,-0.762988,-0.1816003,-0.4222784,1.136859,-0.9061004,-0.1712997,0.4157244,0.4178497,-0.05506544,0.2084909,-0.8278424,0.07208933,0.7482114,0.1711463,0.2937644,-0.2106382,0.00690946,0.07977539,-0.2949401,-0.6169534,0.6959817,-0.1190803
9.794169,0.5693908,0.2778087,-0.1013407,0.4599234,-0.4219389,-0.296233,-0.6073226,-0.05244841,0.9862971,-0.3152836,-0.1627406,0.592078,0.486916,0.5243281,-0.1628013,0.4288031,-0.2656481,1.565533,0.3433338,0.7420736,0.003943483,0.9539902,-0.2051893,0.6090147,-0.6073186,-0.2607498,-0.1657597
9.860796,-0.5857601,0.4501167,-0.09756216,0.6845012,0.4961881,0.3687914,0.6955952,1.387485,0.910639,0.0152689,0.3637506,-0.3676886,0.3133145,-0.5973575,-0.3179131,-0.2079087,0.3715171,1.204106,-0.8626956,1.007211,-0.4606353,0.2228204,0.6197555,0.01786255,-0.5901095,-0.3603276,1.079951
9.927423,0.03031579,0.588408,-0.4099323,0.4384971,-0.300021,-0.3061526,0.2524104,1.048549,0.7933671,-0.7816363,1.120775,0.2374529,0.08162446,-0.2418673,-0.6670721,0.1177615,0.08752398,-0.2756841,-0.4133145,0.5185423,-0.1400603,-0.2487217,-1.388311,-0.2059287,-0.3185626,-0.3570869,-0.4054271
9.99405,-0.9398561,0.492704,-0.498484,0.3061668,-0.255771,1.129804,-0.1678777,-0.07555025,0.5729202,-0.5692236,1.573895,0.171277,-1.013012,0.1797016,0.007857469,-0.2005527,-0.03932399,-0.2138486,-0.04842566,0.1595237,0.4054216,-1.070392,-0.6751018,-0.4182065,-0.2714796,0.0630783,-0.3597396
10.060677,0.1445537,0.609742,-0.4456496,0.1527416,0.0159936,-0.2911962,1.531216,0.2679206,0.4040494,-0.5970232,0.4510065,0.01973491,-0.2788418,0.5172144,-0.1158679,0.1626485,0.1529625,-0.1022171,-0.2008552,0.6802927,0.1157836,-0.9845901,-0.6291577,-0.6873932,-0.1710622,-0.3144898,0.6905915
10.127304,-1.003371,-0.481195,0.1028558,-0.6426724,0.4100152,-0.3793905,0.9068829,0.09740049,0.3885643,0.1272153,-0.3736593,-0.3170115,0.1995225,0.1524131,0.3089301,-0.2631032,0.1612593,-0.6540823,0.9210424,-0.07824551,-1.095803,-1.324913,-1.058714,0.3180671,-0.6737006,0.3443027,0.1493037
10.193931,-0.8984362,0.535706,0.5093523,0.2482168,1.113499,-0.07364692,0.7251979,-0.3512472,0.4188479,-0.1147862,0.8514746,0.5459048,0.1886028,-0.1630255,0.6496915,0.6894403,1.237107,0.0008615766,0.3620421,1.086063,-0.50717,-0.4418217,0.02152259,-0.1485222,-0.5103703,-0.656109,1.123487
10.260558,0.2672012,0.5725198,0.01418306,0.8801912,-0.4858632,0.6241637,0.356303,0.005283766,0.2361817,-0.7914048,0.871796,0.2182096,-0.6366274,-0.1810638,0.4241876,-0.6250297,0.6296514,0.8658852,0.1301229,-0.5884237,-0.6330738,0.00850113,-0.2257454,0.03814863,-0.2673028,-0.04766353,0.1954493
10.327185,-0.08864333,1.136288,-0.1642741,0.6602211,0.07200324,0.4929203,1.289171,-0.1849744,0.4084987,0.4617975,0.4110315,-0.1742272,0.1123856,0.7371412,-0.2515059,0.749673,0.4163659,1.822136,-0.6139549,0.1128365,-0.5099225,-0.2835945,0.1821959,0.4080603,-0.6578612,-0.2733775,-0.06611884
10.393812,1.482556,0.4962603,-0.2105337,0.07305557,-0.8444226,0.2123103,2.741686,0.1190509,0.3149751,0.267783,0.2862421,-0.2064852,0.00648466,-0.1427308,-0.462425,-0.5869489,-0.05423253,1.395525,-0.2368685,0.3825174,0.02430446,-1.51251,1.067403,-0.8726223,-0.3189412,-0.78197,-0.4298333
