Frame,C009,C005,C004,C008,C003,C019,C002,C001,C000,C007,C011,C010,C006
52.435449,-0.1415657,-0.1231015,-0.03831077,-0.1333692,-0.06673156,0.6705945,0.399981,-0.3811574,-0.08545657,0.6881073,-0.3236076,0.4654537,-1.266011
52.502076,0.03647866,-0.7153457,-0.08418754,0.2418261,-0.1496922,0.4539116,0.06305072,0.3638996,0.07408242,-1.038951,-0.7883126,0.6627126,-0.4762262
52.568703,0.4730177,0.5674044,-0.3492185,0.1745299,-1.216952,1.935182,-0.4951287,0.0734216,-0.5068747,0.2441183,-0.3132161,-1.014102,0.4613529
52.63533,-0.07556378,0.3626547,-0.3295791,-0.3001469,0.9896621,2.344107,-1.500245,0.2919831,-0.6879315,-0.4440046,-1.185245,0.1389365,0.6510209
52.701957,-0.03100494,-0.3390683,-0.3588893,-0.6344579,-0.8471538,1.732609,-0.9736707,0.3671683,-0.1701438,-0.8652957,-0.1198171,0.9606057,-0.4287714
52.768584,-0.3023942,0.2901819,-0.002918892,0.3410366,-1.66713,2.161412,-0.6413542,-0.375421,0.1955191,1.156311,-1.011832,-0.6635948,-0.1918992
52.835211,-0.4767636,-0.5384282,-0.5832048,-0.4364863,-0.176884,0.266175,-0.130269,0.05192252,0.1563537,-0.9474727,-0.632789,0.03054636,-0.7949839
52.901838,-0.4844368,-0.3463449,-0.4893166,-0.8576571,-0.8364977,0.8395034,-0.2001666,-0.3701099,-0.5775183,-0.1770893,0.3485055,-0.3202949,-0.5107037
52.968465,-0.2705972,-0.1839313,-0.3872926,0.5775969,-0.9311118,1.934138,-0.5326102,-0.2298775,0.2780131,0.4781704,0.6437298,-0.8327838,0.04481301
53.035092,-0.4057544,-0.1395205,-0.4110514,-0.445647,-0.5335476,0.5704347,-0.4790915,-0.1943928,-0.1041318,0.6049362,0.114492,0.2518808,-0.3137223
53.101719,-0.5551245,-0.3157237,-0.5651549,-0.142619,-0.1284185,1.423944,-1.124015,0.1493592,-0.07609895,0.5553682,-0.5209865,-1.021924,-0.6363004
53.168346,-0.3457737,-0.1844254,-0.5502275,0.01750857,-0.3034716,1.36592,-0.0583282,0.4874281,0.0101329,-0.6024004,-0.1392065,0.06083042,0.1235179
53.234973,-0.4251135,-0.06228092,-0.4534647,-0.4255862,-0.3766429,1.855994,0.06045903,-0.3499945,-0.2074088,-0.2156398,1.052275,-0.6727986,-0.2410648
53.3016,-0.7421633,0.4085017,-0.3345487,-0.09622439,0.2552158,2.493212,-0.6976645,0.1815452,-0.3350694,0.2870441,-0.5332887,-0.07421868,-0.1898281
53.368227,-1.092931,-0.4261972,-0.6225582,-0.5497038,-0.336018,1.235725,-0.7770805,-0.1372111,-0.06466131,-0.7036769,-0.1549328,0.02475414,-0.6672919
53.434854,-0.2919372,0.2721432,-0.4026975,0.1876099,-1.038329,1.95178,0.7084079,-0.7993189,-0.01631661,-0.1247106,2.454893,-0.6820542,0.2337893
53.501481,-0.8083229,-0.142983,0.1162216,-0.3652893,0.2553225,1.482844,0.06146273,-0.3482515,0.01138005,0.7341296,1.008465,-0.3179988,-0.1326132
53.568108,-0.8424729,-0.818287,-0.07710408,-0.111099,0.8660538,-0.2351365,0.2642058,0.08094926,-0.3930989,-1.090997,0.4978262,-0.1307459,-0.7431618
53.634735,-0.2956553,0.04491656,-0.6987378,0.0868523,-1.623372,1.419611,-1.369014,-0.04255009,-0.8760344,-0.9495806,2.711261,0.3122828,-0.07845506
53.701362,-0.5649067,0.3793372,0.3005816,0.4893107,1.463012,0.2514085,-2.624712,-0.2704194,-0.02214376,-0.3145804,-2.870814,-0.123064,-0.2774111
53.767989,-0.5206135,0.1720816,-0.1148171,-0.05133837,0.9346824,1.305905,0.883016,0.263465,-0.7215608,-0.8214306,0.8020986,-0.9050128,-0.2268352
53.834616,-0.06332048,-0.4593031,-0.3625008,-0.2097059,0.3481809,-0.119576,-1.439561,-0.2805016,0.3190673,0.5556691,0.4480495,-0.6475793,-0.301153
53.901243,-0.8915524,-0.3414105,-0.1296005,0.5264199,0.2221133,1.508242,-0.726801,-0.2628316,-0.2352425,-0.2520825,0.4633214,0.02642075,-0.3708955
53.96787,-0.226733,-0.3311959,-0.1678852,0.1734276,0.5006689,0.3417957,-0.343494,-0.05092432,0.1960542,-0.1412227,-0.5122348,-0.03401948,-0.3938991
54.034497,0.03542094,0.04559724,-0.2146869,0.6332246,-0.9027303,2.696683,-0.5435425,0.3045386,-0.2366151,-0.06699234,-0.01817353,-0.2954576,-0.3239843
54.101124,-0.2683909,-0.09429152,-0.4173609,-0.3361866,-0.787172,0.2724449,0.8835962,-0.2942047,0.2804499,0.9866117,-0.5530272,-0.9542435,0.1086737
54.167751,-0.4771792,0.2090075,-0.2717609,0.1241505,0.3030752,0.6666608,0.4957843,-0.01952375,-0.2853422,-1.210669,-0.2170425,0.2613766,-0.734773
54.234378,-0.2843482,0.2663029,0.1914839,0.1082295,-0.2845477,1.86964,-1.242802,-0.5941492,-0.07184932,-0.02656476,0.2632074,-1.583827,-0.4252476
54.301005,-0.2674126,-0.3820013,-0.4708398,0.5095344,-0.09764753,1.591592,1.507244,0.4150681,0.03782451,-0.9237037,0.5327263,-0.06912254,-0.4626852
54.367632,-0.9575012,-0.3170959,-0.1400573,0.1572144,0.2471948,-0.2764978,-0.05387231,-0.7337393,0.1244392,1.914638,-0.3778562,-0.9232239,-0.5669345
54.434259,-0.579017,0.1680857,-0.1660923,-0.04327485,0.22385,-0.7855928,0.7458943,-0.4893476,0.1634304,0.4232583,-1.230505,-0.803691,-0.6996812
54.500886,-0.8275615,0.2963661,0.004303444,-0.7428875,-0.8908997,1.319076,-0.03599907,-0.09815847,-0.596688,0.488632,0.4567606,0.3679124,-0.5958632
54.567513,-0.5280073,0.04866261,-0.3426692,0.2313269,-0.8396471,0.6171054,0.4802339,0.2807863,-0.3787749,-1.455641,0.6710378,0.1194684,0.1180038
54.63414,-0.4135854,-0.3997139,0.07111542,-0.2534868,0.664626,-0.1469864,0.1347731,0.02627381,0.01263054,-0.5591821,0.3325857,0.6204077,-0.6199356
54.700767,-0.715727,-0.1682619,0.1830744,-0.3158171,-0.299824,-0.1056998,1.055305,-0.5744607,-0.4876027,-0.4103246,0.8012878,-0.8806159,0.0222993
54.767394,-0.5071198,0.1211513,-0.02918533,-0.2274157,-0.7705283,0.1762908,0.2979188,-0.605701,-0.1099314,0.2938886,-0.254639,0.07525431,-0.3204681
54.834021,-0.692831,0.5855061,-0.366528,0.1153154,-0.4746333,-0.01580905,0.211749,0.1583764,-0.2166908,0.05975116,-0.289458,0.7552848,0.08677154
54.900648,-0.4603103,-0.1254595,0.08931933,-0.2581213,0.001156977,0.3973296,0.7004971,-0.250607,-0.3977242,0.5188265,1.572083,0.6436313,-0.7720476
54.967275,-0.7314159,-0.1707196,0.08808283,-0.5458597,0.08806869,0.4292582,-0.3240761,-0.1952591,-0.1044331,-1.111868,0.02536021,0.296288,-0.4090601
55.033902,-0.9789308,0.3515874,-0.1759153,0.1885582,-1.290254,1.326313,-0.100985,-0.3120576,-0.2635992,0.6181742,0.2811122,-0.3129849,-0.003361618
55.100529,-0.4358343,0.3548823,-0.003844639,0.1456357,-0.3198961,-0.3119271,-1.102768,-0.1904919,0.2031028,-0.02669786,1.025493,-0.0654749,-0.2303744
55.167156,-0.7421619,0.4599821,-0.07641149,0.9744116,-0.09296561,-0.08812611,-1.143394,0.4948255,-0.2572374,-1.958461,0.3660308,0.5504802,-0.07825997
55.233783,0.01649891,0.1644673,0.2849546,-0.5654324,-0.1337828,0.1293777,0.1314925,-0.3878616,-0.1849547,0.6443653,-0.2912663,-0.4683945,-0.1009305
55.30041,-0.2677539,-0.5112181,-0.1842805,-0.4006314,-0.7558274,0.3074687,0.7397993,-0.1608528,0.07721697,1.237189,0.3331874,-0.7255494,0.3051229
55.367037,-0.566123,0.1144942,0.03617303,0.1516101,-0.325374,-0.182266,-1.379592,-0.4478617,-0.01889746,-0.34932,-0.1574471,0.5982866,-0.5892481
55.433664,-0.5627276,0.1076146,0.07665969,-0.09918509,-0.4373299,-0.3612778,-0.1369802,-0.3087792,-0.2569979,-0.210658,0.09870103,-0.4198594,-0.0434241
55.500291,-0.2554568,0.2012587,0.05000399,0.3279456,-0.4256007,-0.1499828,0.1333134,-0.3879634,0.1897815,0.5407587,-0.457544,-0.7144856,-0.5498297
55.566918,-0.012946,0.2015364,-0.08749309,0.1808279,-1.006775,0.3230115,-1.115819,-0.2727223,0.1946156,0.1806198,-0.7566088,-0.2848558,-0.1843454
55.633545,-0.04373055,-0.3411032,0.05786868,-0.1862772,0.8811461,0.1582595,0.7440283,-0.1929273,0.02360375,0.5731927,-1.207119,0.5143903,-0.2875853
55.700172,-0.07335993,-0.1889012,-0.0580244,0.222211,-0.03294977,-0.2113401,-0.7430145,-0.4726678,-0.1935605,1.716187,-0.7642658,-0.3387057,-0.6141034
55.766799,0.2363421,0.5995275,0.05864915,-0.07754184,-0.5670055,-0.3483837,0.6528951,-0.0186573,-0.01209508,0.9927441,0.6304743,-0.7770478,-0.3638348
55.833426,-0.3232901,0.01904162,-0.09275322,-0.01955266,-0.4258213,0.6923895,-0.2927369,0.08476226,0.7058198,0.7424922,0.8755785,0.0981181,0.3921956
55.900053,-0.04959067,-0.1084508,-0.01798471,0.3325161,0.0752492,-0.01025081,-0.07456379,0.3768174,-0.1604327,-0.2796307,0.127438,-0.5075533,0.4121999
55.96668,-0.6428379,-0.06805333,-0.1926177,-0.0521894,0.03874316,0.2769025,0.2351273,0.03429174,0.1098183,1.567746,0.1581211,0.08166328,-0.4452792
56.033307,-0.7591029,-0.5011851,-0.4142317,-0.3665908,-0.7248756,0.01402021,0.4463717,0.3895957,0.06695323,-0.2992263,-0.3421363,-0.7376809,-0.1786789
56.099934,-0.2880218,-0.06341852,0.05256572,0.08343042,0.1002958,0.1942677,0.8878955,0.1294114,-0.02877074,0.9418613,0.508005,-0.6074029,0.2746694
56.166561,-0.3113802,-0.3817237,-0.3244403,-0.08960284,-0.5432144,-0.1317202,0.6651865,-0.03823191,-0.2280179,0.09426857,0.3561695,-0.9155634,-0.4274514
56.233188,0.06087381,-0.2037617,-0.1331504,-0.3166497,0.2578481,1.043493,1.125016,0.406909,-0.06246205,-0.5393693,0.541702,-1.127909,0.3377189
56.299815,-0.2809322,-0.5502003,-0.0591264,-0.2445315,-0.608755,0.07714747,-0.119615,-0.524571,0.3577202,0.382236,0.447723,-0.8457793,0.1525787
56.366442,-0.5329575,-0.06216533,-0.1748893,-0.07464182,-0.3278403,0.6546388,0.8792519,0.4931336,-0.1379329,-0.6375641,-1.095019,-0.06683026,0.3102675
56.433069,-1.001491,-0.3071289,-0.1162696,-0.1249303,0.108911,-0.3386883,-0.01848253,0.007180503,-0.1633979,0.2898138,0.6435433,-1.08001,-0.03816539
56.499696,-0.4536234,-0.2139474,0.1443765,-0.2897385,-0.09341235,0.1086582,-0.3291333,0.3022081,0.1676898,-0.05741319,-0.7887267,-0.2031888,-0.5200753
56.566323,-0.6233523,-0.2641725,0.07262268,-0.5349826,0.09713114,-0.461393,-0.2360484,-0.261232,-0.2908047,-0.2267633,0.3878888,0.83653,-0.455087
56.63295,-0.4167111,-0.5085286,-0.1301028,-0.8645967,-0.4185501,0.4094097,-0.2526533,0.006525269,-0.2008448,-0.267655,0.1132764,0.1174604,-0.1491948
56.699577,-0.816911,0.1270871,-0.09702715,0.1920906,0.3506721,-0.3148165,-1.090796,-0.4768026,-0.8080537,-0.1759996,-0.8468728,-0.5597453,-0.446876
56.766204,-0.2775342,0.2659879,-0.07296548,-0.02959543,-0.2953192,0.757709,-0.005706309,0.6250541,-0.2645854,-0.7345362,-0.1787489,0.6907235,0.1439745
56.832831,-0.7980643,0.08797535,0.03036192,-0.4260825,-0.2248544,0.2143396,-0.7106017,-0.1936451,-0.3582874,0.4424103,0.5582817,-0.06557019,-0.6391166
56.899458,-0.3690712,-0.1215681,-0.01761558,-0.30944,-0.5490146,0.927735,-0.1033183,0.2140856,-0.5774015,0.7224714,-0.04866603,-0.1332264,-0.08849717
56.966085,-0.4462152,-0.2295076,-0.1273494,-0.05235818,-0.6015121,0.2846362,-0.2480922,0.2513621,0.151843,0.2661754,-0.4051221,-0.5662943,0.4533001
57.032712,-0.5351256,0.5661054,-0.1089493,-0.07465658,-0.3828323,-0.2599758,-0.2432308,0.04111033,-0.273448,0.9871849,-1.025791,-0.06781615,-0.3249708
57.099339,0.4796304,0.1816153,-0.1403054,-0.4546747,-0.4517893,0.3074664,-0.1468308,-0.1825842,0.03982076,0.8419109,-0.5634345,-1.100512,-0.4154827
57.165966,0.2788969,0.1975597,-0.01385728,0.03240151,-0.6863512,0.3591809,-0.3589827,0.3589984,-0.1391797,0.4759153,0.08251224,-0.4202755,-0.3991635
57.232593,0.3832011,-0.4263149,0.04041409,-0.5091394,-0.5434066,-0.3419367,-0.9286808,0.2776688,0.3548333,-0.357625,-0.4023541,-0.08211811,0.3013959
57.29922,0.4125546,-0.2137173,-0.3413594,-0.23378,-0.5873558,0.5663037,-0.08781186,0.307698,0.1421014,-0.7041457,-0.8199528,-0.04491248,-0.1122175
57.365847,0.611936,-0.6608441,0.05790564,-0.5301432,-1.212032,0.7225945,-0.676674,-0.2539373,-0.9562787,1.046021,0.9413893,-1.361041,-0.09290125
57.432474,0.1615852,-0.1827241,-0.3511616,0.1236373,0.8729284,-0.5150502,-0.2703134,0.314626,0.04242568,-0.9882618,0.3216338,-0.02835367,-0.5400711
57.499101,0.673812,-0.2556907,0.02064889,-0.576763,-0.610607,1.327589,0.2699142,-0.4986037,-0.8860649,0.3030252,-0.2072347,-0.7189665,-0.1821024
57.565728,0.6990784,0.4361595,0.3190808,-0.3512546,-0.01592544,0.02006558,-0.2112179,-0.2168578,-0.1844822,-0.6132462,-0.8605302,-0.8030936,0.03989475
57.632355,0.2458894,-0.564462,-0.3032551,-0.5062246,-0.05554888,0.3702574,0.1593759,-0.3094083,-0.005227759,-0.2360887,-0.04801387,-0.3915707,0.1578916
57.698982,0.4126338,-0.2547837,0.1670371,0.4765085,0.5129995,0.08595265,0.1617532,-0.5516363,-0.1752166,1.172537,-0.3525094,-2.379403,-0.4067172
57.765609,0.3199119,0.4660584,0.00473462,-0.1633554,-0.2366098,1.47852,-1.302312,-0.03287315,-0.2704441,0.6195104,-0.6545755,-0.5519096,0.3377226
57.832236,-0.2585446,-0.2864505,0.007169995,-0.4853288,-0.9818476,0.163527,0.2317467,-0.0288063,0.3077433,0.1594113,-0.2126903,-0.1266907,-0.5503368
57.898863,-0.1810319,0.2589546,-0.2210647,-0.1681167,-0.1473473,0.7811546,-0.01882615,0.2132716,-0.2118423,0.3372204,0.4383455,-0.9576603,-0.01765098
57.96549,-0.353636,0.2669908,0.0362582,0.1922638,-0.4995832,0.5232735,-0.02068202,-0.03462661,-0.4813769,0.9803287,0.04994341,-0.06755431,0.2775298
58.032117,-0.1469611,-0.06347731,0.05256081,0.2372451,-0.2884069,-0.2787124,0.01748103,0.1421174,-0.2744106,-0.2294869,-0.01195465,-0.1252522,0.05409907
58.098744,-0.245802,0.09128505,0.1012299,-0.2487272,-0.1666724,-0.3175226,-0.867489,-0.1456729,-0.05349536,0.3612452,-0.4457758,-0.1161397,0.1728033
58.165371,-0.1942204,0.09166054,0.1231874,-0.4939317,0.7057624,0.1729519,-0.2403382,0.3795732,0.3500497,0.4339724,-0.3362387,-0.1608846,-0.2821983
58.231998,-0.04385025,0.4147409,-0.009807575,0.03631837,-0.5177093,0.2935777,-0.3382603,0.3844637,0.0009842641,-0.5689376,1.341036,-0.3891629,0.6869898
58.298625,-0.7220126,0.3549913,-0.1585717,-0.08612043,-0.5049073,0.310325,-1.349571,-0.5046515,0.5267372,0.2822986,-0.1208505,0.05807041,-0.2171803
58.365252,-0.2070752,0.2269347,-0.02208571,0.004158904,-0.7442713,0.2873711,0.6687539,-0.5884597,-0.1382876,0.3895271,0.04589848,0.02367164,-0.2595365
58.431879,-0.03378932,-0.06762695,-0.07661675,-0.5829555,-0.0713952,0.9839462,-0.2184737,0.4900452,-0.2577519,-0.7035321,-0.06471971,0.8463353,0.05575983
58.498506,0.2468926,0.2035971,-0.08536114,0.1440103,0.4795682,0.2798305,-0.2086043,0.2067243,0.1769605,-1.37553,-0.7085285,0.4210485,-0.002194006
58.565133,-0.03566459,-0.2376917,-0.3048733,-0.1198948,-0.6284046,0.5607754,-0.09871171,-0.2932231,-0.02841474,-0.8204809,0.09428971,-0.263714,-0.5226722
58.63176,-0.1628263,0.4332893,0.05831443,-0.2552009,0.160372,0.02017438,0.004262233,-0.1821131,-0.2372998,-0.7886634,-0.2635993,0.3010043,-0.2957967
58.698387,-0.0609057,0.04834844,0.1563907,-0.2667639,-0.2843515,-0.4561372,-0.06265038,-0.1800635,-0.2543311,0.382383,-1.365061,-0.2047671,0.166643
58.765014,-0.09241123,0.1141408,-0.05431691,-0.107556,-0.3392786,0.1684818,-0.8717858,-0.08845749,0.03136522,-1.144093,-0.3558099,-0.173614,-0.09057633
58.831641,-0.3635471,-0.1363618,-0.162195,-0.2808207,-0.02690116,0.5412692,-0.6579513,-0.0002995759,0.1523351,0.1225296,-1.418153,0.4230267,-0.5422851
58.898268,0.1031489,0.02365635,-0.07804287,-0.1792939,-0.4077426,0.7300277,-0.842523,0.03433898,0.1591591,-0.4528166,-0.6804583,0.3310686,-0.4275098
58.964895,-0.2159034,0.05150584,-0.04417976,0.3994328,-0.1836375,0.2858589,1.566062,0.6386513,0.7488232,0.3278535,-0.4845683,0.06147469,-0.3784252
59.031522,-0.2740268,-1.119432,-0.03511822,-0.5766483,-0.8453885,0.2639435,-0.325742,-0.7205522,0.501449,-0.1466697,0.2214272,0.3423377,-0.8969698
59.098149,-0.2960801,-0.1743683,-0.2248347,-0.3721235,-0.1237471,-0.505252,-0.4237734,-0.2829295,0.5990565,-0.1199139,-0.1385111,0.7255802,-0.1892235
59.164776,-0.2111121,0.1149529,-0.2396739,-0.5749601,0.4160528,0.5622411,-0.1675657,0.425523,0.003623689,0.5857937,-0.4694656,1.516478,-0.3508278
59.231403,-0.003895166,0.07334006,0.02091884,0.2831835,-1.010478,1.102188,0.05973626,-0.2005886,-0.2902842,0.1891147,-0.2032389,-0.2452177,0.1253959
59.29803,0.1002602,0.2132989,-0.1168268,0.2647999,-0.243576,0.5991111,0.1980212,0.1923169,0.7180204,1.050638,-1.328909,0.06646961,-0.3752578
59.364657,0.5796826,-0.5926234,-0.4688755,0.2880089,0.1330256,1.367132,-0.3647968,0.1518134,0.3776593,0.6051748,-0.8789997,-1.710285,-0.4554286
59.431284,-0.2583624,-0.7706736,-0.06757362,0.08979306,-0.4959823,1.060192,0.8044748,0.2829254,0.003864126,-0.07950973,0.2898992,0.6320761,-0.3491268
59.497911,-0.6493077,0.1743673,-0.04998663,-0.2086045,-0.2900301,0.3857559,-1.360154,-0.8587541,0.26805,-0.3257282,0.9860622,0.5183893,-1.164593
59.564538,-0.2752948,-0.1977206,-0.4114698,-0.23286,-0.1742112,0.5466813,-0.1998164,0.02589974,0.1237556,-0.5435037,0.5733392,0.6260809,-0.7732372
59.631165,-0.4833455,0.020393,-0.4471563,-0.4101634,0.3027668,0.5539826,0.2027237,-0.1543029,0.1561766,0.5012559,0.03301464,0.08936972,0.9356237
59.697792,0.0969537,-0.2524455,-1.120169,-0.574092,-0.01163336,1.324247,-0.4148485,0.8789186,0.2072935,-0.003977719,-0.4607173,0.4931938,0.2306379
59.764419,-0.3471185,0.1842895,-0.6329822,-0.5398777,-0.4674284,1.397871,-0.06997824,0.3074188,-0.002819671,0.3619513,0.1406256,0.0705822,-0.2003953
59.831046,-0.09631524,0.008417511,-0.3205206,-0.2572271,0.2539358,0.9530916,0.1045084,0.1976974,0.4075696,1.274358,-0.05096157,-0.46404,0.128187
59.897673,-0.06612828,0.4876813,-0.425469,0.01663744,-0.1708094,0.3734885,-0.1857642,0.002376372,0.591382,0.160894,-0.5136524,-0.4337599,-0.2064399
59.9643,-0.9420126,-0.3103411,-0.3231866,-0.1622673,-0.5541331,1.037737,-0.0670889,-0.5910789,0.2918537,-0.9044709,1.346071,0.4861655,-0.7869783
60.030927,-0.0430687,0.2629141,-0.4409245,-0.2261398,-0.1896344,0.3409486,-0.2370452,-0.1971547,0.3441827,-0.2601137,-0.1405488,-0.7076545,-0.2236763
60.097554,-0.7564681,-0.01729074,-0.3690057,-0.0234434,-0.4710347,0.6513954,-0.4957121,0.1769091,-0.08108994,-0.3680052,-0.3060303,0.3978574,-0.16597
60.164181,-0.1694694,-0.05787292,-0.4906439,-0.3699477,-0.66408,0.1639237,-0.9450814,-0.456719,-0.1210551,-0.2650561,0.9630766,-1.419689,-0.1671392
60.230808,-0.4177395,-0.5920762,-0.3509496,-0.3401784,0.05775363,0.1393209,-0.4126995,0.1125288,0.05440032,-1.003484,-0.2279005,0.5319565,-0.5128857
60.297435,-0.2693384,-0.1542679,-0.3444451,-0.2686234,-0.4816332,-0.07233149,-0.01791656,-0.5503328,0.04484262,0.8462104,0.3699995,-0.8233714,-0.4120936
60.364062,-0.4152595,0.3133051,-0.1044922,0.3781864,0.06091318,0.6011901,-0.9371017,-0.0611487,0.3876853,-0.886812,-0.7398732,0.3257565,-0.4714861
60.430689,-0.3618436,-0.3953687,-0.4185539,-0.2486637,-0.08293792,0.2838274,-1.094722,-0.2640124,0.1288933,0.8612089,0.2683258,-0.08838262,-0.3870578
60.497316,-0.5087132,-0.452431,-0.4470681,-0.01044026,0.06716298,0.4448777,0.1032787,-0.1744765,0.3471391,0.2438018,0.2805722,0.5047056,-0.2727619
60.563943,-0.05614775,-0.3509595,-0.5628077,-0.01956084,-0.7435374,1.716341,-0.5510697,0.8090078,0.5166559,-0.6272106,0.2570438,0.665532,-0.3785066
60.63057,0.5177302,-0.6009035,-0.4583924,0.2552363,-0.08884317,0.4742336,0.04301535,0.2876126,-0.0951895,0.6642126,0.5539421,-0.2865742,-0.1940697
60.697197,-0.2002413,0.2003078,-0.2523215,0.03039788,-0.1340057,0.1986753,-0.2030815,0.008296626,0.1081742,-1.066704,1.346071,1.078806,-0.9751427
60.763824,-0.06073772,-0.1732848,-0.3486069,0.2516006,-0.007932968,0.7796999,0.1878571,0.5996043,-0.1391735,-0.3061981,-0.1190363,0.1094842,-0.2841052
60.830451,-0.1445482,-0.5780774,-0.3684947,-0.1267338,-0.6687702,-0.1310493,-0.7638046,-0.02525975,0.2662832,0.149317,1.289107,0.09903531,-0.4693064
60.897078,-0.1407718,-0.3264246,-0.3850584,-0.04070068,0.2426808,0.544355,-0.4993871,0.1303935,-0.06715221,-0.6283501,-0.5072832,-0.345757,-0.1766708
60.963705,-0.3590755,-0.2356474,-0.1869144,-0.0513935,0.421093,0.751556,-0.321027,0.9107041,0.1060277,-0.3244149,0.3808054,1.128524,0.1077435
61.030332,-0.03779184,-0.3643561,-0.4672132,-0.04672777,-0.2010591,1.044328,0.3316669,0.4070736,0.1085217,0.5834386,0.01142052,0.6261369,-0.5355588
61.096959,-0.4805585,-0.2695434,-0.3666554,-0.5323445,-0.9372094,0.2536161,-0.942909,-0.03837943,0.07853185,-0.03892517,0.1152407,0.3101576,-0.5104959
61.163586,-0.1921442,-0.4953159,-0.2765001,-0.2277416,0.4816538,1.164109,-0.2889242,0.9663707,0.1965459,-0.833716,0.2826019,0.3839849,0.472601
61.230213,-0.5038283,-0.668354,-0.2386162,-0.2734988,-0.07724302,-0.07647315,0.006263135,0.4534183,-0.1361854,0.4517399,1.020943,-0.37862,0.111151
61.29684,-0.4433357,0.07952571,-0.2090292,-0.3281679,-0.7982593,0.1563601,0.9135939,-0.1294992,-0.2123618,0.450259,0.1322007,-0.06119815,-0.4580912
61.363467,-0.3855527,0.1104969,-0.1058743,0.101767,-0.4961576,0.477312,0.3330879,0.6880673,-0.3760544,-0.844093,-1.034163,-0.6642724,0.1171776
61.430094,-0.415984,-0.4135534,-0.08972099,-0.6822836,0.5714372,0.1916493,1.059988,0.1453415,0.3308082,0.2417924,-0.7632653,-1.054666,-0.6864441
61.496721,-0.6722222,0.1487456,0.001708616,-0.6056435,-0.0804662,-0.339158,-1.303335,-0.2453848,0.1080567,0.03811801,1.2812,1.040911,0.2388538
61.563348,-0.1679611,0.403023,-0.1119499,-0.02935426,-0.1718014,-0.3702884,-0.4384345,-0.295967,-0.2101551,-1.373972,2.00522,0.9537656,0.2374693
61.629975,-0.3817191,0.2760578,-0.09814166,-0.4870973,0.6136686,0.1511047,-0.6974653,0.008441353,-0.3708258,-0.1935085,1.146356,-0.1182349,-0.2972338
61.696602,-0.323392,0.1531464,-0.1133828,0.03765678,-0.7368832,-0.3932617,-0.9869805,-0.2720362,0.1052934,0.6672302,-0.6482481,0.04300205,0.007920971
61.763229,-0.09053844,0.738497,0.07976148,-0.1749525,-0.5562972,0.4434696,1.76749,-0.229505,-0.05737465,0.03352002,0.782282,0.1322822,0.37309
61.829856,-0.448025,0.09348408,-0.2062615,0.2781696,-0.04727841,0.7982634,-0.1898709,0.2428854,-0.3381355,-0.04793812,0.4629496,0.1272766,0.1991848
61.896483,-0.05041343,0.1963884,-0.1367802,-0.4497445,-0.08792825,-0.5440308,-0.3328085,0.1172782,0.1107713,1.150088,-0.6836134,-0.1554198,0.4196168
61.96311,0.3166208,-0.04738964,-0.1108332,0.3261242,-0.111197,-0.4816799,-0.6592473,-0.2557188,-0.09804916,0.7749038,0.2390585,-1.098027,0.8442616
62.029737,-0.03796627,0.08930647,-6.254265e-05,-0.43717,-0.2141256,1.388899,-0.2784308,0.5112356,-0.101005,-1.18407,1.404473,2.247466,0.8127679
62.096364,-0.5059835,-0.6892177,-0.124789,-0.2199021,-0.866458,0.5104021,0.1567297,-0.4392335,0.07828973,0.6872818,-0.6852835,-0.649124,0.3312419
62.162991,-0.02856933,0.03679609,-0.1508428,0.5253321,0.1183402,0.8947683,0.5331308,-0.1227027,0.04052565,-0.6867248,2.186359,0.4490061,0.8202109
62.229618,-0.2504912,0.1723298,-6.714254e-05,-0.13237,1.053974,0.9859885,1.054887,0.2888968,-0.3871396,-1.117193,0.7741557,0.801282,0.4390942
