Frame,C009,C025,C013,C005,C029,C004,C045,C024,C008,C015,C003,C039,C019,C023,C035,C018,C038,C002,C014,C001,C017,C040,C037,C021,C036,C016,C000,C031,C027,C007,C011,C010,C006,C026,C030
4.064308,-0.4259588,1.209857,-1.655287,2.831244,-0.05830133,-2.290138,-0.09822694,-1.250434,-0.4923209,0.2006762,-0.244571,-0.1170698,0.943656,0.1856754,0.5604683,-0.3959825,-1.256243,-0.02450315,0.4677891,-0.4752758,-2.333465,-0.6993127,-0.2639672,-0.6966379,1.129316,0.566157,0.2869405,0.2773501,-0.3206438,-1.015876,-0.7676593,0.3650647,-0.2953633,-1.932941,-0.8675786
4.130936,-0.3756599,-0.1165029,-2.040414,3.575123,-0.1708153,-1.461561,-0.06327996,-1.203684,0.8018104,0.1096813,-0.5583866,0.5853202,-0.8424318,-1.189646,-0.4609304,-0.2907337,-3.220914,0.3484868,0.3627928,-0.9718205,-1.286851,-1.26332,-1.062431,-0.3511015,-0.2100098,-0.5624909,-0.2156233,1.167756,0.1531565,0.3301952,-1.071919,-0.7825236,-1.033525,-0.2907543,-1.013084
4.197564,-0.8971259,-1.029146,-2.084255,4.912822,-0.6950911,-1.303346,0.1052346,-0.5026363,0.4696644,0.1093563,-0.06477554,0.1326686,0.3315764,-0.7429171,0.147672,-1.328344,-2.754472,0.3090509,1.315907,-0.9775283,-1.98104,-0.8468996,-1.309771,0.314103,0.5724188,0.3520561,1.32799,-2.647449,-0.2720839,0.1039197,-0.7829331,-0.104349,-2.27766,-1.523135,0.3961848
4.264192,-0.164072,0.2246605,-2.064218,4.825959,0.1624046,-3.051455,0.01390223,0.4970218,0.8658143,0.2118751,0.4426831,-0.1499628,0.8954301,-1.315322,0.0966241,-0.7783896,-2.32732,1.215686,1.22437,-0.8833064,-1.386902,-0.7172329,-1.259745,-1.352061,2.579836,1.183135,0.08120821,-1.381572,-0.5386987,-0.01947242,0.01161859,0.2494264,-0.9957128,-0.1705216,0.9725289
4.33082,-0.383587,-0.1375277,-0.5348852,5.734567,-1.386128,-2.456105,0.2018411,0.4512722,-0.2142407,0.02667444,0.2847258,-0.4379098,-1.881053,-0.9453031,0.6864393,0.9857231,-2.858628,-0.4690552,2.246041,-1.042179,-0.9796441,-0.6208121,0.16464,-1.235322,0.6290849,0.581122,0.3245532,-1.031991,-0.4502547,0.3117679,-0.4025513,-0.07763707,-1.14032,-1.210899,1.250341
4.397448,-0.4227323,0.2293721,-1.763947,5.014722,0.2200017,-1.633353,0.03568484,-0.3422217,-0.1846815,0.2160242,0.02765678,0.2387068,-0.3766641,-0.3944321,1.162997,0.3482576,-1.62707,0.4714402,0.9615668,-0.7702567,-0.1306151,-0.6908748,-0.647705,-0.2322893,0.4583498,0.3729927,0.8341089,-0.5946804,-0.08118477,-0.2361626,-0.7831393,0.07184689,-1.397926,-0.8113242,1.115075
4.464076,-1.111489,1.755492,-1.770389,5.167155,-0.8661717,-0.8972526,0.1080621,0.348133,-0.4679069,0.2264386,0.3367485,0.4465926,0.5068329,-0.2492298,0.8305387,0.163472,-1.885562,-0.5766038,0.5570107,-0.9425853,-0.7002698,-0.3539234,-1.229135,-0.7332296,0.5191354,1.49555,0.3265035,-1.370697,-0.6812103,0.3198957,-1.160472,0.05744395,-0.7451935,-1.530622,1.750318
4.530704,-1.085979,0.2154343,-1.849195,4.346841,-0.5723608,2.279603,-0.1140217,1.544922,-0.349342,-0.1739518,-0.1244335,0.6971877,-0.4988694,-0.3438874,0.2390645,0.322645,-0.9737808,0.1384649,1.707377,-0.5784287,-0.4900399,-0.160015,-0.3267025,-0.8437421,-0.7125621,0.5933652,0.6487348,-1.293617,-0.2963075,-0.3167433,-0.9249849,-0.479328,-0.6766,-1.48139,0.01146962
4.597332,-0.9505404,-1.232944,-0.5765861,4.329245,-1.326453,5.221668,0.01264454,2.06185,1.14397,-0.2640749,0.3725095,0.5375041,-1.02155,0.1976397,0.3103589,-0.596234,-0.8880129,0.5649779,1.51768,-0.5496241,-0.4827063,-0.4549682,-0.9398816,-1.267333,1.550279,1.361354,-0.4689809,-1.830695,-0.2917678,0.4975243,-1.308663,-0.3808921,-1.608134,-1.420967,0.6272716
4.66396,-1.657198,0.8759386,-0.6126864,3.806131,-0.6037995,7.205163,0.2895164,-0.6118787,1.605408,-0.179359,-0.1134802,0.4924861,-1.616183,0.1771201,0.1900384,0.1394844,-0.05592922,1.223028,0.4563337,-0.6736344,-1.055787,-0.1723728,-1.896305,0.101588,-0.06809042,0.3580733,0.7212524,1.157631,0.3339817,0.1890067,-1.298317,0.5933071,0.8938235,-1.794832,0.3612384
4.730588,-0.7808399,0.7909111,-0.3088774,3.00784,0.08601881,6.574923,-0.07891588,-0.7094352,0.6637474,-0.2256306,-0.4615006,0.4638317,-0.6301727,-0.2887528,-0.4505063,0.6127101,0.2057973,0.3320327,0.6289576,-0.7287303,-1.732339,-0.3902345,-1.332582,-1.720342,0.7550001,0.634863,-0.4881139,-0.926434,-0.06290063,-0.02848638,-1.0259,-0.4512757,-0.4403235,-1.004028,0.4009815
4.797216,-0.6235952,-0.8522749,-0.5730226,3.415018,-0.09943858,6.44395,0.04299771,-0.1466923,-0.0479097,-0.1137255,-0.3519704,0.4580225,1.973269,-0.1925157,-0.2786394,-0.6751322,-0.9005697,1.42132,1.28139,-0.7517061,0.116173,-0.3531113,-0.6977967,-0.5688656,1.574913,0.8136827,-0.0674642,-0.6913144,0.00820457,0.9599547,-0.362006,-0.1147202,-0.3031466,-0.8795468,0.6017235
4.863844,-1.253804,-0.07925668,-0.5515902,3.521981,-0.4231076,6.346215,0.3217777,0.374535,1.893348,-0.1136948,0.5358444,0.9317555,-0.1014216,-0.8783599,-0.151483,-0.5962338,-1.946652,0.5224425,3.867669,-0.807499,0.6020449,-0.1314609,-0.2014376,0.06346526,1.095723,-0.7160424,-0.5302522,-1.751762,-0.02849754,1.647385,-1.432117,0.1693382,0.4313543,-3.253058,0.2464321
4.930472,-0.5003008,0.5299796,-1.001809,3.034892,-0.5459496,5.515265,0.1305054,-0.2849378,0.3420623,0.167843,-0.1936067,0.3729016,0.6141373,-0.6000394,-0.08858727,-0.8588368,-1.427524,0.1928231,0.8260381,-0.8231658,0.6869285,-0.6356298,-0.2143417,-0.6489666,0.9049058,0.5298931,0.2818913,-0.940298,-0.4386851,0.984413,-1.574513,-0.1814818,-1.461246,-2.401594,0.2302246
4.9971,-1.35427,0.01437852,-0.2709596,2.743928,-0.6607477,4.412829,0.1780278,0.162126,0.04818893,0.1768955,0.3104112,0.8108976,-2.120856,-0.3279748,-0.2879759,-0.7192032,-1.654118,0.3053724,1.065144,-0.7504182,0.4564907,-0.4199948,-1.313972,-0.524981,0.1579294,-0.3838908,-0.6536818,-1.150688,-0.6323263,1.188748,-3.218083,0.4378277,-1.132749,-1.060849,-0.06032339
5.063728,-0.6696927,0.656837,-0.9579303,2.24535,-0.6222603,2.96638,0.116563,-0.8491042,0.4485628,-0.318143,-0.09992636,0.8441368,-1.167526,-0.4673989,-1.109575,0.8818193,-0.6962944,-0.5244453,0.7140827,-0.9474275,0.3967622,-1.030405,-1.145701,-1.805377,1.954862,0.414456,0.8511457,-1.096806,-0.143657,0.6833985,-1.883817,-0.1125157,-1.036784,-1.610722,-0.07246316
5.130356,-1.369193,0.1515717,-0.7710471,1.981927,-1.536687,2.46547,0.2586145,0.2628965,0.4828294,0.08237626,0.07784002,0.5254066,-0.04655428,-0.4782977,-1.054053,0.635449,-1.874723,-0.5458624,-0.1224936,-0.8566976,-0.2154492,-0.72092,-0.4542733,0.1624876,0.3298982,-0.455716,0.9428141,-0.6715632,-0.364316,0.5959774,-1.489681,-0.3153571,-1.003609,-0.1583384,-0.01808899
5.196984,-1.605411,1.601535,-0.3285073,1.765254,-0.9371018,1.197703,0.2421237,0.3138415,-0.08592915,-0.1168058,0.5834975,1.44749,-2.445001,-0.8453135,-1.227018,0.2006079,-3.296253,-1.197362,1.523145,-1.081313,1.237584,-0.9136208,0.8245219,-0.8305013,-0.8613737,-0.2114246,0.3095621,-0.8962407,-0.1802679,1.545043,-2.603023,-0.0596744,0.1017596,-2.217143,1.135608
5.263612,-1.232471,0.6770464,-2.539116,2.16589,-0.07950316,3.236792,0.2730263,-0.2610223,1.553733,0.01577438,0.3138592,0.4612334,1.569927,-0.08936336,-1.447301,1.369038,-3.14937,0.2400385,0.8380579,-0.799907,-0.9509544,-0.584508,0.6838284,0.137179,0.2856441,0.8894664,0.6371702,0.05254674,-0.1609908,0.9346873,-2.247826,-0.0876465,-1.420404,-1.860145,0.2345789
5.33024,-1.177637,-0.6702189,-0.1248647,2.404374,-1.182971,1.716019,0.2335881,0.2911284,0.1293712,-0.1472562,0.4700545,1.049653,0.2540234,-0.9295896,-1.460982,-0.1729832,-2.914733,0.5909138,-0.1830525,-0.9565204,-0.02429923,-0.7815743,0.3515576,-0.579468,-0.6778671,-0.6926617,0.1861686,0.01054393,0.04913262,1.289339,-1.532596,0.1666769,-0.2181862,-1.103602,-0.2822865
5.396868,-1.431843,-0.01298422,-1.546704,1.86806,-0.6856427,1.79149,0.009638957,0.05403012,-0.5898029,-0.1913843,-0.1183532,0.4649795,-0.1224935,-0.03349952,-0.3425852,0.4241874,-1.614937,0.2445337,0.1996701,-0.7042555,-0.1038173,-0.4764487,0.9953613,-1.00652,0.3226486,0.7235693,0.172924,1.368766,-0.1129116,1.312417,-1.131251,-0.1080278,1.234147,-0.09632009,-0.1831486
5.463496,-0.5205622,0.8744352,-2.09275,2.342295,-1.41244,2.167447,-0.02448966,2.18183,0.9131024,-0.4539178,-0.4124143,-0.02896939,0.7598701,0.49863,-0.5666367,0.05938911,-1.716502,0.5474135,1.140383,-0.9056875,0.3372471,-0.721027,-0.3844076,-0.1042524,0.563448,0.484625,-0.4815656,1.047,0.4134549,1.173085,-0.7514904,-1.254848,-0.6466634,-1.457141,0.7274659
5.530124,-1.205687,0.6513821,-0.9481155,2.350606,-0.2823517,1.255064,0.08490114,0.4857898,-0.1826111,-0.3058664,-0.1797365,0.7427875,0.6589015,0.6872422,-0.4436944,0.2812319,-0.6162503,0.07565676,0.02052215,-0.7168345,-0.4804627,-0.631146,-1.442838,0.4274712,-0.4552796,0.8238218,-0.04775395,-0.2033817,-0.01415673,-0.4708768,-2.162589,0.4190084,-0.5108991,-1.489188,0.2025044
5.596752,-0.6652916,0.1010116,-1.052468,2.292222,-0.1030389,0.8262747,-0.1076875,-1.602071,1.718386,-0.08563187,-0.2928312,0.4226529,-0.2910272,-0.01579977,-0.8352209,-0.1127745,-0.431307,0.1953535,0.632804,-0.6061304,0.6950498,-0.9744276,0.4564527,-0.7416835,0.9671977,-0.1992695,-0.6907694,-0.5564727,0.2893067,0.6448969,-0.6099252,0.2655105,-0.08818866,-0.7102479,-0.2992921
5.66338,-0.7518913,0.02533446,-1.451264,1.575611,-0.6074793,1.768094,0.1260668,-0.7625769,0.7761325,-0.5672676,0.1276243,-0.002697438,0.2198882,0.3804952,-0.6088883,-0.04287133,-2.398554,-0.6300297,1.088638,-0.7508655,-0.7355253,-0.7525988,-0.7886448,0.9225346,-1.031931,0.9771728,-0.1174105,-0.1994416,0.3875891,0.7500594,-1.373093,0.2521357,-0.4260781,-0.6700155,0.509371
5.730008,-0.692212,1.165112,-1.499999,1.447304,0.2585255,0.09804177,-0.03512453,0.006492728,-0.1594032,-0.4393259,-0.4130297,0.603833,1.354305,0.4594992,-0.9322871,0.3077173,0.02382589,-0.7382131,0.3649723,-0.6445299,-2.031887,-0.8363362,0.1639216,1.334445,-1.087979,-0.847123,0.1858932,-0.2392573,0.4154421,-1.10588,-1.470826,-0.3612511,-0.7064384,-0.4576919,0.365355
5.796636,-0.3342985,-0.9039231,-2.644302,1.150525,-0.5452577,1.847467,-0.1201694,-0.04922736,-1.690884,-0.4563276,-0.4735985,0.6798375,0.2290539,0.01541261,-0.3775185,1.143226,-0.3995215,-0.2399545,0.7951487,-0.6625414,0.4445788,-0.976547,0.8460863,-0.1905507,-0.6692297,-0.1510552,0.07352453,-2.334258,0.3047082,-0.01523631,-0.8947739,-1.100557,-1.309437,-0.5899594,-0.08312373
5.863264,-0.8810512,-0.116415,-2.322112,0.9114249,-0.2221471,0.8981368,0.005017364,-0.6987477,0.1124515,-0.5327742,-0.001046313,0.5696701,-1.023257,0.09569266,0.4842526,0.2594481,-0.7216837,0.1261106,0.9391562,-0.6339062,0.2227022,-0.3546275,-0.2242276,-0.1049911,-1.626379,0.5167168,-0.498785,0.1126586,0.1929314,-0.1497806,-1.400942,-0.3501675,-0.4424561,-1.258949,0.02044533
5.929892,-0.817596,-1.04824,-1.790855,1.555619,-0.4035954,1.506123,0.06406977,-0.3670163,-0.2758591,-0.5807051,0.0176881,1.032523,-1.734887,0.6637492,1.964037,-0.4687697,0.833322,0.3181528,0.6817104,-0.3431182,-1.116608,-0.4500239,0.8750188,1.511031,-1.456239,0.3539332,0.1587581,0.6310842,0.394397,-0.2756055,-1.220956,0.2611696,-0.4072625,-1.715147,-0.4854357
5.99652,-1.292253,1.679719,-1.347761,0.3598684,-0.4000896,0.5510684,-0.1540372,-0.5705267,1.245715,-0.1395078,-0.4098062,1.555347,-1.110736,0.5474802,2.692921,-0.2105509,-0.7633531,0.9446326,-0.1944271,-0.4854077,0.5785709,-0.4865366,0.5544365,-0.08874632,-1.85066,0.06041035,-0.0989536,1.24097,-0.1209899,0.7683908,-1.516466,-0.08659936,1.901301,-0.332656,-0.5195984
6.063148,0.5843248,0.8050811,-2.037724,0.4665352,0.5717273,-0.1398945,0.2335923,-0.01176482,1.687509,-0.1541111,0.3640601,0.3743378,-0.6188546,-0.515933,4.189559,-1.965744,-1.167204,-0.370233,-0.6072144,-0.4428808,0.6060817,-0.9865349,1.37236,0.5404624,0.409295,-1.171829,-0.5838327,1.438043,0.1669218,1.209351,-1.379964,-1.044866,-1.267691,-0.8001281,-0.639361
6.129776,-0.9255599,0.9098581,-2.324487,0.4773616,-0.5563452,0.4342499,0.09526571,-0.9310246,0.5742352,-0.1669109,-0.2773258,0.6402219,0.3510298,-0.1997964,3.328214,0.1949069,-0.5378219,-0.1801095,-1.891101,-0.5361282,1.944025,-0.6760602,1.815486,0.4902363,0.6151903,0.06460978,0.7636549,0.03253588,0.07384764,0.3990131,-1.61053,-0.4902743,0.7714522,-1.756103,-0.5284114
6.196404,-0.2784495,0.4826469,-1.778367,0.8813008,-0.2523753,-0.2338942,0.1460792,-0.3117732,1.790707,-0.6759979,-0.2736424,0.7759622,0.7708813,0.270631,2.825805,0.008349945,0.7401597,-0.3345063,-0.6940479,-0.6502657,1.742929,-0.3368915,0.6657006,0.7717929,-0.1816025,0.09270884,-0.1498553,-0.7832801,0.1012088,-0.1490425,-0.9754717,-0.1253373,-0.4993196,-1.705792,-0.33397
6.263032,0.1685348,1.332416,-2.551136,0.6768054,-0.4415916,-1.062416,0.04202247,-0.2302328,-0.4553329,-0.2795157,-0.3234002,0.08901905,0.9951267,-0.01197771,2.573511,-0.5655695,-0.4565492,0.8794293,-0.5670453,-0.9867069,1.835553,-0.3249629,1.823432,-0.05874993,-0.689629,-0.0686079,0.5773097,1.848837,-0.1082272,0.7780051,-0.5461817,0.1317347,0.6650401,-1.674219,0.4663156
6.32966,-0.4162067,-0.9183982,-1.879067,0.8166454,-0.127289,-0.1522463,0.03502687,-0.3568583,0.1475709,-0.3746336,0.1838633,-0.07961094,-1.370422,-0.09960134,1.694221,-1.170959,1.318822,-0.9782574,0.02469532,-0.9134429,2.590937,-0.3534985,0.1243272,0.5476029,0.7874373,0.1808894,-0.8452435,0.2011546,0.6687822,0.5457574,1.528841,-0.8420532,-1.249988,-0.7596437,-0.5724136
6.396288,-0.2961034,0.7359331,-2.824148,0.2743702,0.7068022,4.017764,-0.03892955,0.4738572,-0.6351923,-0.7371278,-0.3693932,0.8182368,1.075109,0.5212401,1.825063,0.05244991,0.2374438,0.09679865,0.668807,-0.6703279,0.5267745,-0.2020411,-0.1317084,-0.749169,-0.8792492,0.1711006,0.2918556,-1.327328,0.3777496,-0.1616698,1.2081,-0.9022878,-0.1625651,-0.3451305,0.3190739
6.462916,-0.07664173,0.3065548,-2.240476,0.06417979,-0.2712348,5.995047,0.0510949,-0.4537628,-0.1272794,-0.3521066,-0.06499469,-0.3516002,0.4570282,0.5172259,1.641337,0.4958373,-0.5664665,-0.1916895,-0.5807329,-0.5851997,0.1285898,-0.45511,0.4660756,-0.9627067,-0.7038037,0.1619873,-0.4355483,-0.3720559,-0.07788999,-0.03758678,0.4631071,-0.4827926,-0.0001890447,-0.5539829,-0.2395643
6.529544,-0.4297476,0.642316,-2.544722,0.4934334,-0.1874234,6.173203,0.1011358,-0.5174176,0.3966195,-0.2708347,-0.2776427,0.125327,0.3110104,-0.1370509,1.235295,-0.52468,-0.8638345,0.9607784,-0.2161582,-0.3018611,0.8468915,-0.189373,-0.1525864,-0.7343374,1.543183,0.2723905,0.6138213,-0.3006524,-0.122629,0.4177261,0.4951784,-0.258125,1.727236,-1.385813,-0.4551225
6.596172,-0.1348515,-0.09972644,-2.890704,0.2709295,0.444538,6.703852,0.01921523,-0.04157678,0.7124368,-0.2506214,-0.5452383,-0.01275603,0.7417082,-0.1382789,1.699167,0.5058218,-0.9953302,0.7037126,-0.1608122,-0.3768078,0.0142413,0.2495425,-1.643958,-0.349267,1.466485,0.6843313,-0.09104687,-0.1533598,-0.528698,0.469344,0.612334,-0.3738336,1.034932,-0.8132644,-0.4975511
6.6628,0.01719111,0.5187902,-3.04379,0.3640979,0.6526124,5.782476,0.05209792,1.028806,0.6625233,-0.2938822,-0.4317502,0.7490605,-0.2183741,0.3686919,2.876189,-0.4231038,-0.3410466,0.1105103,-0.5095242,-0.5444323,0.6354766,0.3474978,-0.223222,-0.8754134,-0.4379141,0.4326166,-0.2136411,-0.5757775,-0.01310734,-0.4675353,0.1562075,-0.8421239,0.601853,-1.349758,-0.7801124
6.729428,-0.07450909,1.11175,-1.893402,0.5542749,0.601999,4.047709,0.07561582,1.012146,-0.6964638,-0.04203518,-0.3679142,0.4819371,1.400908,0.08309173,2.657202,-1.004274,-2.70149,0.3542952,-0.4529571,-0.4880823,0.9292604,0.1467161,-1.186743,-0.9562966,0.193319,-0.3781522,-0.08006364,-0.04741813,-0.3206594,-0.2435253,0.0950919,-0.7763613,0.4839602,0.07994759,-0.4793706
6.796056,0.1439265,1.248565,-2.074119,0.66654,0.4313404,3.437266,0.1473887,0.7937889,0.6981472,0.1997773,-0.08966895,0.5690897,1.302526,0.1125255,2.838771,-1.067813,-2.367123,-0.11244,-1.137637,-0.8568296,0.6648079,0.008143364,-0.05603998,0.688172,0.5253127,0.05701487,1.001562,0.04602623,-0.5313855,-0.04444499,0.1861233,-0.5751151,-0.06672233,-2.780956,0.3915301
6.862684,-0.3978978,-0.1617945,-2.171608,1.230803,0.1294663,3.164504,0.1941847,-0.2952,0.5796428,0.006866092,-0.262374,-0.002485129,0.4494546,-0.6455103,3.01424,0.1207196,-1.835068,0.1618762,-1.037311,-0.943202,0.9938927,0.007597088,-0.6924321,-1.016274,0.3936908,-0.2059792,-0.5313389,-2.042729,-0.1047041,0.7805384,-0.1226892,-0.11974,-1.02748,-0.8704067,-0.1897388
6.929312,-0.009326287,-0.3498335,-3.235353,0.06972642,0.02101973,2.38445,0.01485994,1.017324,0.8429539,-0.2761124,0.1418836,-0.8297371,2.968816,-0.1745322,2.293662,-0.2071667,-1.027321,-0.1516159,-0.6583139,-0.6646534,0.4502171,-0.1305309,0.3179152,-1.354167,0.28246,0.07344662,-0.54601,-0.7942303,-0.06871576,0.3433746,0.3753037,-1.00913,-0.5835704,-1.435631,-0.1434039
6.99594,0.01267023,-0.6226849,-3.507203,-0.2750267,0.6802116,2.610936,-0.2872536,-0.192314,1.660764,-0.04716291,-0.2692955,-0.3188781,3.105369,0.3074316,1.890344,0.4023742,-0.7999561,-0.04475302,-0.2508617,-0.7116706,1.178505,-0.3652001,-0.6082679,-2.134699,-0.315495,-0.08040669,-0.2858198,-0.7661166,-0.1765526,0.3479868,0.117004,-1.739822,0.4622177,-0.7219962,-1.188036
7.062568,0.01873112,-0.1579344,-2.722823,-0.4773748,0.6586333,1.371789,-0.1581463,0.07993127,0.2613423,0.05914956,-0.05279768,-0.7649562,2.674108,-0.5820596,1.765157,0.379152,-0.7557649,-1.176402,-0.5785416,-0.7187171,0.778041,-0.1270604,-1.556939,-0.04331045,-0.2419955,0.9517462,0.6184953,-0.1353302,-0.1876938,0.5545874,-0.4115147,-0.9194404,0.2872758,-1.138414,-0.6217362
7.129196,-1.319117,-1.06935,-2.11591,-0.1451948,-0.3719328,1.47703,-0.08007016,-0.6664282,-0.2345088,-0.5553119,-0.6999922,-0.7814353,3.691731,0.3990125,2.06498,0.4303837,-1.606269,0.5341145,-1.073284,-0.8128003,0.4834656,0.01366694,-1.157226,-0.462909,-0.3328738,0.6647249,0.537343,-0.948184,-0.5702578,-0.06768487,-0.3257333,-0.6450869,0.205373,-1.937196,-0.1538931
7.195824,-1.118216,-0.701102,-1.835114,0.1925042,0.01938171,0.7594514,-0.07853375,-0.0884862,-0.5326487,-0.3006562,-0.04757369,-1.214467,2.903874,0.3035187,1.811266,0.1579052,-0.1420035,-0.1116457,-0.7327454,-0.8122659,1.567707,-0.2146102,-0.5622909,-0.806507,-0.327558,0.8070989,0.2918277,-1.086248,-0.328194,-0.3969583,0.18702,-0.3433622,0.6220045,-1.646382,-0.5767493
7.262452,0.2411281,-0.5765058,-2.69418,-0.2484693,-0.6602809,1.375197,-0.04407136,0.1029417,0.03807983,-0.2202852,-0.5438625,-1.312646,1.552696,0.08981041,1.486354,-1.113041,-1.828622,-0.8916572,-0.5910685,-0.3337099,0.762835,-0.3428868,-0.8149887,-0.8697414,-1.08314,0.9972047,0.465559,-0.598941,-0.5764919,0.1598534,-0.1379408,-0.6130765,-2.544944,-1.539877,-0.4018352
7.32908,-0.0636289,0.8857141,-3.844131,-0.6619838,-0.5024388,0.9592221,-0.05940366,0.5034505,0.1136775,-0.1469319,-0.3759029,-1.152811,1.643126,-0.06652917,0.9860694,-2.814863,-2.933383,-0.5925046,-0.9395432,0.977558,0.4411922,-0.04042913,0.5960848,-0.6718392,-1.349179,-0.005244403,0.7181166,-1.009907,-0.2690379,-0.09036265,-0.6604609,-1.403209,-0.6518234,-1.044258,-1.554232
7.395708,0.4368683,-0.6398836,-2.585265,0.1267952,0.6111935,0.02969185,0.06056406,0.8368624,2.308321,-0.3582044,-0.5247522,-1.900856,1.627382,0.8617987,0.6269811,-1.57478,-2.828444,-1.021177,0.04754251,2.284292,-1.551128,-0.5522739,1.291641,-0.2566434,-0.3101758,0.2203179,0.5424531,-0.8823115,-0.6262431,0.1289704,-0.1196496,-0.3587902,-1.337714,-1.951824,-0.6668314
7.462336,0.0140613,-0.02416576,-1.690888,-0.02061947,-0.8790793,-0.02360821,-0.1194713,0.4468383,1.793245,-0.4145562,-0.2855978,-2.468627,2.059985,0.4320135,0.3785393,-2.046844,-1.266556,-0.5491736,-0.1408115,3.692877,-0.6024972,-0.4140564,-0.3112249,-1.345234,-0.2626032,-0.002528394,0.2190761,-2.7351,-0.9534171,0.7475658,-0.9821929,-0.6063771,-1.113324,-1.770442,-1.299819
7.528964,0.7599218,0.6746217,-1.468497,0.1425504,-0.2964868,-1.207434,-0.166639,2.728907,1.291489,-0.1078604,-0.6679724,-2.090889,3.847889,0.3926063,0.5709016,-2.316909,-2.008176,0.2200605,-1.056412,4.767214,-0.8887544,-0.3521866,-0.5517958,-0.6613105,0.1628793,0.05627584,0.3777051,-2.054296,-1.053253,0.07632413,-1.564749,-0.876837,-2.426276,-1.140336,-0.7243508
7.595592,-0.08147576,-0.9164081,-1.210478,0.1896462,-0.3591376,-0.7433747,-0.2297793,1.477702,-0.2219394,-0.3615358,-0.2396848,-0.8629298,4.141075,0.5036948,0.5804579,-1.262638,0.6399262,-0.5669264,-0.06253166,6.237141,-1.408963,-0.3711624,-0.8203444,-2.122534,-1.483492,0.3763047,0.353441,-2.019928,-0.9847416,-0.2766024,-1.836389,-0.3142807,-1.094972,-1.646721,-0.8217173
7.66222,0.4927581,-0.6638828,-1.208758,0.3333959,-0.4882448,-0.813061,-0.178168,2.122747,1.522164,0.01853212,-0.2794292,-1.292363,2.123904,0.2252916,-0.3428805,-2.112683,-1.722483,-0.6435412,-0.1656641,6.435491,0.1461137,-0.4453652,0.1406042,-0.8270956,-0.853638,-0.1936311,1.059771,-0.01818513,-1.018834,-0.008822656,-1.689733,-1.530979,-2.362989,-0.6615139,-0.4188363
7.728848,0.104545,-0.9066885,-0.2502047,-0.5251495,0.2976989,-1.365074,-0.1202597,1.507793,0.5199872,0.08506496,0.2162122,-1.587163,3.112416,0.6513814,-0.148032,-0.3186654,-0.6961771,0.2982105,-0.7536038,5.977904,0.6866279,-0.6792566,-0.2577522,-1.206154,-0.4289859,-0.698058,0.8588139,-0.6080551,-0.7944588,-0.07216254,-0.7670103,-1.11657,-0.7407187,-1.199258,-0.4525124
7.795476,-0.02922674,-0.1714887,-1.286919,-0.02087062,-0.04319557,-1.011308,-0.2199767,1.585365,0.87491,0.1937295,-0.07807115,-1.470367,1.621036,0.9343569,-0.1949155,-2.004918,-1.500563,-0.6730131,1.044993,5.773175,0.4551694,-0.876065,-0.8792073,-1.279285,-0.9749296,-0.5766986,0.724462,-0.7691911,-0.6159929,1.065821,-0.2469453,-0.3674579,-0.7025115,-1.289187,-0.8381145
7.862104,-0.1604265,-0.3232953,-1.853046,-0.4557885,0.1227776,-1.969167,-0.3323728,1.314229,-0.3576647,0.2278803,-0.3143128,-0.5180116,1.519007,-0.06105044,-0.1856674,-1.764953,-1.014547,-0.340918,-0.07878674,5.137386,-0.08308442,-0.8739348,-0.9162923,-0.5800369,-0.69849,-0.09513406,1.258941,-1.778212,-0.6737443,0.154568,0.1194698,-1.364333,-1.39677,-1.642707,0.02560495
7.928732,0.08665064,-0.2792927,-1.1775,0.09570757,0.08523259,-1.234319,0.0148053,2.190071,0.414231,0.2580831,-0.2264218,-0.4505212,2.396665,0.9877787,0.5123074,-2.765491,-1.525815,-0.004226846,0.2540068,5.018763,0.8592831,-0.8814055,-0.6295691,-0.003512888,0.4940527,0.6019859,0.3718437,1.258937,-0.7267731,0.2644132,2.101496,-0.0340265,-1.5161,-1.583774,-0.7352075
7.99536,-0.3244913,-0.9641842,-1.459341,-0.1842169,0.1946847,-0.638404,-0.1755843,1.265393,-0.01381791,0.9012753,-0.3907195,-1.646721,3.084005,-0.1387403,0.003595329,-0.7578182,-0.9803166,0.001563594,-0.2997252,4.586236,0.5287933,-0.7071002,-0.6793938,0.08024583,-0.1979727,-0.3321205,1.223908,0.6599532,-0.6946386,0.09078848,4.380578,-1.475635,-2.339818,-1.551583,-1.18283
