Frame,C009,C013,C005,C004,C012,C008,C015,C003,C018,C002,C014,C001,C000,C007,C011,C010,C006
81.085059,-2.310615,-0.08080295,-0.6038353,1.192961,-0.1156582,-0.6918551,1.191515,-0.3699781,-1.4371,-0.2100369,0.9450058,-0.9610474,-0.2256718,-0.2917469,0.581436,0.7457033,-0.8605972
81.151686,-0.08837734,0.2621849,-0.7617857,0.8033774,-0.1235114,-0.9550699,0.578477,-0.6978483,0.4106896,-0.2705779,1.052569,1.082476,-0.09106161,0.7111959,0.04952567,0.4147225,-1.227446
81.218313,-0.3502789,0.2350633,-0.2306802,0.4389042,-0.7646209,-0.8022901,1.79394,-0.4200594,-0.935957,-0.4247302,1.364952,-0.6170531,-0.3279603,-0.29954,0.8163447,-0.1728393,-0.376371
81.28494,0.9222338,0.05284549,-0.5613664,0.5019856,-0.1667162,-1.357964,1.566973,-0.4929839,-2.587408,0.0720913,1.293788,-0.09195673,-0.4068258,-0.8846422,-0.1242315,0.3109485,0.4059459
81.351567,-2.184799,-0.0720737,-0.9720206,-0.6027723,-0.6001197,-0.5481986,1.271116,-0.2997513,-0.8630565,-0.6998493,0.9882514,-0.08380873,-0.3175858,-0.7181945,1.021525,0.2568416,0.1443503
81.418194,-0.2697653,-0.03088173,-0.2955166,0.2268178,-0.6086228,-0.1772187,0.7870435,-0.06742013,0.0128814,-0.4703996,0.5859126,1.297291,0.3750792,-0.1978679,0.1431169,0.2734546,-0.6591854
81.484821,-1.612484,0.007400974,-0.6754138,0.5593626,-0.760502,-0.2307342,0.80568,-0.817004,0.7814418,-0.3596158,0.1179449,0.465477,-0.05915543,-0.1686314,-0.0117088,0.4830541,-0.1385807
81.551448,0.4487464,-0.1088192,-0.3561045,-0.186436,-0.5460169,0.3659905,0.5740181,-0.5502053,-0.1608907,0.1102517,0.3614307,0.4445134,-0.02141139,0.01464632,0.2392895,0.3938485,0.1123423
81.618075,-0.1430521,0.2906209,-0.5332536,-0.05465999,-0.5587362,-0.3264412,0.380152,-0.3932948,-1.717149,-0.3221716,1.221254,0.4444749,0.02872641,-0.466454,-0.4027877,-0.2008212,-0.04202467
81.684702,-1.978263,0.007055811,-0.7523089,-0.9392856,-1.044354,-0.9916123,2.288845,-0.6354183,-1.167322,-0.1788802,0.7333077,0.3203538,0.319047,-1.18942,-0.6951312,0.8017582,0.1665238
81.751329,0.05843885,0.09881099,-0.4902903,0.0925718,-0.4845403,-0.4306422,-0.2696782,-0.1723066,-0.06472077,0.3052205,0.3454333,0.3899788,-0.5078703,-0.07709712,0.7800558,-0.3504354,0.9322819
81.817956,0.4949892,0.08221091,-0.3606835,-0.003262416,-0.5206949,-1.653609,0.3339638,-0.4135292,0.1474608,-0.4036445,0.9406846,-1.096955,0.2329993,-0.2671413,0.1551551,-0.09182774,0.3384787
81.884583,-0.6235939,0.1380494,-0.4021352,-0.58425,-0.3776711,-0.4373326,-2.105878,-0.02630311,-0.2879104,-0.1543312,2.220389,-0.2315612,0.3352082,-0.3822216,0.2834264,0.1925015,0.4710657
81.95121,-0.01280187,0.2739258,-0.41302,0.5824351,-0.6363981,-0.1973985,-0.3096397,-0.3756866,1.187608,-0.8920016,3.954268,-0.2368417,-0.1995978,0.3797015,-0.3874958,-0.293587,-1.37223
82.017837,-1.02957,0.2084024,-0.02886363,0.292327,-0.4544049,-0.6697099,0.8768383,-0.6903356,-0.3044787,0.1092266,4.925761,-0.09759497,-0.1012391,-0.4236618,-0.4508387,0.02366765,-0.1006541
82.084464,-0.4587272,0.7044612,-0.0005625153,0.179905,-0.6947692,-1.144774,0.09878304,-0.4688607,-0.4504852,0.2596415,3.367463,0.2057456,-0.1491956,-0.0910801,0.3246142,-0.5405186,-0.2524527
82.151091,-1.198871,0.2643831,-0.03539802,-0.3328284,-0.2038491,-0.1146814,-1.14499,-0.5116311,-0.6111034,0.2144992,3.984131,-1.038084,-0.1440759,0.2722211,0.3978848,-0.1762147,-0.1776599
82.217718,-0.05496142,0.266333,-0.4494147,1.206426,-0.4965967,-0.7392681,0.8940199,-0.3928801,-0.1584515,-0.03124465,3.916406,0.9497761,-0.145804,-0.2194086,0.3427385,0.03290747,-0.2456155
82.284345,-0.618625,0.0941892,-0.4159429,1.235218,-0.3757554,-0.5260717,1.254629,-0.7157386,0.3419409,0.3159063,4.75882,-0.02785105,0.3448573,-1.266125,0.4075409,-0.01623519,0.3293971
82.350972,-0.6385525,0.2317133,-0.4757951,-0.4910704,-0.5733315,-0.7475869,0.9856629,0.1033212,-1.371946,-0.2816856,3.90345,-0.9357963,-0.3909479,0.6794852,-0.1808637,0.2725461,1.594793
82.417599,-1.160557,-0.3220194,0.06489236,-0.6040247,-0.339372,-1.098533,0.8490094,-0.5077565,-0.449061,-0.1443928,4.172206,-0.319885,0.0273528,0.2359029,0.9456396,0.1646643,0.7146672
82.484226,0.2858621,-0.1882548,-0.2798339,0.3084203,0.1170541,-0.6126346,0.7767108,-0.2776324,0.5383585,-0.3414775,3.314275,0.2941708,-0.2827255,0.2994157,-0.334785,0.03966967,0.8293707
82.550853,-0.1825344,-0.07175083,-0.4217383,-0.1837987,-0.2798672,-0.09449066,0.1925798,-0.4152849,-0.4570138,-0.08329506,3.518052,-0.7544639,-0.02609244,-0.2382469,0.6463979,0.4637748,1.004812
82.61748,-0.4539569,0.1954016,-0.1388925,-0.2597156,-0.2060218,-1.246046,0.8199704,-0.6727546,0.03507251,0.5139625,3.159304,-0.4501577,-0.1820003,-0.1028172,-0.3617212,0.06361628,1.058157
82.684107,-0.7084312,0.1573133,-0.2734391,-0.3141675,-0.3035867,-0.746851,1.074875,-0.3280616,-0.4052786,-0.1436379,3.376519,0.06789027,0.04175492,-0.2331692,0.06916007,0.1162665,0.4457327
82.750734,-1.45224,-0.2238443,-0.1484869,-0.120973,-0.07242773,-1.137023,0.01888523,-0.2372084,-0.9049888,0.1967196,3.305911,-0.09886026,-0.3804118,-0.5685833,1.020917,-0.3060863,0.7496634
82.817361,0.0783397,0.2922798,-0.4521852,0.1990648,-0.3387817,-1.152848,1.61747,-0.7978876,-0.2708372,-0.270375,2.731615,-0.7196918,-0.1316862,-0.3923261,-0.06918292,-0.2115332,0.1977118
82.883988,-0.6211115,0.4708587,-0.4009265,0.8925352,0.01507454,-0.4004136,0.6776145,-0.7373942,0.1412717,-0.06984296,2.413502,0.006023621,-0.4802642,-0.1747427,0.0754827,-0.3997271,0.1732665
82.950615,-1.349163,0.4710859,-0.4025775,0.4080376,-0.3213481,-0.9263635,1.088473,-0.474647,-0.9236207,0.6478959,2.433294,-1.418464,-0.5063279,-0.4893035,-0.1139963,-0.09915794,-0.09875428
83.017242,-1.008584,0.2173901,-0.4887474,-1.024444,-0.2179568,-1.334213,0.4016077,-0.7138001,-0.6452702,0.06815954,3.167293,-0.06301353,-0.1833427,0.05242826,-0.3255516,-0.5987578,0.5305464
83.083869,0.4545255,0.2805653,-0.2685015,-0.9348835,-0.1659871,-0.5767896,1.186045,-0.844375,-0.3376655,0.2128356,2.404015,0.3533907,-0.6585206,-0.03303527,-0.6398219,-0.1868659,0.2144681
83.150496,-0.7073046,0.06197413,-0.461058,0.3644141,0.2362514,-1.126851,1.119274,-0.9638067,-0.6067315,-0.02288631,2.10564,-0.611981,-0.4583789,0.04064413,-0.3177937,-0.09519827,-0.08830609
83.217123,-0.637261,-0.005357619,-0.2364201,0.443766,-0.1347372,-1.176775,1.65092,-0.3104685,-0.8788208,-0.3078661,2.487306,0.3281285,-0.06505021,-0.323526,0.07520659,-1.014242,0.8939158
83.28375,-0.3337262,-0.09310998,-0.2841198,0.3066508,0.02083126,-0.8675608,0.3949839,-0.440674,-0.7784718,0.8253248,2.164408,0.1067042,-0.22875,-0.06216196,-0.7979057,-0.3414981,0.6029562
83.350377,-0.1129621,-0.1374376,-0.3146206,-0.3993028,0.1222984,-1.275962,0.6848962,-0.2968262,-0.3319423,0.7590292,2.20452,0.6171007,-0.629984,0.4183587,0.09817006,-0.2420448,0.7659757
83.417004,-0.6701711,-0.1166596,-0.227975,0.4741619,0.1220787,-0.8281066,0.3118995,-0.74107,-1.616717,0.07866994,2.781559,-0.244829,-0.3947167,0.1312777,0.6795936,-0.8725025,0.2660374
83.483631,0.2321364,-0.08606709,-0.2569463,0.1854528,0.4791617,-0.8255918,-0.04603506,-0.447266,-0.1214966,0.4854919,3.343047,-0.08908406,0.08535115,-0.2897036,-0.1679929,-1.097118,0.2476918
83.550258,-2.017766,0.2628062,-0.1061966,-0.2074597,0.1895911,-1.387888,0.6844286,-1.066652,-1.798825,0.8181276,4.001883,1.714584,-0.334295,0.4774371,0.006849957,-0.2253379,-1.154075
83.616885,-1.078131,-0.3773859,-0.3197767,0.2583926,0.3847253,-0.2132636,0.2189385,-0.8287022,-0.02345041,0.4583679,4.018836,0.6873884,-0.2582669,0.5737648,-0.6571726,-0.850649,-0.3942931
83.683512,-0.5699637,-0.05928551,-0.1250502,-0.373519,0.04086141,-1.428921,0.276407,-1.19787,1.331429,0.3564222,3.301499,1.311907,0.01809203,-0.2057358,0.1249178,-1.059587,-0.3666644
83.750139,0.1023432,-0.1007305,-0.165224,-0.09175332,-0.03531159,-1.183036,0.7212879,-0.6239793,-0.1052149,-0.1864092,2.533248,-1.334719,-0.2035087,-0.8467095,0.2588472,-0.5432408,1.409067
83.816766,-1.369333,-0.7087594,0.03678416,0.6704786,0.0424598,-1.010927,2.201699,-1.226605,0.1865425,0.04736347,2.214549,-0.8782504,0.2790732,-0.826548,0.56942,-0.7179278,0.1059511
83.883393,-0.225403,-0.06385745,-0.4576347,1.563977,-0.01483636,-1.271278,-0.5719581,-0.4883644,1.002933,0.06427178,1.638658,0.9452039,0.02453843,-0.7963791,-0.01504757,-0.3966448,-0.08904359
83.95002,-1.86591,-0.101727,-0.2961768,0.07519229,-0.2306884,-0.8896702,0.5271427,-0.9649447,0.2270396,0.4036962,2.546805,-1.092233,-0.2130426,0.2657602,-0.714544,-0.9938163,-0.4461219
84.016647,-1.738661,0.6843355,-0.321294,-1.739904,-0.4415219,-1.195541,1.643807,-1.442552,1.654232,-0.06991169,0.6730173,-0.5064001,-0.1313625,-0.2847102,-0.8928877,-0.5979691,-0.466411
84.083274,-0.3124525,0.1457891,-0.2556802,-0.4322982,-0.6314614,-1.362523,1.19378,-0.8478237,-1.363818,-0.1089513,0.7972032,0.7556703,0.171197,-0.4814371,0.5372985,-0.1364725,0.04705366
84.149901,0.7503318,-0.3848102,0.1756492,-0.2745506,-0.06113827,-1.399836,0.6053386,-1.041862,-0.3681202,-0.15111,1.535316,-0.9594223,-0.05910113,-0.1936482,-0.2348371,0.2949235,0.3210664
84.216528,-0.6424739,-0.01163642,-0.3120662,0.3532234,0.01852187,-1.458293,0.4505001,-0.6883623,0.05586609,-0.1061373,2.08931,0.5079818,-0.6821352,-0.1321255,-1.044729,-0.5735782,1.385321
84.283155,-1.702871,-0.1468983,-0.4709203,1.54865,-0.1981639,-1.220246,0.5329404,-1.326944,-1.381077,0.2272611,3.068669,0.489891,-0.2034109,0.46495,-0.2770559,-0.3450753,0.851113
84.349782,-1.528844,-0.1344,-0.3284813,0.1035434,-0.2368366,-0.7336987,1.398412,-0.9911708,0.3347635,0.02521302,2.518989,-0.3405685,-0.05441943,0.4241489,0.01506193,-0.09953209,-0.5931459
84.416409,-2.433792,-0.574213,-0.6770415,-1.019012,-0.3345075,-0.6745687,3.105763,-0.5092918,0.7211527,-0.03382612,2.923842,-0.2797601,0.03256465,-0.1863818,0.2906008,0.240722,0.00154402
84.483036,-0.6724437,-0.2156633,-0.5916496,-0.6790736,-0.5179632,-0.7092264,3.758958,-0.9036368,-0.7000604,-0.03617705,2.764976,-1.184927,-0.3830705,0.08839823,-0.0195448,-0.5395766,0.1287409
84.549663,-1.64993,-0.1689698,-0.6700466,-0.217785,-0.4168752,-0.8297666,4.727388,-1.123978,0.974718,-0.1753767,2.614295,0.3980528,-0.08522966,-0.57938,0.2232357,-0.5712644,-0.07101528
84.61629,0.05486,0.0110514,-0.4062781,-0.07364902,-0.1795799,-0.9822283,2.586059,-1.736959,-1.520685,-0.1670993,2.551366,0.09629501,-0.1771302,0.229731,1.01232,-0.1021599,0.2389155
84.682917,0.7878144,-0.1479864,-0.4062112,-0.3022191,-0.2229854,-1.230863,2.210504,-0.4555292,-1.324812,0.2168917,3.41239,0.001939247,-0.1560355,-0.2039866,-0.3216294,-0.1709219,0.2232473
84.749544,-0.6763331,0.02589175,0.06213337,-0.6915323,-0.5242319,-1.502383,2.435094,-1.065416,0.4119196,0.2828027,3.497814,0.3576668,-0.165345,0.3581018,0.3573305,-0.1645423,-0.4280034
84.816171,-1.070939,-0.3702388,-0.277281,0.6670737,-0.4863813,-1.294028,3.531548,-0.8605067,0.3107877,-0.07476319,3.274135,-1.209356,-0.4807208,0.09718787,0.2851216,-0.009377817,0.1317425
84.882798,-0.4042475,-0.2344065,-0.5382425,1.074185,-0.3735325,-1.474144,2.674002,-1.064535,-0.9381217,-0.1225525,3.4661,0.1590628,-0.4277537,-0.04982543,-0.4365097,-0.8002715,-0.766541
84.949425,-0.4207697,-0.4220563,-0.6990205,-0.7138274,-0.3661191,-0.8732589,2.053906,-0.9286267,0.1741531,0.1089037,4.309035,0.1023425,-0.2601869,0.5448096,-0.3606005,0.1156694,-0.3037723
85.016052,-1.376476,-0.6734568,-0.2638489,-1.104048,-0.388061,-1.509566,2.160339,-0.6644415,-0.6448643,0.01850602,3.94319,-0.3416985,-0.1874523,0.1326109,1.245398,-0.3536229,-0.7308983
85.082679,-0.06879541,-0.6729965,-0.02129658,-0.7293659,-0.2924897,-1.541444,1.54951,-1.17881,0.1268832,0.6733867,5.304593,-0.2932078,0.1864604,-0.2303737,0.4610879,0.4504062,-0.2573156
85.149306,0.07759686,-0.7483847,-0.3578373,0.3891172,-0.05270119,-1.387655,2.951293,-2.356121,0.66293,0.2864017,8.067966,0.7569878,-0.6602783,0.5103631,-0.5538323,-0.1680784,-0.8349656
85.215933,-2.171918,-0.9220957,-0.4267471,0.8170923,-0.02796569,-0.562993,1.495729,-1.051812,-0.06511863,-0.1411097,7.703171,0.6815604,-0.1948943,0.2284851,-0.5916826,-0.3356965,0.5139857
85.28256,-0.8320972,-0.8086799,-0.5252252,0.2450489,-0.1731996,-1.009655,2.277146,-1.036797,0.08656195,0.3509739,7.359595,-0.1204944,0.2286201,-0.2708249,-0.2929188,0.4997647,-0.1894407
85.349187,1.126338,-0.6950497,-0.1262739,-0.3644216,-0.5259025,-1.504279,3.238784,-1.019598,-0.08772256,-0.358983,6.853078,0.9083964,-0.2074677,-0.3112192,-0.2047631,0.0139148,-0.05676223
85.415814,0.841979,-0.6419032,-0.2836141,-1.286947,-0.3196122,-0.8380089,1.516907,-0.5717587,0.5279113,0.2698346,5.307852,0.2012921,-0.09242985,-0.03459182,-0.6327862,-0.06072791,0.2547128
85.482441,-0.2098974,-0.1579105,-0.1260835,-0.7365671,-0.4216878,-0.6391891,-1.02536,-0.7095029,-0.6449816,0.1035407,4.541973,0.4896261,0.1107638,0.8569362,0.3479068,0.07338384,0.2558283
85.549068,-0.4572797,-0.3592797,-0.3501013,-0.2108043,-0.5198534,-0.9085323,1.507478,-1.086642,-0.9916283,-0.2153094,4.384114,0.4389551,-0.07393652,-0.1722244,-0.2418927,0.2110298,0.2299628
85.615695,-0.2856727,-0.235043,-0.245787,0.4368892,-0.1325493,0.222293,1.857616,-0.3266334,0.6665288,0.2685539,3.851475,0.9895648,0.2959214,-0.1492825,0.1133383,-0.07163918,0.7707249
85.682322,-1.661952,-0.9072967,0.1054409,0.3605354,-0.7075932,-1.302685,0.8625123,-0.3219176,-0.1626635,-0.1137629,3.787871,-1.130998,-0.2497191,0.6538547,1.138186,-0.574955,-0.8192365
85.748949,-0.8358276,-0.03411306,-0.1827573,0.7991815,-0.7186233,-0.563288,-0.139615,-1.158457,0.04095732,-0.2560207,3.067452,-0.04817412,0.2562129,-0.2147947,0.9029703,-0.6291444,0.2940182
85.815576,-0.343605,-0.4166217,-0.1714583,1.350674,-0.3718423,-0.7846497,2.078839,-0.8908554,0.7581004,0.338314,2.439306,0.8136255,-0.183114,0.1358134,0.4884073,-0.7835138,0.2777914
85.882203,-0.1432883,-0.4102729,-0.2060237,0.3650013,-0.3740862,-0.6815911,1.202055,-0.3402725,-0.5239301,-0.09502336,1.751605,-0.355937,0.01952982,-0.1640852,0.7044383,-0.7560267,-0.4631055
85.94883,-1.318654,-0.733039,-0.237221,-0.555985,-0.2102491,-0.4373144,1.251336,-0.3252097,-0.8180948,-0.06490393,2.255283,-0.3152233,-0.07976682,-0.8991503,0.7767208,-0.01222306,0.01934003
86.015457,0.6639729,-0.2858972,-0.2146933,0.06525417,-0.4855324,-0.6799239,0.7288238,-0.8116167,0.4974022,-0.1911645,1.241808,-0.1429737,-0.2345923,-0.0494642,-0.04412982,-1.114051,-0.3544925
86.082084,-0.4956661,-0.37024,-0.170244,-0.04633494,-0.2972677,-0.7512316,-0.3828532,-0.7875311,0.7359895,-0.08433151,2.923485,0.08206598,0.4676736,-0.9620956,-0.1779678,-0.07269979,-0.2782417
86.148711,-0.1717207,-0.3159806,-0.3716355,0.2203052,-0.5709016,-0.5325587,2.059862,-0.9136592,-0.1626649,-0.4803425,1.433717,0.1100778,0.711863,-0.934076,0.3816957,0.02370233,-1.012677
86.215338,-1.126611,-0.4726454,-0.04583493,-0.4651501,-0.6923745,-0.3549131,1.583737,-1.251603,0.8801878,-0.5919684,1.727141,0.7635524,-0.02290925,-1.014252,0.3740603,-0.1310419,-0.7390681
86.281965,-0.8118671,-0.5434642,-0.1718713,-0.2150357,-0.7841601,-0.4215046,0.3236144,-0.5922133,0.06569912,-0.7109848,1.536267,0.3327319,-0.1920261,-0.3353881,-0.2089804,0.3135813,-0.7883496
86.348592,-0.1497936,-0.2383054,-0.3352393,0.6148438,-0.5270604,-0.1237248,0.9966668,-0.3178908,1.291742,-0.347715,2.820465,-0.2578513,0.03780614,-0.1121714,-1.335387,0.4721797,-0.1653837
86.415219,-0.5075848,-0.5368022,-0.1369703,0.3653138,-0.5765159,-0.09951503,1.056785,-0.4757169,-0.2602139,-0.008295596,4.91501,-0.5595209,0.4179941,-0.4518283,0.2221267,-0.3323328,0.4869526
86.481846,-0.1039763,-0.4681875,-0.3145881,-0.5442168,-0.7077907,-0.578941,-0.3348423,-0.7952526,0.7882931,-0.08518635,4.516533,0.5185138,-0.1395449,-0.005429279,-0.2855777,0.5592771,-0.4192756
86.548473,0.06055463,-0.3944108,-0.1255879,0.02466229,-0.2605271,-0.9649743,1.113799,-0.8979442,0.3656949,0.0002757563,5.139947,-0.1629754,-0.02764937,0.1654302,0.110597,-0.1007385,-0.07141542
86.6151,-2.321314,-1.036274,-0.3703723,0.3158682,-0.6557,-1.242029,1.710021,-0.5437001,0.626994,0.04436133,5.971949,0.4936369,0.054686,-0.5852195,0.08604169,-0.1727385,-0.1178812
86.681727,0.08786932,-0.7802358,-0.1645791,0.4749075,-0.36056,-0.8696218,1.483346,-0.9322277,-0.133455,0.2402248,5.694436,0.1793012,-0.2195114,0.0631281,1.169824,-0.4726087,-0.4758928
86.748354,-0.7489626,-0.4560918,-0.3159254,-0.3301822,-0.5254817,-0.7096524,0.418969,-0.950839,0.1057623,0.2452731,4.893522,-0.8329434,0.01814411,-0.4769562,-0.7925751,0.2219929,0.7571849
86.814981,-0.2652029,-0.7469796,-0.3652409,0.0505281,-0.127013,-0.802219,-0.15567,-0.4558138,0.684913,0.3313718,3.593287,-0.6141945,-0.2092966,-0.1224121,-0.4712519,-0.2858549,0.8037238
86.881608,0.1511126,-0.06394761,-0.0943443,-0.5692028,-0.5022259,-0.7146699,0.2224224,-0.6852619,-0.288126,-0.3851735,3.204852,-0.04778562,-0.07897037,-0.05844094,-0.5629347,-0.7144284,0.6126974
86.948235,0.1425107,-0.2800524,-0.4085761,0.4160455,-0.5285498,-0.2926106,-0.9828936,-0.9807582,0.842791,-0.03861454,2.455513,-1.041312,-0.5402551,0.1583001,-0.9252439,0.3089386,-0.1152981
87.014862,1.698407,-0.4087969,-0.3366804,-0.303586,-0.4596573,-1.043268,0.2644458,-1.379792,0.8324503,0.05177028,3.659319,-0.6059439,-0.3281024,0.6790175,-0.8458583,-0.1318377,-0.6765406
87.081489,0.7703588,-0.6969224,-0.6960607,0.3335547,-0.5380579,-0.5711134,0.8646269,-0.8974556,0.2436753,0.1539072,2.077387,-0.3814474,-0.514221,-0.5126279,0.04563315,-0.5090156,0.9181626
87.148116,-0.6464205,-0.2573619,-0.641893,0.4684629,-0.513185,-0.4435571,0.08017392,-0.4601394,-0.2666572,-0.1939673,1.276806,-0.1343907,-0.1308382,-0.4178486,0.9987637,0.1121299,-0.08745708
87.214743,-0.6652108,-0.581193,0.1845405,0.7700416,-0.3151135,-0.2457432,0.623013,-0.7263792,1.16879,0.2525809,1.451939,0.09339957,-0.2027789,-0.6112127,-0.1880352,-0.5551841,0.3302258
87.28137,-1.520079,-0.2388384,-0.1240055,0.3218956,-0.2753417,-0.9483696,0.02454434,-0.556581,-2.774746,-0.2755119,1.267809,-0.7366379,-0.6047015,-0.652079,-0.1141854,0.008953149,-0.4723578
87.347997,-0.8284929,-0.08549408,-0.1682123,-0.3484283,-0.6004655,-1.404673,0.8002517,-0.5479558,-0.6633693,-0.2481821,1.284905,0.4949508,-0.1684604,-0.510571,-0.46773,-0.8764735,-0.2676445
87.414624,-0.63349,-0.04655192,-0.3477292,-0.4011076,-0.6809677,-0.9638659,-0.4140516,-1.017972,0.7248338,-0.3459941,0.5502164,-1.015744,-0.05533852,-0.5572137,-0.8343114,-0.1269509,-0.07497963
87.481251,-0.3651659,-0.07795,-0.5005153,2.196689,-0.4111871,-1.345264,-0.4529199,-1.115089,-1.747664,-0.1402177,0.6867278,0.3347286,-0.3520429,0.3258057,-0.7550769,0.4631782,1.500894
87.547878,0.1678475,-0.03175499,-0.6217314,0.4266176,-0.2149266,-0.3249132,-0.01313718,-0.292493,-0.04360709,-0.002516137,-0.450979,0.8541623,-0.05863762,-0.08946314,0.2604875,0.1106353,-0.5273932
87.614505,-0.07561322,-0.04468036,-0.1934649,-0.7814786,-0.3923211,0.5562363,-0.6322542,-0.405464,1.261902,-0.3306969,0.2726023,-0.6166908,-0.1943935,0.02801535,-0.7081927,0.09727257,0.589056
87.681132,-0.51112,0.4410735,-0.3939056,-0.5158156,-0.3059767,0.2637111,-0.4105754,-0.5759313,1.171612,-0.1096281,-0.4110862,-0.1929778,0.108474,-0.1339114,-0.5059131,-0.04013813,0.340861
87.747759,-0.6439661,0.4285502,-0.1110879,0.2244347,-0.6307829,1.416705,-0.3313963,-0.5535738,0.984235,0.1101458,-0.6661578,-0.111611,-0.008054093,-0.3835789,0.6641874,-0.8536124,0.9932696
87.814386,-1.022336,-0.03547148,0.1423067,-0.5554723,-0.4283824,0.921101,-0.5405327,-0.575119,-0.5314419,-0.07184146,0.4480959,0.6721079,-0.3343268,0.1191512,-0.391902,0.09935966,-0.2480948
87.881013,-1.047756,0.04117093,-0.5717824,0.2490001,-0.723268,0.7085429,-0.9027064,-0.4642997,0.3818577,-0.4542083,-0.2058792,-0.4541291,-0.08057158,-0.2056874,0.5674834,-0.5443618,0.4721791
87.94764,0.1809073,-0.09358403,-0.3823355,-0.4536101,-0.647166,0.6310772,-0.3254573,-0.4360887,-0.9521112,-0.5337641,-0.4790434,-0.1538873,-0.2318752,0.001046638,-0.12622,-0.6051368,-0.5540808
88.014267,0.1699767,0.3230726,-0.3968683,-0.1496126,-0.9077879,-0.007139987,0.9611008,-0.8202155,-0.8995748,-0.1316076,1.970436,-1.01244,-0.6137525,0.276042,-0.3103358,-0.2381373,-0.279764
88.080894,-1.240971,-0.01938095,-0.2464636,0.5008608,-0.3846855,0.6656151,0.2164802,-0.1310863,1.208384,0.03250908,3.291283,0.6166337,0.1644692,-0.09689536,0.1780572,-0.1847509,-0.002597347
88.147521,-0.2291604,-0.2641854,-0.5108121,-0.5231652,-0.7694806,0.8098978,-0.08560339,-0.08043355,-0.2875107,0.1390873,3.921633,0.3053567,0.03897263,-0.4701649,0.008752178,-0.1812114,0.1466916
88.214148,-0.7364688,-0.03367405,-0.5980065,0.2159617,-0.5160633,0.5050029,-0.5223343,-0.3779934,1.222274,-0.1400485,2.429595,0.9383835,0.2264291,-0.7978694,-0.5226915,-0.3200783,0.3610623
88.280775,-0.2433418,-0.04768776,-0.6714866,-0.4703563,-0.9363289,0.09012106,1.498945,-0.5280868,0.3896635,-0.2963533,1.030559,0.03917508,-0.1695509,0.09417471,-0.1606186,0.3255836,-1.003889
88.347402,-0.93338,-0.06440952,-0.4589084,-0.2796446,-0.8083972,-0.009302376,-1.165691,-0.4769536,0.1789712,0.03446419,1.47446,0.2086098,0.2196026,-0.2717005,0.2716426,-0.4713309,0.1256668
88.414029,0.04471139,0.1774439,-0.4653521,0.5618826,-0.5331265,0.2925416,-0.09489444,-0.231746,-0.1972113,-0.3481191,0.8656948,0.09374414,-0.2641237,0.8285556,-0.413779,-0.2454032,-0.1766855
88.480656,-1.113056,0.1125068,-0.1166317,0.9226819,-0.2440067,-0.0772161,0.4216025,-0.8083904,-0.1097317,-0.1229449,1.283086,-0.748951,-0.09583291,-0.02989187,0.6361641,-0.1192865,-0.1072986
88.547283,-0.2960142,0.2148196,-0.5560217,0.228951,-0.6676307,-0.1313587,-0.358492,0.2843707,0.4009107,-0.0001723596,0.6199883,0.5448239,-0.07582429,-0.1435797,0.0670134,0.2435831,0.1724949
88.61391,-0.4304316,0.4166271,-0.3744519,-0.6545954,-0.6368362,0.377446,-0.4957264,-0.406886,-0.1966631,0.1904832,-0.2451591,0.6450603,-0.3113829,0.2191408,0.3164893,-0.01266006,-0.402366
88.680537,-0.5564726,-0.06419168,-0.4658695,-0.2460785,-0.7489378,0.7471099,-1.249877,-0.4491976,-0.6671112,-0.2517627,0.2182287,-0.5881592,-0.2928801,-0.7653022,-1.288541,0.5648544,-0.3721599
88.747164,0.7377691,0.2208392,-0.2140988,-0.4321742,-0.7679199,0.1128186,-0.3837037,-0.3686054,1.1065,-0.2197099,-0.4774701,0.4343011,-0.2623557,-0.3509493,-0.05654825,-0.4476369,-0.6706118
88.813791,-1.349617,-0.03028503,-0.3171156,0.7547932,-0.4446917,0.08531465,-0.7326429,-0.8770605,0.009829334,-0.1191864,0.6615458,-0.7717907,-0.2364945,-0.4485266,0.09740435,-1.026051,-0.9874011
88.880418,-0.2575854,-0.02156603,-0.1555633,1.253634,-0.7870055,0.0279561,0.1232057,-0.3951128,-0.9963375,0.1421432,-0.2473304,-0.327937,-0.1005977,-0.69898,0.2638254,-0.6190407,0.1158009
